ch,keV,net,fit,model,continuum_raw,Ba-133,continuum
878,2558.215,0.000,-1.200,0.000,0.000,0.000,0.000
879,2561.069,0.000,-1.300,0.000,0.000,0.000,0.000
880,2563.923,0.000,-0.334,0.000,0.000,0.000,0.000
881,2566.776,0.000,-0.200,0.000,0.000,0.000,0.000
882,2569.628,0.000,-1.267,0.000,0.000,0.000,0.000
883,2572.479,0.000,-0.134,0.000,0.000,0.000,0.000
884,2575.330,0.000,-0.267,0.000,0.000,0.000,0.000
885,2578.181,0.000,-0.267,0.000,0.000,0.000,0.000
886,2581.031,3.000,3.000,0.000,0.000,0.000,0.000
887,2583.880,0.000,-0.900,0.000,0.000,0.000,0.000
888,2586.729,1.333,1.333,0.000,0.000,0.000,0.000
889,2589.577,0.000,-0.167,0.000,0.000,0.000,0.000
890,2592.424,0.267,0.267,0.000,0.000,0.000,0.000
891,2595.271,0.000,-0.134,0.000,0.000,0.000,0.000
892,2598.117,0.300,0.300,0.000,0.000,0.000,0.000
893,2600.963,1.300,1.300,0.000,0.000,0.000,0.000
894,2603.808,0.267,0.267,0.000,0.000,0.000,0.000
895,2606.652,0.000,-0.733,0.000,0.000,0.000,0.000
896,2609.496,0.000,-0.800,0.000,0.000,0.000,0.000
897,2612.339,0.267,0.267,0.000,0.000,0.000,0.000
898,2615.182,0.000,-0.433,0.000,0.000,0.000,0.000
899,2618.024,0.000,-0.500,0.000,0.000,0.000,0.000
900,2620.865,0.000,-0.467,0.000,0.000,0.000,0.000
901,2623.706,0.000,-0.467,0.000,0.000,0.000,0.000
902,2626.546,0.000,-0.600,0.000,0.000,0.000,0.000
903,2629.385,1.633,1.633,0.000,0.000,0.000,0.000
904,2632.224,0.000,-0.433,0.000,0.000,0.000,0.000
905,2635.062,0.000,-0.433,0.000,0.000,0.000,0.000
906,2637.900,0.000,-0.567,0.000,0.000,0.000,0.000
907,2640.736,0.000,-0.300,0.000,0.000,0.000,0.000
908,2643.573,0.500,0.500,0.000,0.000,0.000,0.000
909,2646.408,0.000,-0.500,0.000,0.000,0.000,0.000
910,2649.243,0.000,-0.467,0.000,0.000,0.000,0.000
911,2652.078,0.667,0.667,0.000,0.000,0.000,0.000
912,2654.912,0.733,0.733,0.000,0.000,0.000,0.000
913,2657.745,0.000,-0.267,0.000,0.000,0.000,0.000
914,2660.577,0.000,-0.533,0.000,0.000,0.000,0.000
915,2663.409,0.000,-0.433,0.000,0.000,0.000,0.000
916,2666.240,0.000,-0.267,0.000,0.000,0.000,0.000
917,2669.071,0.467,0.467,0.000,0.000,0.000,0.000
918,2671.900,0.000,-0.300,0.000,0.000,0.000,0.000
919,2674.730,0.000,-0.200,0.000,0.000,0.000,0.000
920,2677.558,0.000,-0.433,0.000,0.000,0.000,0.000
921,2680.386,0.000,-0.367,0.000,0.000,0.000,0.000
922,2683.213,0.533,0.533,0.000,0.000,0.000,0.000
923,2686.040,0.000,-0.133,0.000,0.000,0.000,0.000
924,2688.866,0.600,0.600,0.000,0.000,0.000,0.000
925,2691.691,0.000,-0.233,0.000,0.000,0.000,0.000
926,2694.516,0.000,-0.333,0.000,0.000,0.000,0.000
927,2697.340,1.500,1.500,0.000,0.000,0.000,0.000
928,2700.163,0.000,-0.200,0.000,0.000,0.000,0.000
929,2702.986,0.700,0.700,0.000,0.000,0.000,0.000
930,2705.808,0.000,-0.367,0.000,0.000,0.000,0.000
931,2708.629,0.000,-0.400,0.000,0.000,0.000,0.000
932,2711.450,0.733,0.733,0.000,0.000,0.000,0.000
933,2714.270,0.000,-0.367,0.000,0.000,0.000,0.000
934,2717.089,0.000,-0.267,0.000,0.000,0.000,0.000
935,2719.907,0.733,0.733,0.000,0.000,0.000,0.000
936,2722.725,0.000,-0.233,0.000,0.000,0.000,0.000
937,2725.543,0.000,-0.400,0.000,0.000,0.000,0.000
938,2728.359,0.633,0.633,0.000,0.000,0.000,0.000
939,2731.175,0.700,0.700,0.000,0.000,0.000,0.000
940,2733.990,0.000,-0.300,0.000,0.000,0.000,0.000
941,2736.805,0.000,-0.233,0.000,0.000,0.000,0.000
942,2739.619,0.000,-0.333,0.000,0.000,0.000,0.000
943,2742.432,0.000,-0.367,0.000,0.000,0.000,0.000
944,2745.244,0.000,-0.367,0.000,0.000,0.000,0.000
945,2748.056,0.000,-0.200,0.000,0.000,0.000,0.000
946,2750.867,0.000,-0.467,0.000,0.000,0.000,0.000
947,2753.678,0.000,-0.333,0.000,0.000,0.000,0.000
948,2756.487,0.667,0.667,0.000,0.000,0.000,0.000
949,2759.297,0.000,-0.367,0.000,0.000,0.000,0.000
950,2762.105,0.000,-0.300,0.000,0.000,0.000,0.000
951,2764.912,0.000,-0.300,0.000,0.000,0.000,0.000
952,2767.719,0.800,0.800,0.000,0.000,0.000,0.000
953,2770.526,0.000,-0.400,0.000,0.000,0.000,0.000
954,2773.331,0.000,-0.300,0.000,0.000,0.000,0.000
955,2776.136,0.000,-0.333,0.000,0.000,0.000,0.000
956,2778.940,0.000,-0.400,0.000,0.000,0.000,0.000
957,2781.744,0.000,-0.300,0.000,0.000,0.000,0.000
958,2784.546,1.700,1.700,0.000,0.000,0.000,0.000
959,2787.348,0.000,-0.167,0.000,0.000,0.000,0.000
960,2790.150,0.800,0.800,0.000,0.000,0.000,0.000
961,2792.950,0.000,-0.467,0.000,0.000,0.000,0.000
962,2795.750,0.000,-0.267,0.000,0.000,0.000,0.000
963,2798.549,0.000,-0.167,0.000,0.000,0.000,0.000
964,2801.348,0.000,-0.433,0.000,0.000,0.000,0.000
965,2804.145,0.000,-0.100,0.000,0.000,0.000,0.000
966,2806.942,0.000,-0.333,0.000,0.000,0.000,0.000
967,2809.738,0.000,-0.400,0.000,0.000,0.000,0.000
968,2812.534,0.667,0.667,0.000,0.000,0.000,0.000
969,2815.329,0.000,-0.367,0.000,0.000,0.000,0.000
970,2818.123,0.667,0.667,0.000,0.000,0.000,0.000
971,2820.916,0.533,0.533,0.002,0.002,0.000,0.002
972,2823.709,0.000,-0.233,0.004,0.004,0.000,0.004
973,2826.501,0.000,-0.200,0.006,0.006,0.000,0.006
974,2829.292,0.667,0.667,0.008,0.008,0.000,0.008
975,2832.082,0.000,-0.167,0.010,0.010,0.000,0.010
976,2834.872,0.000,-0.233,0.012,0.012,0.000,0.012
977,2837.661,0.633,0.633,0.014,0.014,0.000,0.014
978,2840.449,0.000,-0.300,0.016,0.016,0.000,0.016
979,2843.237,0.000,-0.367,0.018,0.018,0.000,0.018
980,2846.024,0.000,-0.233,0.020,0.020,0.000,0.020
981,2848.809,0.000,-0.233,0.022,0.022,0.000,0.022
982,2851.595,0.000,-0.300,0.024,0.024,0.000,0.024
983,2854.379,0.767,0.767,0.026,0.026,0.000,0.026
984,2857.163,0.000,-0.333,0.028,0.028,0.000,0.028
985,2859.946,0.000,-0.300,0.030,0.030,0.000,0.030
986,2862.728,0.000,-0.267,0.032,0.032,0.000,0.032
987,2865.510,1.800,1.800,0.034,0.034,0.000,0.034
988,2868.291,0.000,-0.200,0.036,0.036,0.000,0.036
989,2871.071,0.000,-0.467,0.038,0.038,0.000,0.038
990,2873.850,0.000,-0.233,0.040,0.040,0.000,0.040
991,2876.628,0.700,0.700,0.042,0.042,0.000,0.042
992,2879.406,0.733,0.733,0.044,0.044,0.000,0.044
993,2882.183,0.000,-0.200,0.046,0.046,0.000,0.046
994,2884.959,0.000,-0.300,0.048,0.048,0.000,0.048
995,2887.735,0.000,-0.233,0.050,0.050,0.000,0.050
996,2890.509,0.000,-0.400,0.052,0.052,0.000,0.052
997,2893.283,0.000,-0.200,0.054,0.054,0.000,0.054
998,2896.056,0.000,-0.233,0.056,0.056,0.000,0.056
999,2898.829,0.800,0.800,0.058,0.058,0.000,0.058
1000,2901.600,0.667,0.667,0.060,0.060,0.000,0.060
1001,2904.371,0.000,-0.267,0.062,0.062,0.000,0.062
1002,2907.141,0.000,-0.267,0.064,0.064,0.000,0.064
1003,2909.910,0.633,0.633,0.066,0.066,0.000,0.066
1004,2912.679,0.733,0.733,0.068,0.068,0.000,0.068
1005,2915.447,1.600,1.600,0.070,0.070,0.000,0.070
1006,2918.214,0.000,-0.233,0.072,0.072,0.000,0.072
1007,2920.980,0.000,-0.067,0.074,0.074,0.000,0.074
1008,2923.745,0.000,-0.300,0.076,0.076,0.000,0.076
1009,2926.510,0.000,-0.433,0.078,0.078,0.000,0.078
1010,2929.273,0.633,0.633,0.080,0.080,0.000,0.080
1011,2932.036,0.667,0.667,0.082,0.082,0.000,0.082
1012,2934.799,0.000,-0.133,0.084,0.084,0.000,0.084
1013,2937.560,0.000,-0.133,0.086,0.086,0.000,0.086
1014,2940.321,0.000,-0.300,0.088,0.088,0.000,0.088
1015,2943.081,0.733,0.733,0.090,0.090,0.000,0.090
1016,2945.840,0.000,-0.233,0.092,0.092,0.000,0.092
1017,2948.598,0.733,0.733,0.094,0.094,0.000,0.094
1018,2951.355,0.000,-0.267,0.096,0.096,0.000,0.096
1019,2954.112,0.000,-0.300,0.098,0.098,0.000,0.098
1020,2956.868,0.000,-0.200,0.100,0.100,0.000,0.100
1021,2959.623,0.833,0.833,0.102,0.102,0.000,0.102
1022,2962.377,0.000,-0.233,0.104,0.104,0.000,0.104
1023,2965.130,0.000,-0.267,0.106,0.106,0.000,0.106
