ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
409,148.560,22.035,22.035,22.336,1.849,22.336,0.000,0.000
410,148.945,33.747,33.747,22.405,1.830,22.405,0.000,0.000
411,149.330,16.562,16.562,22.472,1.812,22.472,0.000,0.000
412,149.715,25.073,25.073,22.537,1.794,22.537,0.000,0.000
413,150.100,22.116,22.116,22.601,1.776,22.601,0.000,0.000
414,150.485,21.035,21.035,22.662,1.758,22.662,0.000,0.000
415,150.870,23.904,23.904,22.722,1.740,22.722,0.000,0.000
416,151.255,31.100,31.100,22.781,1.722,22.781,0.000,0.000
417,151.640,25.171,25.171,22.838,1.704,22.838,0.000,0.000
418,152.025,14.725,14.725,22.894,1.685,22.894,0.000,0.000
419,152.410,20.660,20.660,22.949,1.667,22.949,0.000,0.000
420,152.795,24.067,24.067,23.003,1.649,23.003,0.000,0.000
421,153.180,24.969,24.969,23.056,1.631,23.056,0.000,0.000
422,153.565,16.578,16.578,23.109,1.613,23.109,0.000,0.000
423,153.950,20.931,20.931,23.161,1.595,23.161,0.000,0.000
424,154.336,32.295,32.295,23.213,1.577,23.213,0.000,0.000
425,154.721,20.986,20.986,23.264,1.559,23.264,0.000,0.000
426,155.106,17.823,17.823,23.315,1.540,23.315,0.000,0.000
427,155.491,24.823,24.823,23.366,1.522,23.366,0.000,0.000
428,155.876,29.013,29.013,23.417,1.504,23.417,0.000,0.000
429,156.261,27.475,27.475,23.468,1.486,23.468,0.000,0.000
430,156.646,21.274,21.274,23.520,1.468,23.520,0.000,0.000
431,157.031,34.616,34.616,23.571,1.450,23.571,0.000,0.000
432,157.416,17.670,17.670,23.622,1.432,23.622,0.000,0.000
433,157.801,26.371,26.371,23.673,1.414,23.673,0.000,0.000
434,158.186,20.040,20.040,23.724,1.395,23.724,0.000,0.000
435,158.571,34.616,34.616,23.775,1.377,23.775,0.000,0.000
436,158.956,37.850,37.850,23.826,1.359,23.826,0.000,0.000
437,159.341,27.958,27.958,23.876,1.341,23.876,0.000,0.000
438,159.726,27.975,27.975,23.925,1.323,23.925,0.000,0.000
439,160.111,26.225,26.225,23.974,1.305,23.974,0.000,0.000
440,160.496,30.235,30.235,24.021,1.287,24.021,0.000,0.000
441,160.881,24.399,24.399,24.068,1.269,24.068,0.000,0.000
442,161.266,13.795,13.795,24.112,1.250,24.112,0.000,0.000
443,161.651,29.323,29.323,24.155,1.232,24.155,0.000,0.000
444,162.036,16.795,16.795,24.196,1.214,24.196,0.000,0.000
445,162.421,26.187,26.187,24.234,1.196,24.234,0.000,0.000
446,162.806,33.355,33.355,24.269,1.178,24.269,0.000,0.000
447,163.192,23.942,23.942,24.301,1.160,24.301,0.000,0.000
448,163.577,11.268,11.268,24.330,1.142,24.330,0.000,0.000
449,163.962,19.040,19.040,24.355,1.124,24.355,0.000,0.000
450,164.347,26.464,26.464,24.376,1.106,24.376,0.000,0.000
451,164.732,30.790,30.790,24.392,1.087,24.392,0.000,0.000
452,165.117,25.578,25.578,24.404,1.069,24.404,0.000,0.000
453,165.502,22.513,22.513,24.411,1.051,24.411,0.000,0.000
454,165.887,16.051,16.051,24.413,1.033,24.413,0.000,0.000
455,166.272,28.219,28.219,24.410,1.015,24.410,0.000,0.000
456,166.657,42.203,42.203,24.401,0.997,24.401,0.000,0.000
457,167.042,24.317,24.317,24.386,0.979,24.386,0.000,0.000
458,167.427,7.904,7.904,24.367,0.961,24.367,0.000,0.000
459,167.812,22.779,22.779,24.341,0.942,24.341,0.000,0.000
460,168.197,19.725,19.725,24.311,0.924,24.311,0.000,0.000
461,168.582,31.822,31.822,24.275,0.906,24.275,0.000,0.000
462,168.967,33.817,33.817,24.234,0.888,24.234,0.000,0.000
463,169.352,25.980,25.980,24.189,0.870,24.189,0.000,0.000
464,169.737,26.594,26.594,24.139,0.852,24.139,0.000,0.000
465,170.122,20.638,20.638,24.086,0.834,24.086,0.000,0.000
466,170.507,14.855,14.855,24.029,0.816,24.029,0.000,0.000
467,170.892,25.735,25.735,23.971,0.797,23.971,0.000,0.000
468,171.277,21.436,21.436,23.911,0.779,23.911,0.000,0.000
469,171.662,30.817,30.817,23.850,0.761,23.850,0.000,0.000
470,172.048,23.393,23.393,23.790,0.743,23.790,0.000,0.000
471,172.433,22.360,22.360,23.732,0.725,23.732,0.000,0.000
472,172.818,26.491,26.491,23.677,0.707,23.677,0.000,0.000
473,173.203,23.686,23.686,23.627,0.689,23.627,0.000,0.000
474,173.588,9.311,9.311,23.583,0.671,23.583,0.000,0.000
475,173.973,15.985,15.985,23.546,0.652,23.546,0.000,0.000
476,174.358,22.132,22.132,23.520,0.634,23.520,0.000,0.000
477,174.743,18.208,18.208,23.505,0.616,23.505,0.000,0.000
478,175.128,25.224,25.224,23.505,0.598,23.505,0.000,0.000
479,175.513,13.686,13.686,23.521,0.580,23.521,0.000,0.000
480,175.898,16.752,16.752,23.556,0.562,23.556,0.000,0.000
481,176.283,24.094,24.094,23.613,0.544,23.613,0.000,0.000
482,176.668,24.518,24.518,23.695,0.526,23.695,0.000,0.000
483,177.053,19.110,19.110,23.804,0.507,23.804,0.000,0.000
484,177.438,11.241,11.241,23.944,0.489,23.944,0.000,0.000
485,177.823,22.550,22.550,24.118,0.471,24.118,0.000,0.000
486,178.208,28.273,28.273,24.330,0.453,24.330,0.000,0.000
487,178.593,33.915,33.915,24.583,0.435,24.583,0.000,0.000
488,178.978,21.121,21.121,24.882,0.417,24.882,0.000,0.000
489,179.363,22.779,22.779,25.231,0.399,25.231,0.000,0.000
490,179.748,15.485,15.485,25.632,0.381,25.632,0.000,0.000
491,180.133,26.469,26.469,26.092,0.362,26.092,0.000,0.000
492,180.518,23.496,23.496,26.614,0.344,26.614,0.000,0.000
493,180.904,21.882,21.882,27.203,0.326,27.203,0.000,0.000
494,181.289,20.713,20.713,27.864,0.308,27.864,0.000,0.000
495,181.674,19.219,19.219,28.600,0.290,28.600,0.000,0.000
496,182.059,21.713,21.713,29.418,0.272,29.418,0.000,0.000
497,182.444,17.485,17.485,30.321,0.254,30.321,0.000,0.000
498,182.829,24.219,24.219,31.314,0.236,31.314,0.000,0.000
499,183.214,21.203,21.203,32.403,0.217,32.403,0.000,0.000
500,183.599,33.072,33.072,33.592,0.199,33.592,0.000,0.000
501,183.984,23.061,23.061,34.884,0.181,34.884,0.000,0.000
502,184.369,26.730,26.730,36.285,0.163,36.285,0.000,0.000
503,184.754,26.105,26.105,37.798,0.145,37.798,0.000,0.000
504,185.139,35.545,35.545,39.428,0.127,39.428,0.000,0.000
505,185.524,40.648,40.648,41.177,0.109,41.177,0.000,0.000
506,185.909,39.366,39.366,43.049,0.091,43.049,0.000,0.000
507,186.294,40.583,40.583,45.046,0.072,45.046,0.000,0.000
508,186.679,52.480,52.480,47.171,0.054,47.171,0.000,0.000
509,187.064,51.730,51.730,49.424,0.036,49.424,0.000,0.000
510,187.449,42.795,42.795,51.807,0.018,51.807,0.000,0.000
511,187.834,25.040,25.040,54.321,0.000,54.321,0.000,0.000
512,188.219,60.463,60.463,56.982,0.000,56.982,0.000,0.000
513,188.604,42.235,42.235,59.772,0.000,59.772,0.000,0.000
514,188.989,59.578,59.578,62.687,0.000,62.687,0.000,0.000
515,189.374,73.936,73.936,65.726,0.000,65.726,0.000,0.000
516,189.760,51.529,51.529,68.884,0.000,68.884,0.000,0.000
517,190.145,74.181,74.181,72.157,0.000,72.157,0.000,0.000
518,190.530,79.741,79.741,75.538,0.000,75.538,0.000,0.000
519,190.915,66.132,66.132,79.021,0.000,79.021,0.000,0.000
520,191.300,105.539,105.539,82.598,0.000,82.598,0.000,0.000
521,191.685,91.751,91.751,86.260,0.000,86.260,0.000,0.000
522,192.070,80.034,80.034,89.997,0.000,89.997,0.000,0.000
523,192.455,94.670,94.670,93.797,0.000,93.797,0.000,0.000
524,192.840,106.887,106.887,97.651,0.000,97.651,0.000,0.000
525,193.225,98.507,98.507,101.543,0.000,101.543,0.000,0.000
526,193.610,120.686,120.686,105.462,0.000,105.462,0.000,0.000
527,193.995,111.083,111.083,109.392,0.000,109.392,0.000,0.000
528,194.380,97.947,97.947,113.318,0.000,113.318,0.000,0.000
529,194.765,122.474,122.474,117.225,0.000,117.225,0.000,0.000
530,195.150,124.920,124.920,121.096,0.000,121.096,0.000,0.000
531,195.535,127.507,127.507,124.913,0.000,124.913,0.000,0.000
532,195.920,152.729,152.729,128.661,0.000,128.661,0.000,0.000
533,196.305,136.816,136.816,132.321,0.000,132.321,0.000,0.000
534,196.690,153.458,153.458,135.876,0.000,135.876,0.000,0.000
535,197.075,177.746,177.746,139.309,0.000,139.309,0.000,0.000
536,197.460,145.219,145.219,142.601,0.000,142.601,0.000,0.000
537,197.845,141.045,141.045,145.737,0.000,145.737,0.000,0.000
538,198.230,164.648,164.648,148.699,0.000,148.699,0.000,0.000
539,198.616,170.670,170.670,151.472,0.000,151.472,0.000,0.000
540,199.001,163.420,163.420,154.041,0.000,154.041,0.000,0.000
541,199.386,157.882,157.882,156.390,0.000,156.390,0.000,0.000
542,199.771,191.452,191.452,158.507,0.000,158.507,0.000,0.000
543,200.156,168.686,168.686,160.379,0.000,160.379,0.000,0.000
544,200.541,187.354,187.354,161.996,0.000,161.996,0.000,0.000
545,200.926,195.615,195.615,163.347,0.000,163.347,0.000,0.000
546,201.311,178.110,178.110,164.424,0.000,164.424,0.000,0.000
547,201.696,175.077,175.077,165.220,0.000,165.220,0.000,0.000
548,202.081,178.729,178.729,165.730,0.000,165.730,0.000,0.000
549,202.466,190.322,190.322,165.951,0.000,165.951,0.000,0.000
550,202.851,204.420,204.420,165.880,0.000,165.880,0.000,0.000
551,203.236,177.501,177.501,165.517,0.000,165.517,0.000,0.000
552,203.621,173.599,173.599,164.863,0.000,164.863,0.000,0.000
553,204.006,190.398,190.398,163.921,0.000,163.921,0.000,0.000
554,204.391,185.436,185.436,162.696,0.000,162.696,0.000,0.000
555,204.776,185.876,185.876,161.194,0.000,161.194,0.000,0.000
556,205.161,181.039,181.039,159.422,0.000,159.422,0.000,0.000
557,205.546,170.811,170.811,157.391,0.000,157.391,0.000,0.000
558,205.931,157.382,157.382,155.110,0.000,155.110,0.000,0.000
559,206.316,153.267,153.267,152.591,0.000,152.591,0.000,0.000
560,206.701,162.827,162.827,149.847,0.000,149.847,0.000,0.000
561,207.086,172.088,172.088,146.892,0.000,146.892,0.000,0.000
562,207.472,133.208,133.208,143.742,0.000,143.742,0.000,0.000
563,207.857,145.202,145.202,140.411,0.000,140.411,0.000,0.000
564,208.242,148.795,148.795,136.917,0.000,136.917,0.000,0.000
565,208.627,134.382,134.382,133.276,0.000,133.276,0.000,0.000
566,209.012,136.681,136.681,129.506,0.000,129.506,0.000,0.000
567,209.397,144.267,144.267,125.625,0.000,125.625,0.000,0.000
568,209.782,117.463,117.463,121.649,0.000,121.649,0.000,0.000
569,210.167,117.610,117.610,117.597,0.000,117.597,0.000,0.000
570,210.552,113.659,113.659,113.487,0.000,113.487,0.000,0.000
571,210.937,130.202,130.202,109.334,0.000,109.334,0.000,0.000
572,211.322,111.756,111.756,105.157,0.000,105.157,0.000,0.000
573,211.707,87.876,87.876,100.972,0.000,100.972,0.000,0.000
574,212.092,109.034,109.034,96.793,0.000,96.793,0.000,0.000
575,212.477,99.267,99.267,92.637,0.000,92.637,0.000,0.000
576,212.862,82.463,82.463,88.517,0.000,88.517,0.000,0.000
577,213.247,91.333,91.333,84.447,0.000,84.447,0.000,0.000
578,213.632,72.740,72.740,80.439,0.000,80.439,0.000,0.000
579,214.017,68.838,68.838,76.505,0.000,76.505,0.000,0.000
580,214.402,71.322,71.322,72.655,0.000,72.655,0.000,0.000
581,214.787,67.805,67.805,68.898,0.000,68.898,0.000,0.000
582,215.172,58.822,58.822,65.243,0.000,65.243,0.000,0.000
583,215.557,48.610,48.610,61.698,0.000,61.698,0.000,0.000
584,215.942,53.773,53.773,58.268,0.000,58.268,0.000,0.000
585,216.328,48.822,48.822,54.959,0.000,54.959,0.000,0.000
586,216.713,38.724,38.724,51.775,0.000,51.775,0.000,0.000
587,217.098,43.284,43.284,48.721,0.000,48.721,0.000,0.000
588,217.483,41.936,41.936,45.797,0.000,45.797,0.000,0.000
589,217.868,44.903,44.903,43.006,0.000,43.006,0.000,0.000
590,218.253,41.887,41.887,40.348,0.000,40.348,0.000,0.000
591,218.638,35.936,35.936,37.824,0.000,37.824,0.000,0.000
592,219.023,29.382,29.382,35.432,0.000,35.432,0.000,0.000
593,219.408,30.311,30.311,33.172,0.000,33.172,0.000,0.000
594,219.793,34.066,34.066,31.041,0.000,31.041,0.000,0.000
595,220.178,29.246,29.246,29.036,0.000,29.036,0.000,0.000
596,220.563,31.490,31.490,27.155,0.000,27.155,0.000,0.000
597,220.948,27.735,27.735,25.393,0.000,25.393,0.000,0.000
598,221.333,17.180,17.180,23.749,0.000,23.749,0.000,0.000
599,221.718,20.148,20.148,22.216,0.000,22.216,0.000,0.000
600,222.103,14.545,14.545,20.791,0.000,20.791,0.000,0.000
601,222.488,15.278,15.278,19.469,0.000,19.469,0.000,0.000
602,222.873,14.392,14.392,18.245,0.000,18.245,0.000,0.000
603,223.258,19.294,19.294,17.116,0.000,17.116,0.000,0.000
604,223.643,2.653,2.653,16.075,0.000,16.075,0.000,0.000
605,224.028,14.523,14.523,15.118,0.000,15.118,0.000,0.000
606,224.413,16.995,16.995,14.240,0.000,14.240,0.000,0.000
607,224.798,20.898,20.898,13.436,0.000,13.436,0.000,0.000
608,225.184,5.001,5.001,12.702,0.000,12.702,0.000,0.000
609,225.569,12.142,12.142,12.033,0.000,12.033,0.000,0.000
610,225.954,6.360,6.360,11.425,0.000,11.425,0.000,0.000
611,226.339,14.294,14.294,10.873,0.000,10.873,0.000,0.000
612,226.724,13.490,13.490,10.373,0.000,10.373,0.000,0.000
613,227.109,16.539,16.539,9.921,0.000,9.921,0.000,0.000
614,227.494,13.751,13.751,9.514,0.000,9.514,0.000,0.000
615,227.879,8.572,8.572,9.148,0.000,9.148,0.000,0.000
616,228.264,12.653,12.653,8.819,0.000,8.819,0.000,0.000
617,228.649,6.376,6.376,8.524,0.000,8.524,0.000,0.000
618,229.034,10.246,10.246,8.260,0.000,8.260,0.000,0.000
619,229.419,5.229,5.229,8.025,0.000,8.025,0.000,0.000
620,229.804,6.588,6.588,7.816,0.000,7.816,0.000,0.000
621,230.189,1.816,1.816,7.630,0.000,7.630,0.000,0.000
622,230.574,7.392,7.392,7.466,0.000,7.466,0.000,0.000
623,230.959,3.800,3.800,7.320,0.000,7.320,0.000,0.000
624,231.344,8.588,8.588,7.192,0.000,7.192,0.000,0.000
625,231.729,4.028,4.028,7.079,0.000,7.079,0.000,0.000
626,232.114,8.311,8.311,6.980,0.000,6.980,0.000,0.000
627,232.499,13.142,13.142,6.893,0.000,6.893,0.000,0.000
628,232.884,4.197,4.197,6.818,0.000,6.818,0.000,0.000
629,233.269,9.457,9.457,6.752,0.000,6.752,0.000,0.000
630,233.654,2.474,2.474,6.695,0.000,6.695,0.000,0.000
631,234.040,5.784,5.784,6.646,0.000,6.646,0.000,0.000
632,234.425,1.110,1.110,6.604,0.000,6.604,0.000,0.000
633,234.810,5.572,5.572,6.568,0.000,6.568,0.000,0.000
634,235.195,9.615,9.615,6.538,0.000,6.538,0.000,0.000
635,235.580,4.898,4.898,6.513,0.000,6.513,0.000,0.000
636,235.965,4.898,4.898,6.492,0.000,6.492,0.000,0.000
637,236.350,3.767,3.767,6.474,0.000,6.474,0.000,0.000
638,236.735,5.224,5.224,6.461,0.000,6.461,0.000,0.000
639,237.120,7.995,7.995,6.450,0.000,6.450,0.000,0.000
640,237.505,9.843,9.843,6.442,0.000,6.442,0.000,0.000
641,237.890,9.718,9.718,6.436,0.000,6.436,0.000,0.000
642,238.275,5.207,5.207,6.433,0.000,6.433,0.000,0.000
643,238.660,10.409,10.409,6.431,0.000,6.431,0.000,0.000
644,239.045,4.898,4.898,6.432,0.000,6.432,0.000,0.000
645,239.430,6.387,6.387,6.434,0.000,6.434,0.000,0.000
646,239.815,4.392,4.392,6.437,0.000,6.437,0.000,0.000
647,240.200,6.322,6.322,6.442,0.000,6.442,0.000,0.000
648,240.585,5.338,5.338,6.448,0.000,6.448,0.000,0.000
649,240.970,13.224,13.224,6.456,0.000,6.456,0.000,0.000
650,241.355,7.403,7.403,6.464,0.000,6.464,0.000,0.000
651,241.740,5.370,5.370,6.474,0.000,6.474,0.000,0.000
652,242.125,0.686,0.686,6.484,0.000,6.484,0.000,0.000
653,242.510,3.436,3.436,6.496,0.000,6.496,0.000,0.000
654,242.896,8.283,8.283,6.509,0.000,6.509,0.000,0.000
655,243.281,13.843,13.843,6.522,0.000,6.522,0.000,0.000
656,243.666,4.631,4.631,6.537,0.000,6.537,0.000,0.000
657,244.051,2.533,2.533,6.553,0.000,6.553,0.000,0.000
658,244.436,3.963,3.963,6.569,0.000,6.569,0.000,0.000
659,244.821,1.729,1.729,6.587,0.000,6.587,0.000,0.000
660,245.206,2.186,2.186,6.605,0.000,6.605,0.000,0.000
661,245.591,8.762,8.762,6.624,0.000,6.624,0.000,0.000
662,245.976,11.517,11.517,6.645,0.000,6.645,0.000,0.000
663,246.361,0.000,-0.483,6.666,0.000,6.666,0.000,0.000
664,246.746,11.088,11.088,6.688,0.000,6.688,0.000,0.000
665,247.131,8.137,8.137,6.711,0.000,6.711,0.000,0.000
666,247.516,6.267,6.267,6.735,0.000,6.735,0.000,0.000
667,247.901,10.713,10.713,6.760,0.000,6.760,0.000,0.000
668,248.286,6.762,6.762,6.786,0.000,6.786,0.000,0.000
669,248.671,6.071,6.071,6.813,0.000,6.813,0.000,0.000
670,249.056,6.251,6.251,6.841,0.000,6.841,0.000,0.000
671,249.441,3.794,3.794,6.870,0.000,6.870,0.000,0.000
672,249.826,13.843,13.843,6.900,0.000,6.900,0.000,0.000
673,250.211,7.512,7.512,6.931,0.000,6.931,0.000,0.000
674,250.596,15.120,15.120,6.963,0.000,6.963,0.000,0.000
675,250.981,4.218,4.218,6.996,0.000,6.996,0.000,0.000
676,251.366,2.332,2.332,7.029,0.000,7.029,0.000,0.000
677,251.752,6.039,6.039,7.064,0.000,7.064,0.000,0.000
678,252.137,2.908,2.908,7.099,0.000,7.099,0.000,0.000
679,252.522,2.055,2.055,7.136,0.000,7.136,0.000,0.000
680,252.907,7.691,7.691,7.173,0.000,7.173,0.000,0.000
681,253.292,5.234,5.234,7.211,0.000,7.211,0.000,0.000
682,253.677,5.642,5.642,7.250,0.000,7.250,0.000,0.000
683,254.062,9.316,9.316,7.290,0.000,7.290,0.000,0.000
684,254.447,3.359,3.359,7.330,0.000,7.330,0.000,0.000
685,254.832,5.707,5.707,7.372,0.000,7.372,0.000,0.000
686,255.217,9.528,9.528,7.414,0.000,7.414,0.000,0.000
687,255.602,9.984,9.984,7.456,0.000,7.456,0.000,0.000
688,255.987,11.577,11.577,7.499,0.000,7.499,0.000,0.000
689,256.372,7.870,7.870,7.543,0.000,7.543,0.000,0.000
690,256.757,7.229,7.229,7.587,0.000,7.587,0.000,0.000
691,257.142,9.229,9.229,7.632,0.000,7.632,0.000,0.000
692,257.527,6.196,6.196,7.677,0.000,7.677,0.000,0.000
693,257.912,4.294,4.294,7.723,0.000,7.723,0.000,0.000
694,258.297,12.522,12.522,7.769,0.000,7.769,0.000,0.000
695,258.682,17.490,17.490,7.815,0.000,7.815,0.000,0.000
696,259.067,0.000,-1.657,7.861,0.000,7.861,0.000,0.000
697,259.452,5.767,5.767,7.908,0.000,7.908,0.000,0.000
698,259.837,6.522,6.522,7.954,0.000,7.954,0.000,0.000
699,260.222,5.425,5.425,8.001,0.000,8.001,0.000,0.000
700,260.608,7.555,7.555,8.048,0.000,8.048,0.000,0.000
701,260.993,6.653,6.653,8.095,0.000,8.095,0.000,0.000
702,261.378,13.142,13.142,8.142,0.000,8.142,0.000,0.000
703,261.763,4.506,4.506,8.189,0.000,8.189,0.000,0.000
704,262.148,4.555,4.555,8.236,0.000,8.236,0.000,0.000
705,262.533,3.294,3.294,8.283,0.000,8.283,0.000,0.000
706,262.918,8.653,8.653,8.330,0.000,8.330,0.000,0.000
707,263.303,10.897,10.897,8.376,0.000,8.376,0.000,0.000
708,263.688,11.011,11.011,8.423,0.000,8.423,0.000,0.000
709,264.073,8.653,8.653,8.470,0.000,8.470,0.000,0.000
710,264.458,5.109,5.109,8.517,0.000,8.517,0.000,0.000
711,264.843,7.522,7.522,8.564,0.000,8.564,0.000,0.000
712,265.228,8.403,8.403,8.611,0.000,8.611,0.000,0.000
713,265.613,6.490,6.490,8.659,0.000,8.659,0.000,0.000
714,265.998,13.718,13.718,8.707,0.000,8.707,0.000,0.000
715,266.383,5.767,5.767,8.755,0.000,8.755,0.000,0.000
716,266.768,16.174,16.174,8.804,0.000,8.804,0.000,0.000
717,267.153,14.044,14.044,8.855,0.000,8.855,0.000,0.000
718,267.538,4.914,4.914,8.906,0.000,8.906,0.000,0.000
719,267.923,6.995,6.995,8.959,0.000,8.959,0.000,0.000
720,268.308,11.800,11.800,9.014,0.000,9.014,0.000,0.000
721,268.693,6.897,6.897,9.070,0.000,9.070,0.000,0.000
722,269.078,8.979,8.979,9.130,0.000,9.130,0.000,0.000
723,269.464,5.011,5.011,9.192,0.000,9.192,0.000,0.000
724,269.849,3.914,3.914,9.257,0.000,9.257,0.000,0.000
725,270.234,4.223,4.223,9.326,0.000,9.326,0.000,0.000
726,270.619,6.077,6.077,9.400,0.000,9.400,0.000,0.000
727,271.004,6.653,6.653,9.479,0.000,9.479,0.000,0.000
728,271.389,7.044,7.044,9.563,0.000,9.563,0.000,0.000
729,271.774,4.452,4.452,9.654,0.000,9.654,0.000,0.000
730,272.159,7.011,7.011,9.752,0.000,9.752,0.000,0.000
731,272.544,13.272,13.272,9.859,0.000,9.859,0.000,0.000
732,272.929,7.875,7.875,9.974,0.000,9.974,0.000,0.000
733,273.314,10.126,10.126,10.099,0.000,10.099,0.000,0.000
734,273.699,10.800,10.800,10.235,0.000,10.235,0.000,0.000
735,274.084,10.734,10.734,10.384,0.000,10.384,0.000,0.000
736,274.469,12.963,12.963,10.546,0.000,10.546,0.000,0.000
737,274.854,9.963,9.963,10.722,0.000,10.722,0.000,0.000
738,275.239,14.386,14.386,10.914,0.000,10.914,0.000,0.000
739,275.624,17.631,17.631,11.124,0.000,11.124,0.000,0.000
740,276.009,11.354,11.354,11.352,0.000,11.352,0.000,0.000
741,276.394,5.060,5.060,11.601,0.000,11.601,0.000,0.000
742,276.779,7.865,7.865,11.871,0.000,11.871,0.000,0.000
743,277.164,5.995,5.995,12.165,0.000,12.165,0.000,0.000
744,277.549,7.995,7.995,12.485,0.000,12.485,0.000,0.000
745,277.934,9.191,9.191,12.831,0.000,12.831,0.000,0.000
746,278.320,8.761,8.761,13.207,0.000,13.207,0.000,0.000
747,278.705,10.305,10.305,13.613,0.000,13.613,0.000,0.000
748,279.090,6.077,6.077,14.052,0.000,14.052,0.000,0.000
749,279.475,14.783,14.783,14.526,0.000,14.526,0.000,0.000
750,279.860,11.484,11.484,15.037,0.000,15.037,0.000,0.000
751,280.245,6.680,6.680,15.586,0.000,15.586,0.000,0.000
752,280.630,14.321,14.321,16.176,0.000,16.176,0.000,0.000
753,281.015,14.729,14.729,16.809,0.000,16.809,0.000,0.000
754,281.400,19.354,19.354,17.487,0.000,17.487,0.000,0.000
755,281.785,14.055,14.055,18.212,0.000,18.212,0.000,0.000
756,282.170,5.223,5.223,18.986,0.000,18.986,0.000,0.000
757,282.555,18.859,18.859,19.810,0.000,19.810,0.000,0.000
758,282.940,13.158,13.158,20.688,0.000,20.688,0.000,0.000
759,283.325,16.077,16.077,21.620,0.000,21.620,0.000,0.000
760,283.710,18.712,18.712,22.609,0.000,22.609,0.000,0.000
761,284.095,23.354,23.354,23.655,0.000,23.655,0.000,0.000
762,284.480,28.272,28.272,24.762,0.000,24.762,0.000,0.000
763,284.865,29.337,29.337,25.929,0.000,25.929,0.000,0.000
764,285.250,30.549,30.549,27.159,0.000,27.159,0.000,0.000
765,285.635,23.973,23.973,28.452,0.000,28.452,0.000,0.000
766,286.020,24.321,24.321,29.810,0.000,29.810,0.000,0.000
767,286.405,26.549,26.549,31.233,0.000,31.233,0.000,0.000
768,286.791,37.517,37.517,32.721,0.000,32.721,0.000,0.000
769,287.176,32.549,32.549,34.276,0.000,34.276,0.000,0.000
770,287.561,29.370,29.370,35.897,0.000,35.897,0.000,0.000
771,287.946,49.875,49.875,37.584,0.000,37.584,0.000,0.000
772,288.331,47.647,47.647,39.337,0.000,39.337,0.000,0.000
773,288.716,40.582,40.582,41.155,0.000,41.155,0.000,0.000
774,289.101,50.647,50.647,43.037,0.000,43.037,0.000,0.000
775,289.486,38.810,38.810,44.981,0.000,44.981,0.000,0.000
776,289.871,54.712,54.712,46.987,0.000,46.987,0.000,0.000
777,290.256,58.745,58.745,49.052,0.000,49.052,0.000,0.000
778,290.641,49.484,49.484,51.173,0.000,51.173,0.000,0.000
779,291.026,62.468,62.468,53.349,0.000,53.349,0.000,0.000
780,291.411,62.827,62.827,55.577,0.000,55.577,0.000,0.000
781,291.796,61.859,61.859,57.852,0.000,57.852,0.000,0.000
782,292.181,63.941,63.941,60.172,0.000,60.172,0.000,0.000
783,292.566,64.729,64.729,62.532,0.000,62.532,0.000,0.000
784,292.951,69.778,69.778,64.929,0.000,64.929,0.000,0.000
785,293.336,82.990,82.990,67.357,0.000,67.357,0.000,0.000
786,293.721,70.631,70.631,69.812,0.000,69.812,0.000,0.000
787,294.106,81.332,81.332,72.289,0.000,72.289,0.000,0.000
788,294.491,85.680,85.680,74.781,0.000,74.781,0.000,0.000
