ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
7130,2698.589,334.662,334.662,371.159,66.949,0.000,371.157,0.000,0.003,0.000,0.000,0.000,0.000
7131,2698.842,331.215,331.215,369.130,66.904,0.000,369.127,0.000,0.003,0.000,0.000,0.000,0.000
7132,2699.095,309.781,309.781,367.101,66.859,0.000,367.099,0.000,0.003,0.000,0.000,0.000,0.000
7133,2699.347,326.606,326.606,365.075,66.813,0.000,365.072,0.000,0.003,0.000,0.000,0.000,0.000
7134,2699.599,339.609,339.609,363.049,66.768,0.000,363.047,0.000,0.003,0.000,0.000,0.000,0.000
7135,2699.851,337.923,337.923,361.026,66.723,0.000,361.024,0.000,0.003,0.000,0.000,0.000,0.000
7136,2700.103,298.961,298.961,359.005,66.678,0.000,359.002,0.000,0.003,0.000,0.000,0.000,0.000
7137,2700.355,297.881,297.881,356.986,66.632,0.000,356.983,0.000,0.003,0.000,0.000,0.000,0.000
7138,2700.607,313.984,313.984,354.969,66.587,0.000,354.966,0.000,0.003,0.000,0.000,0.000,0.000
7139,2700.858,311.584,311.584,352.954,66.542,0.000,352.952,0.000,0.003,0.000,0.000,0.000,0.000
7140,2701.110,305.764,305.764,350.942,66.497,0.000,350.940,0.000,0.002,0.000,0.000,0.000,0.000
7141,2701.361,302.871,302.871,348.933,66.451,0.000,348.930,0.000,0.002,0.000,0.000,0.000,0.000
7142,2701.612,291.197,291.197,346.926,66.406,0.000,346.923,0.000,0.002,0.000,0.000,0.000,0.000
7143,2701.863,280.594,280.594,344.922,66.361,0.000,344.920,0.000,0.002,0.000,0.000,0.000,0.000
7144,2702.113,279.840,279.840,342.921,66.316,0.000,342.919,0.000,0.002,0.000,0.000,0.000,0.000
7145,2702.364,275.538,275.538,340.924,66.270,0.000,340.922,0.000,0.002,0.000,0.000,0.000,0.000
7146,2702.615,265.837,265.837,338.930,66.225,0.000,338.927,0.000,0.002,0.000,0.000,0.000,0.000
7147,2702.865,280.446,280.446,336.939,66.180,0.000,336.936,0.000,0.002,0.000,0.000,0.000,0.000
7148,2703.115,249.470,249.470,334.951,66.135,0.000,334.949,0.000,0.002,0.000,0.000,0.000,0.000
7149,2703.365,267.228,267.228,332.968,66.090,0.000,332.966,0.000,0.002,0.000,0.000,0.000,0.000
7150,2703.615,261.582,261.582,330.988,66.044,0.000,330.986,0.000,0.002,0.000,0.000,0.000,0.000
7151,2703.865,269.891,269.891,329.012,65.999,0.000,329.010,0.000,0.002,0.000,0.000,0.000,0.000
7152,2704.114,262.197,262.197,327.040,65.954,0.000,327.038,0.000,0.002,0.000,0.000,0.000,0.000
7153,2704.364,265.381,265.381,325.072,65.909,0.000,325.070,0.000,0.002,0.000,0.000,0.000,0.000
7154,2704.613,263.577,263.577,323.109,65.863,0.000,323.107,0.000,0.002,0.000,0.000,0.000,0.000
7155,2704.862,262.117,262.117,321.150,65.818,0.000,321.147,0.000,0.002,0.000,0.000,0.000,0.000
7156,2705.111,236.437,236.437,319.195,65.773,0.000,319.193,0.000,0.002,0.000,0.000,0.000,0.000
7157,2705.360,229.714,229.714,317.245,65.728,0.000,317.243,0.000,0.002,0.000,0.000,0.000,0.000
7158,2705.609,253.822,253.822,315.300,65.682,0.000,315.297,0.000,0.002,0.000,0.000,0.000,0.000
7159,2705.857,233.825,233.825,313.359,65.637,0.000,313.357,0.000,0.002,0.000,0.000,0.000,0.000
7160,2706.106,247.143,247.143,311.424,65.592,0.000,311.421,0.000,0.002,0.000,0.000,0.000,0.000
7161,2706.354,249.767,249.767,309.493,65.547,0.000,309.491,0.000,0.002,0.000,0.000,0.000,0.000
7162,2706.602,252.074,252.074,307.568,65.501,0.000,307.566,0.000,0.002,0.000,0.000,0.000,0.000
7163,2706.850,214.255,214.255,305.647,65.456,0.000,305.645,0.000,0.002,0.000,0.000,0.000,0.000
7164,2707.098,255.990,255.990,303.733,65.411,0.000,303.731,0.000,0.002,0.000,0.000,0.000,0.000
7165,2707.345,207.754,207.754,301.823,65.366,0.000,301.821,0.000,0.002,0.000,0.000,0.000,0.000
7166,2707.593,239.842,239.842,299.920,65.320,0.000,299.918,0.000,0.002,0.000,0.000,0.000,0.000
7167,2707.840,210.173,210.173,298.021,65.275,0.000,298.019,0.000,0.002,0.000,0.000,0.000,0.000
7168,2708.088,207.846,207.846,296.129,65.230,0.000,296.127,0.000,0.002,0.000,0.000,0.000,0.000
7169,2708.335,201.660,201.660,294.243,65.185,0.000,294.241,0.000,0.002,0.000,0.000,0.000,0.000
7170,2708.582,228.311,228.311,292.362,65.139,0.000,292.360,0.000,0.002,0.000,0.000,0.000,0.000
7171,2708.828,221.739,221.739,290.487,65.094,0.000,290.485,0.000,0.002,0.000,0.000,0.000,0.000
7172,2709.075,204.175,204.175,288.619,65.049,0.000,288.617,0.000,0.002,0.000,0.000,0.000,0.000
7173,2709.321,207.715,207.715,286.757,65.004,0.000,286.755,0.000,0.002,0.000,0.000,0.000,0.000
7174,2709.568,173.959,173.959,284.901,64.958,0.000,284.899,0.000,0.002,0.000,0.000,0.000,0.000
7175,2709.814,202.368,202.368,283.051,64.913,0.000,283.049,0.000,0.002,0.000,0.000,0.000,0.000
7176,2710.060,198.560,198.560,281.208,64.868,0.000,281.206,0.000,0.002,0.000,0.000,0.000,0.000
7177,2710.306,167.678,167.678,279.372,64.823,0.000,279.370,0.000,0.002,0.000,0.000,0.000,0.000
7178,2710.552,214.558,214.558,277.542,64.777,0.000,277.540,0.000,0.002,0.000,0.000,0.000,0.000
7179,2710.797,164.914,164.914,275.719,64.732,0.000,275.717,0.000,0.002,0.000,0.000,0.000,0.000
7180,2711.043,195.849,195.849,273.902,64.687,0.000,273.901,0.000,0.002,0.000,0.000,0.000,0.000
7181,2711.288,184.781,184.781,272.093,64.642,0.000,272.091,0.000,0.002,0.000,0.000,0.000,0.000
7182,2711.533,200.443,200.443,270.291,64.596,0.000,270.289,0.000,0.002,0.000,0.000,0.000,0.000
7183,2711.778,177.136,177.136,268.495,64.551,0.000,268.493,0.000,0.002,0.000,0.000,0.000,0.000
7184,2712.023,175.965,175.965,266.707,64.506,0.000,266.705,0.000,0.002,0.000,0.000,0.000,0.000
7185,2712.268,193.823,193.823,264.926,64.461,0.000,264.924,0.000,0.002,0.000,0.000,0.000,0.000
7186,2712.512,194.363,194.363,263.152,64.415,0.000,263.150,0.000,0.002,0.000,0.000,0.000,0.000
7187,2712.756,197.303,197.303,261.385,64.370,0.000,261.384,0.000,0.002,0.000,0.000,0.000,0.000
7188,2713.001,178.575,178.575,259.626,64.325,0.000,259.624,0.000,0.002,0.000,0.000,0.000,0.000
7189,2713.245,178.183,178.183,257.874,64.280,0.000,257.873,0.000,0.002,0.000,0.000,0.000,0.000
7190,2713.489,168.761,168.761,256.130,64.234,0.000,256.129,0.000,0.002,0.000,0.000,0.000,0.000
7191,2713.733,185.648,185.648,254.393,64.189,0.000,254.392,0.000,0.002,0.000,0.000,0.000,0.000
7192,2713.976,201.650,201.650,252.665,64.144,0.000,252.663,0.000,0.002,0.000,0.000,0.000,0.000
7193,2714.220,189.652,189.652,250.943,64.099,0.000,250.942,0.000,0.002,0.000,0.000,0.000,0.000
7194,2714.463,162.654,162.654,249.230,64.054,0.000,249.228,0.000,0.001,0.000,0.000,0.000,0.000
7195,2714.706,163.510,163.510,247.524,64.008,0.000,247.523,0.000,0.001,0.000,0.000,0.000,0.000
7196,2714.949,160.588,160.588,245.826,63.963,0.000,245.825,0.000,0.001,0.000,0.000,0.000,0.000
7197,2715.192,185.846,185.846,244.137,63.918,0.000,244.135,0.000,0.001,0.000,0.000,0.000,0.000
7198,2715.435,174.693,174.693,242.455,63.873,0.000,242.453,0.000,0.001,0.000,0.000,0.000,0.000
7199,2715.677,161.254,161.254,240.781,63.827,0.000,240.780,0.000,0.001,0.000,0.000,0.000,0.000
7200,2715.920,156.333,156.333,239.115,63.782,0.000,239.114,0.000,0.001,0.000,0.000,0.000,0.000
7201,2716.162,148.041,148.041,237.458,63.737,0.000,237.457,0.000,0.001,0.000,0.000,0.000,0.000
7202,2716.404,156.566,156.566,235.809,63.692,0.000,235.807,0.000,0.001,0.000,0.000,0.000,0.000
7203,2716.646,144.118,144.118,234.168,63.646,0.000,234.166,0.000,0.001,0.000,0.000,0.000,0.000
7204,2716.888,163.953,163.953,232.535,63.601,0.000,232.533,0.000,0.001,0.000,0.000,0.000,0.000
7205,2717.130,173.095,173.095,230.910,63.556,0.000,230.909,0.000,0.001,0.000,0.000,0.000,0.000
7206,2717.371,129.310,129.310,229.294,63.511,0.000,229.293,0.000,0.001,0.000,0.000,0.000,0.000
7207,2717.613,174.831,174.831,227.687,63.465,0.000,227.685,0.000,0.001,0.000,0.000,0.000,0.000
7208,2717.854,150.867,150.867,226.088,63.420,0.000,226.086,0.000,0.001,0.000,0.000,0.000,0.000
7209,2718.095,149.869,149.869,224.497,63.375,0.000,224.496,0.000,0.001,0.000,0.000,0.000,0.000
7210,2718.336,141.871,141.871,222.915,63.330,0.000,222.914,0.000,0.001,0.000,0.000,0.000,0.000
7211,2718.577,139.873,139.873,221.341,63.284,0.000,221.340,0.000,0.001,0.000,0.000,0.000,0.000
7212,2718.817,132.875,132.875,219.776,63.239,0.000,219.775,0.000,0.001,0.000,0.000,0.000,0.000
7213,2719.058,148.778,148.778,218.220,63.194,0.000,218.219,0.000,0.001,0.000,0.000,0.000,0.000
7214,2719.298,123.528,123.528,216.672,63.149,0.000,216.671,0.000,0.001,0.000,0.000,0.000,0.000
7215,2719.538,141.248,141.248,215.133,63.103,0.000,215.132,0.000,0.001,0.000,0.000,0.000,0.000
7216,2719.778,119.979,119.979,213.603,63.058,0.000,213.602,0.000,0.001,0.000,0.000,0.000,0.000
7217,2720.018,157.893,157.893,212.082,63.013,0.000,212.081,0.000,0.001,0.000,0.000,0.000,0.000
7218,2720.258,142.800,142.800,210.569,62.968,0.000,210.568,0.000,0.001,0.000,0.000,0.000,0.000
7219,2720.497,141.888,141.888,209.065,62.922,0.000,209.064,0.000,0.001,0.000,0.000,0.000,0.000
7220,2720.737,135.245,135.245,207.571,62.877,0.000,207.569,0.000,0.001,0.000,0.000,0.000,0.000
7221,2720.976,114.622,114.622,206.084,62.832,0.000,206.083,0.000,0.001,0.000,0.000,0.000,0.000
7222,2721.215,127.808,127.808,204.607,62.787,0.000,204.606,0.000,0.001,0.000,0.000,0.000,0.000
7223,2721.454,131.258,131.258,203.139,62.741,0.000,203.138,0.000,0.001,0.000,0.000,0.000,0.000
7224,2721.693,150.716,150.716,201.680,62.696,0.000,201.678,0.000,0.001,0.000,0.000,0.000,0.000
7225,2721.931,137.812,137.812,200.229,62.651,0.000,200.228,0.000,0.001,0.000,0.000,0.000,0.000
7226,2722.170,121.723,121.723,198.788,62.606,0.000,198.787,0.000,0.001,0.000,0.000,0.000,0.000
7227,2722.408,116.633,116.633,197.355,62.560,0.000,197.354,0.000,0.001,0.000,0.000,0.000,0.000
7228,2722.646,120.536,120.536,195.932,62.515,0.000,195.931,0.000,0.001,0.000,0.000,0.000,0.000
7229,2722.884,148.016,148.016,194.517,62.470,0.000,194.516,0.000,0.001,0.000,0.000,0.000,0.000
7230,2723.122,135.455,135.455,193.112,62.425,0.000,193.111,0.000,0.001,0.000,0.000,0.000,0.000
7231,2723.360,116.876,116.876,191.715,62.379,0.000,191.714,0.000,0.001,0.000,0.000,0.000,0.000
7232,2723.597,136.403,136.403,190.328,62.334,0.000,190.327,0.000,0.001,0.000,0.000,0.000,0.000
7233,2723.835,117.823,117.823,188.950,62.289,0.000,188.949,0.000,0.001,0.000,0.000,0.000,0.000
7234,2724.072,118.864,118.864,187.580,62.244,0.000,187.579,0.000,0.001,0.000,0.000,0.000,0.000
7235,2724.309,109.351,109.351,186.220,62.198,0.000,186.219,0.000,0.001,0.000,0.000,0.000,0.000
7236,2724.546,107.646,107.646,184.869,62.153,0.000,184.868,0.000,0.001,0.000,0.000,0.000,0.000
7237,2724.783,93.143,93.143,183.527,62.108,0.000,183.526,0.000,0.001,0.000,0.000,0.000,0.000
7238,2725.020,122.555,122.555,182.194,62.063,0.000,182.193,0.000,0.001,0.000,0.000,0.000,0.000
7239,2725.256,116.193,116.193,180.870,62.018,0.000,180.869,0.000,0.001,0.000,0.000,0.000,0.000
7240,2725.492,134.222,134.222,179.555,61.972,0.000,179.554,0.000,0.001,0.000,0.000,0.000,0.000
7241,2725.729,108.590,108.590,178.249,61.927,0.000,178.249,0.000,0.001,0.000,0.000,0.000,0.000
7242,2725.965,116.377,116.377,176.953,61.882,0.000,176.952,0.000,0.001,0.000,0.000,0.000,0.000
7243,2726.201,100.604,100.604,175.665,61.837,0.000,175.664,0.000,0.001,0.000,0.000,0.000,0.000
7244,2726.436,135.478,135.478,174.387,61.791,0.000,174.386,0.000,0.001,0.000,0.000,0.000,0.000
7245,2726.672,102.480,102.480,173.117,61.746,0.000,173.116,0.000,0.001,0.000,0.000,0.000,0.000
7246,2726.907,104.774,104.774,171.857,61.701,0.000,171.856,0.000,0.001,0.000,0.000,0.000,0.000
7247,2727.142,120.894,120.894,170.606,61.656,0.000,170.605,0.000,0.001,0.000,0.000,0.000,0.000
7248,2727.378,126.023,126.023,169.363,61.610,0.000,169.362,0.000,0.001,0.000,0.000,0.000,0.000
7249,2727.612,97.339,97.339,168.130,61.565,0.000,168.129,0.000,0.001,0.000,0.000,0.000,0.000
7250,2727.847,102.425,102.425,166.906,61.520,0.000,166.905,0.000,0.001,0.000,0.000,0.000,0.000
7251,2728.082,115.386,115.386,165.691,61.475,0.000,165.690,0.000,0.001,0.000,0.000,0.000,0.000
7252,2728.316,128.894,128.894,164.485,61.429,0.000,164.484,0.000,0.001,0.000,0.000,0.000,0.000
7253,2728.551,102.820,102.820,163.288,61.384,0.000,163.287,0.000,0.001,0.000,0.000,0.000,0.000
7254,2728.785,99.494,99.494,162.099,61.339,0.000,162.099,0.000,0.001,0.000,0.000,0.000,0.000
7255,2729.019,95.957,95.957,160.920,61.294,0.000,160.920,0.000,0.001,0.000,0.000,0.000,0.000
7256,2729.253,82.173,82.173,159.750,61.248,0.000,159.749,0.000,0.001,0.000,0.000,0.000,0.000
7257,2729.486,83.856,83.856,158.589,61.203,0.000,158.588,0.000,0.001,0.000,0.000,0.000,0.000
7258,2729.720,87.447,87.447,157.437,61.158,0.000,157.436,0.000,0.001,0.000,0.000,0.000,0.000
7259,2729.953,102.160,102.160,156.293,61.113,0.000,156.293,0.000,0.001,0.000,0.000,0.000,0.000
7260,2730.187,100.504,100.504,155.159,61.067,0.000,155.158,0.000,0.001,0.000,0.000,0.000,0.000
7261,2730.420,105.684,105.684,154.033,61.022,0.000,154.033,0.000,0.001,0.000,0.000,0.000,0.000
7262,2730.653,84.863,84.863,152.917,60.977,0.000,152.916,0.000,0.001,0.000,0.000,0.000,0.000
7263,2730.885,99.720,99.720,151.809,60.932,0.000,151.808,0.000,0.001,0.000,0.000,0.000,0.000
7264,2731.118,100.382,100.382,150.710,60.886,0.000,150.709,0.000,0.001,0.000,0.000,0.000,0.000
7265,2731.350,116.868,116.868,149.619,60.841,0.000,149.619,0.000,0.001,0.000,0.000,0.000,0.000
7266,2731.583,83.025,83.025,148.538,60.796,0.000,148.537,0.000,0.001,0.000,0.000,0.000,0.000
7267,2731.815,86.048,86.048,147.465,60.751,0.000,147.464,0.000,0.001,0.000,0.000,0.000,0.000
7268,2732.047,102.049,102.049,146.401,60.705,0.000,146.400,0.000,0.001,0.000,0.000,0.000,0.000
7269,2732.279,97.051,97.051,145.346,60.660,0.000,145.345,0.000,0.001,0.000,0.000,0.000,0.000
7270,2732.510,99.925,99.925,144.299,60.615,0.000,144.299,0.000,0.001,0.000,0.000,0.000,0.000
7271,2732.742,75.522,75.522,143.261,60.570,0.000,143.261,0.000,0.001,0.000,0.000,0.000,0.000
7272,2732.973,99.256,99.256,142.232,60.524,0.000,142.231,0.000,0.001,0.000,0.000,0.000,0.000
7273,2733.204,80.365,80.365,141.211,60.479,0.000,141.211,0.000,0.001,0.000,0.000,0.000,0.000
7274,2733.435,86.997,86.997,140.199,60.434,0.000,140.199,0.000,0.001,0.000,0.000,0.000,0.000
7275,2733.666,83.138,83.138,139.196,60.389,0.000,139.195,0.000,0.001,0.000,0.000,0.000,0.000
7276,2733.897,82.890,82.890,138.200,60.343,0.000,138.200,0.000,0.001,0.000,0.000,0.000,0.000
7277,2734.128,85.356,85.356,137.214,60.298,0.000,137.213,0.000,0.001,0.000,0.000,0.000,0.000
7278,2734.358,94.862,94.862,136.236,60.253,0.000,136.235,0.000,0.001,0.000,0.000,0.000,0.000
7279,2734.588,84.416,84.416,135.266,60.208,0.000,135.265,0.000,0.001,0.000,0.000,0.000,0.000
7280,2734.818,92.902,92.902,134.305,60.162,0.000,134.304,0.000,0.001,0.000,0.000,0.000,0.000
7281,2735.048,91.009,91.009,133.352,60.117,0.000,133.351,0.000,0.001,0.000,0.000,0.000,0.000
7282,2735.278,81.122,81.122,132.407,60.072,0.000,132.406,0.000,0.001,0.000,0.000,0.000,0.000
7283,2735.508,94.998,94.998,131.471,60.027,0.000,131.470,0.000,0.001,0.000,0.000,0.000,0.000
7284,2735.737,83.053,83.053,130.543,59.982,0.000,130.542,0.000,0.001,0.000,0.000,0.000,0.000
7285,2735.967,84.123,84.123,129.623,59.936,0.000,129.622,0.000,0.001,0.000,0.000,0.000,0.000
7286,2736.196,88.006,88.006,128.711,59.891,0.000,128.711,0.000,0.001,0.000,0.000,0.000,0.000
7287,2736.425,92.968,92.968,127.808,59.846,0.000,127.807,0.000,0.001,0.000,0.000,0.000,0.000
7288,2736.654,100.125,100.125,126.912,59.801,0.000,126.912,0.000,0.001,0.000,0.000,0.000,0.000
7289,2736.882,102.031,102.031,126.025,59.755,0.000,126.024,0.000,0.001,0.000,0.000,0.000,0.000
7290,2737.111,70.952,70.952,125.146,59.710,0.000,125.145,0.000,0.001,0.000,0.000,0.000,0.000
7291,2737.339,89.613,89.613,124.274,59.665,0.000,124.274,0.000,0.001,0.000,0.000,0.000,0.000
7292,2737.567,72.043,72.043,123.411,59.620,0.000,123.411,0.000,0.000,0.000,0.000,0.000,0.000
7293,2737.795,94.210,94.210,122.556,59.574,0.000,122.555,0.000,0.000,0.000,0.000,0.000,0.000
7294,2738.023,92.212,92.212,121.708,59.529,0.000,121.708,0.000,0.000,0.000,0.000,0.000,0.000
7295,2738.251,79.615,79.615,120.869,59.484,0.000,120.868,0.000,0.000,0.000,0.000,0.000,0.000
7296,2738.479,72.782,72.782,120.037,59.439,0.000,120.036,0.000,0.000,0.000,0.000,0.000,0.000
7297,2738.706,76.191,76.191,119.213,59.393,0.000,119.212,0.000,0.000,0.000,0.000,0.000,0.000
7298,2738.933,70.915,70.915,118.396,59.348,0.000,118.396,0.000,0.000,0.000,0.000,0.000,0.000
7299,2739.160,63.916,63.916,117.588,59.303,0.000,117.587,0.000,0.000,0.000,0.000,0.000,0.000
7300,2739.387,77.099,77.099,116.787,59.258,0.000,116.786,0.000,0.000,0.000,0.000,0.000,0.000
7301,2739.614,79.266,79.266,115.994,59.212,0.000,115.993,0.000,0.000,0.000,0.000,0.000,0.000
7302,2739.841,75.777,75.777,115.208,59.167,0.000,115.207,0.000,0.000,0.000,0.000,0.000,0.000
7303,2740.067,73.123,73.123,114.430,59.122,0.000,114.429,0.000,0.000,0.000,0.000,0.000,0.000
7304,2740.293,70.789,70.789,113.659,59.077,0.000,113.658,0.000,0.000,0.000,0.000,0.000,0.000
7305,2740.520,64.924,64.924,112.895,59.031,0.000,112.895,0.000,0.000,0.000,0.000,0.000,0.000
7306,2740.745,68.897,68.897,112.140,58.986,0.000,112.139,0.000,0.000,0.000,0.000,0.000,0.000
7307,2740.971,65.618,65.618,111.391,58.941,0.000,111.391,0.000,0.000,0.000,0.000,0.000,0.000
7308,2741.197,77.515,77.515,110.650,58.896,0.000,110.649,0.000,0.000,0.000,0.000,0.000,0.000
7309,2741.422,80.446,80.446,109.916,58.850,0.000,109.915,0.000,0.000,0.000,0.000,0.000,0.000
7310,2741.648,84.277,84.277,109.189,58.805,0.000,109.189,0.000,0.000,0.000,0.000,0.000,0.000
7311,2741.873,85.060,85.060,108.469,58.760,0.000,108.469,0.000,0.000,0.000,0.000,0.000,0.000
7312,2742.098,59.763,59.763,107.757,58.715,0.000,107.757,0.000,0.000,0.000,0.000,0.000,0.000
7313,2742.323,82.047,82.047,107.052,58.669,0.000,107.051,0.000,0.000,0.000,0.000,0.000,0.000
7314,2742.548,68.991,68.991,106.353,58.624,0.000,106.353,0.000,0.000,0.000,0.000,0.000,0.000
7315,2742.772,86.939,86.939,105.662,58.579,0.000,105.662,0.000,0.000,0.000,0.000,0.000,0.000
7316,2742.997,69.487,69.487,104.978,58.534,0.000,104.977,0.000,0.000,0.000,0.000,0.000,0.000
7317,2743.221,76.826,76.826,104.300,58.488,0.000,104.300,0.000,0.000,0.000,0.000,0.000,0.000
7318,2743.445,66.486,66.486,103.630,58.443,0.000,103.629,0.000,0.000,0.000,0.000,0.000,0.000
7319,2743.669,77.886,77.886,102.966,58.398,0.000,102.966,0.000,0.000,0.000,0.000,0.000,0.000
7320,2743.892,78.118,78.118,102.309,58.353,0.000,102.309,0.000,0.000,0.000,0.000,0.000,0.000
7321,2744.116,59.834,59.834,101.659,58.307,0.000,101.658,0.000,0.000,0.000,0.000,0.000,0.000
7322,2744.339,84.014,84.014,101.015,58.262,0.000,101.015,0.000,0.000,0.000,0.000,0.000,0.000
7323,2744.563,68.146,68.146,100.378,58.217,0.000,100.378,0.000,0.000,0.000,0.000,0.000,0.000
7324,2744.786,79.612,79.612,99.748,58.172,0.000,99.747,0.000,0.000,0.000,0.000,0.000,0.000
7325,2745.009,78.311,78.311,99.124,58.126,0.000,99.124,0.000,0.000,0.000,0.000,0.000,0.000
7326,2745.232,78.148,78.148,98.507,58.081,0.000,98.506,0.000,0.000,0.000,0.000,0.000,0.000
7327,2745.454,78.869,78.869,97.896,58.036,0.000,97.895,0.000,0.000,0.000,0.000,0.000,0.000
7328,2745.677,68.469,68.469,97.291,57.991,0.000,97.291,0.000,0.000,0.000,0.000,0.000,0.000
7329,2745.899,76.741,76.741,96.693,57.945,0.000,96.693,0.000,0.000,0.000,0.000,0.000,0.000
7330,2746.121,61.621,61.621,96.101,57.900,0.000,96.101,0.000,0.000,0.000,0.000,0.000,0.000
7331,2746.343,62.793,62.793,95.516,57.855,0.000,95.516,0.000,0.000,0.000,0.000,0.000,0.000
7332,2746.565,72.181,72.181,94.936,57.810,0.000,94.936,0.000,0.000,0.000,0.000,0.000,0.000
7333,2746.786,56.474,56.474,94.363,57.765,0.000,94.363,0.000,0.000,0.000,0.000,0.000,0.000
7334,2747.008,58.475,58.475,93.796,57.719,0.000,93.796,0.000,0.000,0.000,0.000,0.000,0.000
7335,2747.229,63.476,63.476,93.235,57.674,0.000,93.235,0.000,0.000,0.000,0.000,0.000,0.000
7336,2747.450,67.477,67.477,92.680,57.629,0.000,92.680,0.000,0.000,0.000,0.000,0.000,0.000
7337,2747.671,82.478,82.478,92.131,57.584,0.000,92.131,0.000,0.000,0.000,0.000,0.000,0.000
7338,2747.892,66.480,66.480,91.588,57.538,0.000,91.588,0.000,0.000,0.000,0.000,0.000,0.000
7339,2748.113,71.481,71.481,91.051,57.493,0.000,91.051,0.000,0.000,0.000,0.000,0.000,0.000
7340,2748.333,75.797,75.797,90.520,57.448,0.000,90.519,0.000,0.000,0.000,0.000,0.000,0.000
7341,2748.554,84.157,84.157,89.994,57.403,0.000,89.994,0.000,0.000,0.000,0.000,0.000,0.000
7342,2748.774,61.449,61.449,89.474,57.357,0.000,89.474,0.000,0.000,0.000,0.000,0.000,0.000
7343,2748.994,80.424,80.424,88.960,57.312,0.000,88.960,0.000,0.000,0.000,0.000,0.000,0.000
7344,2749.214,63.823,63.823,88.452,57.267,0.000,88.451,0.000,0.000,0.000,0.000,0.000,0.000
7345,2749.434,71.334,71.334,87.949,57.222,0.000,87.949,0.000,0.000,0.000,0.000,0.000,0.000
7346,2749.653,62.985,62.985,87.451,57.176,0.000,87.451,0.000,0.000,0.000,0.000,0.000,0.000
7347,2749.872,60.624,60.624,86.960,57.131,0.000,86.959,0.000,0.000,0.000,0.000,0.000,0.000
7348,2750.092,63.817,63.817,86.473,57.086,0.000,86.473,0.000,0.000,0.000,0.000,0.000,0.000
7349,2750.311,69.162,69.162,85.992,57.041,0.000,85.992,0.000,0.000,0.000,0.000,0.000,0.000
7350,2750.530,77.163,77.163,85.517,56.995,0.000,85.516,0.000,0.000,0.000,0.000,0.000,0.000
7351,2750.748,76.100,76.100,85.046,56.950,0.000,85.046,0.000,0.000,0.000,0.000,0.000,0.000
7352,2750.967,64.659,64.659,84.581,56.905,0.000,84.581,0.000,0.000,0.000,0.000,0.000,0.000
7353,2751.185,74.333,74.333,84.121,56.860,0.000,84.121,0.000,0.000,0.000,0.000,0.000,0.000
7354,2751.403,60.332,60.332,83.667,56.814,0.000,83.667,0.000,0.000,0.000,0.000,0.000,0.000
7355,2751.622,60.079,60.079,83.217,56.769,0.000,83.217,0.000,0.000,0.000,0.000,0.000,0.000
7356,2751.839,65.019,65.019,82.773,56.724,0.000,82.773,0.000,0.000,0.000,0.000,0.000,0.000
7357,2752.057,73.167,73.167,82.333,56.679,0.000,82.333,0.000,0.000,0.000,0.000,0.000,0.000
7358,2752.275,72.011,72.011,81.899,56.633,0.000,81.899,0.000,0.000,0.000,0.000,0.000,0.000
7359,2752.492,68.836,68.836,81.470,56.588,0.000,81.469,0.000,0.000,0.000,0.000,0.000,0.000
7360,2752.709,65.700,65.700,81.045,56.543,0.000,81.045,0.000,0.000,0.000,0.000,0.000,0.000
7361,2752.927,58.671,58.671,80.625,56.498,0.000,80.625,0.000,0.000,0.000,0.000,0.000,0.000
7362,2753.143,60.672,60.672,80.210,56.452,0.000,80.210,0.000,0.000,0.000,0.000,0.000,0.000
7363,2753.360,60.018,60.018,79.800,56.407,0.000,79.800,0.000,0.000,0.000,0.000,0.000,0.000
7364,2753.577,64.337,64.337,79.395,56.362,0.000,79.395,0.000,0.000,0.000,0.000,0.000,0.000
7365,2753.793,60.194,60.194,78.994,56.317,0.000,78.994,0.000,0.000,0.000,0.000,0.000,0.000
7366,2754.010,59.103,59.103,78.598,56.271,0.000,78.598,0.000,0.000,0.000,0.000,0.000,0.000
7367,2754.226,73.842,73.842,78.206,56.226,0.000,78.206,0.000,0.000,0.000,0.000,0.000,0.000
7368,2754.442,71.208,71.208,77.819,56.181,0.000,77.819,0.000,0.000,0.000,0.000,0.000,0.000
7369,2754.657,64.505,64.505,77.437,56.136,0.000,77.437,0.000,0.000,0.000,0.000,0.000,0.000
7370,2754.873,77.505,77.505,77.059,56.090,0.000,77.059,0.000,0.000,0.000,0.000,0.000,0.000
7371,2755.088,57.468,57.468,76.685,56.045,0.000,76.685,0.000,0.000,0.000,0.000,0.000,0.000
7372,2755.304,66.341,66.341,76.316,56.000,0.000,76.316,0.000,0.000,0.000,0.000,0.000,0.000
7373,2755.519,71.434,71.434,75.951,55.955,0.000,75.951,0.000,0.000,0.000,0.000,0.000,0.000
7374,2755.734,57.507,57.507,75.590,55.909,0.000,75.590,0.000,0.000,0.000,0.000,0.000,0.000
7375,2755.948,37.064,37.064,75.234,55.864,0.000,75.234,0.000,0.000,0.000,0.000,0.000,0.000
7376,2756.163,71.977,71.977,74.881,55.819,0.000,74.881,0.000,0.000,0.000,0.000,0.000,0.000
7377,2756.378,69.851,69.851,74.533,55.774,0.000,74.533,0.000,0.000,0.000,0.000,0.000,0.000
