ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
4451,1691.910,0.648,0.648,2.152,2.152,0.000,2.152
4452,1692.322,0.000,-0.248,2.148,2.148,0.000,2.148
4453,1692.734,3.996,3.996,2.144,2.144,0.000,2.144
4454,1693.146,0.000,-2.663,2.140,2.140,0.000,2.140
4455,1693.558,0.000,-0.581,2.136,2.136,0.000,2.136
4456,1693.970,3.403,3.403,2.132,2.132,0.000,2.132
4457,1694.382,0.000,-0.539,2.128,2.128,0.000,2.128
4458,1694.795,0.462,0.462,2.124,2.124,0.000,2.124
4459,1695.207,0.000,-4.306,2.121,2.121,0.000,2.121
4460,1695.619,0.451,0.451,2.117,2.117,0.000,2.117
4461,1696.031,2.396,2.396,2.113,2.113,0.000,2.113
4462,1696.443,0.000,-1.009,2.109,2.109,0.000,2.109
4463,1696.855,0.000,-3.666,2.105,2.105,0.000,2.105
4464,1697.267,1.017,1.017,2.101,2.101,0.000,2.101
4465,1697.679,0.145,0.145,2.097,2.097,0.000,2.097
4466,1698.092,1.259,1.259,2.093,2.093,0.000,2.093
4467,1698.504,0.000,-0.427,2.089,2.089,0.000,2.089
4468,1698.916,0.678,0.678,2.085,2.085,0.000,2.085
4469,1699.328,2.626,2.626,2.081,2.081,0.000,2.081
4470,1699.740,2.970,2.970,2.077,2.077,0.000,2.077
4471,1700.152,3.101,3.101,2.073,2.073,0.000,2.073
4472,1700.564,6.145,6.145,2.069,2.069,0.000,2.069
4473,1700.976,2.972,2.972,2.065,2.065,0.000,2.065
4474,1701.388,4.796,4.796,2.061,2.061,0.000,2.061
4475,1701.800,0.000,-2.426,2.057,2.057,0.000,2.057
4476,1702.213,0.298,0.298,2.053,2.053,0.000,2.053
4477,1702.625,0.533,0.533,2.050,2.050,0.000,2.050
4478,1703.037,0.000,-0.970,2.046,2.046,0.000,2.046
4479,1703.449,4.457,4.457,2.042,2.042,0.000,2.042
4480,1703.861,4.403,4.403,2.038,2.038,0.000,2.038
4481,1704.273,3.852,3.852,2.034,2.034,0.000,2.034
4482,1704.685,5.131,5.131,2.030,2.030,0.000,2.030
4483,1705.097,5.302,5.302,2.026,2.026,0.000,2.026
4484,1705.509,0.000,-0.699,2.022,2.022,0.000,2.022
4485,1705.921,0.000,-3.432,2.018,2.018,0.000,2.018
4486,1706.334,0.753,0.753,2.014,2.014,0.000,2.014
4487,1706.746,0.000,-6.896,2.010,2.010,0.000,2.010
4488,1707.158,3.328,3.328,2.006,2.006,0.000,2.006
4489,1707.570,5.067,5.067,2.002,2.002,0.000,2.002
4490,1707.982,0.000,-1.106,1.998,1.998,0.000,1.998
4491,1708.394,0.000,-2.051,1.994,1.994,0.000,1.994
4492,1708.806,0.000,-2.901,1.990,1.990,0.000,1.990
4493,1709.218,0.000,-4.625,1.986,1.986,0.000,1.986
4494,1709.630,0.000,-3.762,1.982,1.982,0.000,1.982
4495,1710.042,1.163,1.163,1.979,1.979,0.000,1.979
4496,1710.454,4.118,4.118,1.975,1.975,0.000,1.975
4497,1710.866,2.571,2.571,1.971,1.971,0.000,1.971
4498,1711.278,0.277,0.277,1.967,1.967,0.000,1.967
4499,1711.691,0.111,0.111,1.963,1.963,0.000,1.963
4500,1712.103,0.000,-0.084,1.959,1.959,0.000,1.959
4501,1712.515,3.784,3.784,1.955,1.955,0.000,1.955
4502,1712.927,2.996,2.996,1.951,1.951,0.000,1.951
4503,1713.339,0.000,-2.569,1.947,1.947,0.000,1.947
4504,1713.751,9.509,9.509,1.943,1.943,0.000,1.943
4505,1714.163,0.000,-1.520,1.939,1.939,0.000,1.939
4506,1714.575,0.000,-0.964,1.935,1.935,0.000,1.935
4507,1714.987,0.000,-4.852,1.931,1.931,0.000,1.931
4508,1715.399,0.000,-1.464,1.927,1.927,0.000,1.927
4509,1715.811,3.657,3.657,1.923,1.923,0.000,1.923
4510,1716.223,6.967,6.967,1.919,1.919,0.000,1.919
4511,1716.635,9.998,9.998,1.915,1.915,0.000,1.915
4512,1717.047,0.000,-3.421,1.911,1.911,0.000,1.911
4513,1717.459,1.637,1.637,1.908,1.908,0.000,1.908
4514,1717.871,0.000,-1.114,1.904,1.904,0.000,1.904
4515,1718.283,0.832,0.832,1.900,1.900,0.000,1.900
4516,1718.695,0.000,-2.448,1.896,1.896,0.000,1.896
4517,1719.107,0.000,-0.568,1.892,1.892,0.000,1.892
4518,1719.519,0.820,0.820,1.888,1.888,0.000,1.888
4519,1719.931,0.000,-2.304,1.884,1.884,0.000,1.884
4520,1720.343,0.000,-5.052,1.880,1.880,0.000,1.880
4521,1720.755,1.595,1.595,1.876,1.876,0.000,1.876
4522,1721.167,0.000,-0.186,1.872,1.872,0.000,1.872
4523,1721.579,1.164,1.164,1.868,1.868,0.000,1.868
4524,1721.991,0.915,0.915,1.864,1.864,0.000,1.864
4525,1722.403,0.000,-0.193,1.860,1.860,0.000,1.860
4526,1722.815,0.000,-3.276,1.856,1.856,0.000,1.856
4527,1723.227,0.885,0.885,1.852,1.852,0.000,1.852
4528,1723.639,0.741,0.741,1.848,1.848,0.000,1.848
4529,1724.051,0.000,-3.346,1.844,1.844,0.000,1.844
4530,1724.463,1.008,1.008,1.840,1.840,0.000,1.840
4531,1724.875,0.000,-2.182,1.837,1.837,0.000,1.837
4532,1725.287,0.000,-3.144,1.833,1.833,0.000,1.833
4533,1725.699,0.000,-1.148,1.829,1.829,0.000,1.829
4534,1726.111,0.000,-6.694,1.825,1.825,0.000,1.825
4535,1726.523,0.000,-11.174,1.821,1.821,0.000,1.821
4536,1726.935,0.000,-5.386,1.817,1.817,0.000,1.817
4537,1727.347,0.000,-5.078,1.813,1.813,0.000,1.813
4538,1727.759,0.000,-2.055,1.809,1.809,0.000,1.809
4539,1728.171,1.761,1.761,1.805,1.805,0.000,1.805
4540,1728.583,0.000,-3.183,1.801,1.801,0.000,1.801
4541,1728.995,0.000,-3.770,1.797,1.797,0.000,1.797
4542,1729.407,1.521,1.521,1.793,1.793,0.000,1.793
4543,1729.819,0.000,-0.274,1.789,1.789,0.000,1.789
4544,1730.231,6.352,6.352,1.785,1.785,0.000,1.785
4545,1730.643,4.304,4.304,1.781,1.781,0.000,1.781
4546,1731.055,0.000,-1.938,1.777,1.777,0.000,1.777
4547,1731.467,0.000,-0.981,1.773,1.773,0.000,1.773
4548,1731.879,2.887,2.887,1.769,1.769,0.000,1.769
4549,1732.291,1.345,1.345,1.766,1.766,0.000,1.766
4550,1732.703,0.000,-2.601,1.762,1.762,0.000,1.762
4551,1733.115,0.386,0.386,1.758,1.758,0.000,1.758
4552,1733.527,9.672,9.672,1.754,1.754,0.000,1.754
4553,1733.938,1.647,1.647,1.750,1.750,0.000,1.750
4554,1734.350,3.321,3.321,1.746,1.746,0.000,1.746
4555,1734.762,0.000,-6.513,1.742,1.742,0.000,1.742
4556,1735.174,1.181,1.181,1.738,1.738,0.000,1.738
4557,1735.586,0.000,-2.503,1.734,1.734,0.000,1.734
4558,1735.998,0.000,-1.833,1.730,1.730,0.000,1.730
4559,1736.410,0.000,-1.983,1.726,1.726,0.000,1.726
4560,1736.822,2.560,2.560,1.722,1.722,0.000,1.722
4561,1737.234,0.000,-2.992,1.718,1.718,0.000,1.718
4562,1737.646,3.330,3.330,1.714,1.714,0.000,1.714
4563,1738.057,2.586,2.586,1.710,1.710,0.000,1.710
4564,1738.469,0.419,0.419,1.706,1.706,0.000,1.706
4565,1738.881,0.000,-6.920,1.702,1.702,0.000,1.702
4566,1739.293,0.000,-1.362,1.699,1.699,0.000,1.699
4567,1739.705,7.686,7.686,1.695,1.695,0.000,1.695
4568,1740.117,1.383,1.383,1.691,1.691,0.000,1.691
4569,1740.529,0.000,-3.293,1.687,1.687,0.000,1.687
4570,1740.940,2.724,2.724,1.683,1.683,0.000,1.683
4571,1741.352,0.000,-6.451,1.679,1.679,0.000,1.679
4572,1741.764,0.000,-2.286,1.675,1.675,0.000,1.675
4573,1742.176,4.664,4.664,1.671,1.671,0.000,1.671
4574,1742.588,0.000,-2.173,1.667,1.667,0.000,1.667
4575,1743.000,2.833,2.833,1.663,1.663,0.000,1.663
4576,1743.411,5.384,5.384,1.659,1.659,0.000,1.659
4577,1743.823,2.187,2.187,1.655,1.655,0.000,1.655
4578,1744.235,0.000,-0.766,1.651,1.651,0.000,1.651
4579,1744.647,10.604,10.604,1.647,1.647,0.000,1.647
4580,1745.059,0.000,-2.863,1.643,1.643,0.000,1.643
4581,1745.471,0.000,-4.714,1.639,1.639,0.000,1.639
4582,1745.882,0.000,-0.248,1.635,1.635,0.000,1.635
4583,1746.294,0.000,-0.014,1.631,1.631,0.000,1.631
4584,1746.706,0.000,-3.126,1.628,1.628,0.000,1.628
4585,1747.118,0.000,-1.897,1.624,1.624,0.000,1.624
4586,1747.529,5.500,5.500,1.620,1.620,0.000,1.620
4587,1747.941,2.478,2.478,1.616,1.616,0.000,1.616
4588,1748.353,2.685,2.685,1.612,1.612,0.000,1.612
4589,1748.765,4.105,4.105,1.608,1.608,0.000,1.608
4590,1749.177,1.429,1.429,1.604,1.604,0.000,1.604
4591,1749.588,0.000,-3.248,1.600,1.600,0.000,1.600
4592,1750.000,3.614,3.614,1.596,1.596,0.000,1.596
4593,1750.412,0.267,0.267,1.592,1.592,0.000,1.592
4594,1750.824,0.331,0.331,1.588,1.588,0.000,1.588
4595,1751.235,11.797,11.797,1.584,1.584,0.000,1.584
4596,1751.647,0.000,-0.180,1.580,1.580,0.000,1.580
4597,1752.059,0.000,-2.351,1.576,1.576,0.000,1.576
4598,1752.470,0.508,0.508,1.572,1.572,0.000,1.572
4599,1752.882,0.000,-3.467,1.568,1.568,0.000,1.568
4600,1753.294,0.000,-1.888,1.564,1.564,0.000,1.564
4601,1753.706,0.000,-6.781,1.560,1.560,0.000,1.560
4602,1754.117,0.000,-2.896,1.557,1.557,0.000,1.557
4603,1754.529,0.000,-1.708,1.553,1.553,0.000,1.553
4604,1754.941,5.369,5.369,1.549,1.549,0.000,1.549
4605,1755.352,0.000,-0.493,1.545,1.545,0.000,1.545
4606,1755.764,0.000,-2.053,1.541,1.541,0.000,1.541
4607,1756.176,0.199,0.199,1.537,1.537,0.000,1.537
4608,1756.587,4.555,4.555,1.533,1.533,0.000,1.533
4609,1756.999,3.204,3.204,1.529,1.529,0.000,1.529
4610,1757.411,5.946,5.946,1.525,1.525,0.000,1.525
4611,1757.822,6.307,6.307,1.521,1.521,0.000,1.521
4612,1758.234,3.447,3.447,1.517,1.517,0.000,1.517
4613,1758.646,0.000,-1.383,1.513,1.513,0.000,1.513
4614,1759.057,8.055,8.055,1.509,1.509,0.000,1.509
4615,1759.469,0.751,0.751,1.505,1.505,0.000,1.505
4616,1759.881,4.416,4.416,1.501,1.501,0.000,1.501
4617,1760.292,0.000,-0.988,1.497,1.497,0.000,1.497
4618,1760.704,0.000,-2.480,1.493,1.493,0.000,1.493
4619,1761.115,0.000,-3.971,1.489,1.489,0.000,1.489
4620,1761.527,0.000,-3.889,1.486,1.486,0.000,1.486
4621,1761.939,0.000,-2.245,1.482,1.482,0.000,1.482
4622,1762.350,9.148,9.148,1.478,1.478,0.000,1.478
4623,1762.762,0.000,-0.243,1.474,1.474,0.000,1.474
4624,1763.173,2.800,2.800,1.470,1.470,0.000,1.470
4625,1763.585,0.000,-1.201,1.466,1.466,0.000,1.466
4626,1763.997,0.000,-4.094,1.462,1.462,0.000,1.462
4627,1764.408,13.224,13.224,1.458,1.458,0.000,1.458
4628,1764.820,4.756,4.756,1.454,1.454,0.000,1.454
4629,1765.231,0.000,-1.568,1.450,1.450,0.000,1.450
4630,1765.643,0.000,-3.330,1.446,1.446,0.000,1.446
4631,1766.054,0.000,-0.254,1.442,1.442,0.000,1.442
4632,1766.466,0.000,-0.778,1.438,1.438,0.000,1.438
4633,1766.877,0.000,-4.906,1.434,1.434,0.000,1.434
4634,1767.289,2.595,2.595,1.430,1.430,0.000,1.430
4635,1767.700,0.000,-1.710,1.426,1.426,0.000,1.426
4636,1768.112,0.000,-2.922,1.422,1.422,0.000,1.422
4637,1768.523,6.352,6.352,1.418,1.418,0.000,1.418
4638,1768.935,0.000,-5.263,1.415,1.415,0.000,1.415
4639,1769.346,1.142,1.142,1.411,1.411,0.000,1.411
4640,1769.758,3.406,3.406,1.407,1.407,0.000,1.407
4641,1770.169,4.938,4.938,1.403,1.403,0.000,1.403
4642,1770.581,3.626,3.626,1.399,1.399,0.000,1.399
4643,1770.992,0.000,-3.329,1.395,1.395,0.000,1.395
4644,1771.404,0.000,-0.463,1.391,1.391,0.000,1.391
4645,1771.815,1.496,1.496,1.387,1.387,0.000,1.387
4646,1772.227,0.000,-4.874,1.383,1.383,0.000,1.383
4647,1772.638,2.949,2.949,1.379,1.379,0.000,1.379
4648,1773.050,0.000,-2.805,1.375,1.375,0.000,1.375
4649,1773.461,4.252,4.252,1.371,1.371,0.000,1.371
4650,1773.872,0.706,0.706,1.367,1.367,0.000,1.367
4651,1774.284,0.288,0.288,1.363,1.363,0.000,1.363
4652,1774.695,1.644,1.644,1.359,1.359,0.000,1.359
4653,1775.107,0.000,-1.034,1.355,1.355,0.000,1.355
4654,1775.518,8.835,8.835,1.351,1.351,0.000,1.351
4655,1775.929,6.314,6.314,1.347,1.347,0.000,1.347
4656,1776.341,0.000,-0.767,1.344,1.344,0.000,1.344
4657,1776.752,3.363,3.363,1.340,1.340,0.000,1.340
4658,1777.164,2.989,2.989,1.336,1.336,0.000,1.336
4659,1777.575,11.403,11.403,1.332,1.332,0.000,1.332
4660,1777.986,0.000,-4.065,1.328,1.328,0.000,1.328
4661,1778.398,0.000,-1.083,1.324,1.324,0.000,1.324
4662,1778.809,4.324,4.324,1.320,1.320,0.000,1.320
4663,1779.220,4.059,4.059,1.316,1.316,0.000,1.316
4664,1779.632,0.000,-4.484,1.312,1.312,0.000,1.312
4665,1780.043,12.573,12.573,1.308,1.308,0.000,1.308
4666,1780.454,3.231,3.231,1.304,1.304,0.000,1.304
4667,1780.865,7.118,7.118,1.300,1.300,0.000,1.300
4668,1781.277,6.547,6.547,1.296,1.296,0.000,1.296
4669,1781.688,0.000,-0.327,1.292,1.292,0.000,1.292
4670,1782.099,12.182,12.182,1.288,1.288,0.000,1.288
4671,1782.511,1.934,1.934,1.284,1.284,0.000,1.284
4672,1782.922,6.253,6.253,1.280,1.280,0.000,1.280
4673,1783.333,2.501,2.501,1.276,1.276,0.000,1.276
4674,1783.744,5.847,5.847,1.273,1.273,0.000,1.273
4675,1784.156,1.072,1.072,1.269,1.269,0.000,1.269
4676,1784.567,8.697,8.697,1.265,1.265,0.000,1.265
4677,1784.978,0.000,-1.983,1.261,1.261,0.000,1.261
4678,1785.389,1.272,1.272,1.257,1.257,0.000,1.257
4679,1785.801,0.000,-0.359,1.253,1.253,0.000,1.253
4680,1786.212,1.568,1.568,1.249,1.249,0.000,1.249
4681,1786.623,2.812,2.812,1.245,1.245,0.000,1.245
4682,1787.034,0.000,-0.724,1.241,1.241,0.000,1.241
4683,1787.445,2.596,2.596,1.237,1.237,0.000,1.237
4684,1787.856,6.132,6.132,1.233,1.233,0.000,1.233
4685,1788.268,4.445,4.445,1.229,1.229,0.000,1.229
4686,1788.679,0.191,0.191,1.225,1.225,0.000,1.225
4687,1789.090,0.000,-2.034,1.221,1.221,0.000,1.221
4688,1789.501,0.000,-0.169,1.217,1.217,0.000,1.217
4689,1789.912,4.494,4.494,1.213,1.213,0.000,1.213
4690,1790.323,11.871,11.871,1.209,1.209,0.000,1.209
4691,1790.734,8.082,8.082,1.206,1.206,0.000,1.206
4692,1791.146,7.086,7.086,1.202,1.202,0.000,1.202
4693,1791.557,3.133,3.133,1.198,1.198,0.000,1.198
4694,1791.968,2.429,2.429,1.194,1.194,0.000,1.194
4695,1792.379,8.937,8.937,1.190,1.190,0.000,1.190
4696,1792.790,0.000,-0.659,1.186,1.186,0.000,1.186
4697,1793.201,16.975,16.975,1.182,1.182,0.000,1.182
4698,1793.612,6.349,6.349,1.178,1.178,0.000,1.178
4699,1794.023,0.691,0.691,1.174,1.174,0.000,1.174
4700,1794.434,8.978,8.978,1.170,1.170,0.000,1.170
4701,1794.845,5.183,5.183,1.166,1.166,0.000,1.166
4702,1795.256,13.806,13.806,1.162,1.162,0.000,1.162
4703,1795.667,9.131,9.131,1.158,1.158,0.000,1.158
4704,1796.078,5.332,5.332,1.154,1.154,0.000,1.154
4705,1796.489,9.650,9.650,1.150,1.150,0.000,1.150
4706,1796.900,7.461,7.461,1.146,1.146,0.000,1.146
4707,1797.311,4.667,4.667,1.142,1.142,0.000,1.142
4708,1797.722,18.710,18.710,1.138,1.138,0.000,1.138
4709,1798.133,9.682,9.682,1.135,1.135,0.000,1.135
4710,1798.544,0.608,0.608,1.131,1.131,0.000,1.131
4711,1798.955,6.176,6.176,1.127,1.127,0.000,1.127
4712,1799.366,2.832,2.832,1.123,1.123,0.000,1.123
4713,1799.777,12.922,12.922,1.119,1.119,0.000,1.119
4714,1800.188,8.609,8.609,1.115,1.115,0.000,1.115
4715,1800.599,0.000,-1.610,1.111,1.111,0.000,1.111
4716,1801.010,6.167,6.167,1.107,1.107,0.000,1.107
4717,1801.420,6.804,6.804,1.103,1.103,0.000,1.103
4718,1801.831,7.256,7.256,1.099,1.099,0.000,1.099
4719,1802.242,1.716,1.716,1.095,1.095,0.000,1.095
4720,1802.653,2.527,2.527,1.091,1.091,0.000,1.091
4721,1803.064,10.571,10.571,1.087,1.087,0.000,1.087
4722,1803.475,5.307,5.307,1.083,1.083,0.000,1.083
4723,1803.886,6.000,6.000,1.079,1.079,0.000,1.079
4724,1804.297,5.750,5.750,1.075,1.075,0.000,1.075
4725,1804.707,4.613,4.613,1.071,1.071,0.000,1.071
4726,1805.118,0.000,-1.277,1.067,1.067,0.000,1.067
4727,1805.529,4.928,4.928,1.064,1.064,0.000,1.064
4728,1805.940,11.687,11.687,1.060,1.060,0.000,1.060
4729,1806.351,8.542,8.542,1.056,1.056,0.000,1.056
4730,1806.761,4.589,4.589,1.052,1.052,0.000,1.052
4731,1807.172,10.421,10.421,1.048,1.048,0.000,1.048
4732,1807.583,7.730,7.730,1.044,1.044,0.000,1.044
4733,1807.994,4.599,4.599,1.040,1.040,0.000,1.040
4734,1808.404,8.721,8.721,1.036,1.036,0.000,1.036
4735,1808.815,3.075,3.075,1.032,1.032,0.000,1.032
4736,1809.226,11.816,11.816,1.028,1.028,0.000,1.028
4737,1809.636,8.637,8.637,1.024,1.024,0.000,1.024
4738,1810.047,3.470,3.470,1.020,1.020,0.000,1.020
4739,1810.458,0.039,0.039,1.016,1.016,0.000,1.016
4740,1810.869,7.216,7.216,1.012,1.012,0.000,1.012
4741,1811.279,8.175,8.175,1.008,1.008,0.000,1.008
4742,1811.690,0.000,-1.002,1.004,1.004,0.000,1.004
4743,1812.100,9.513,9.513,1.000,1.000,0.000,1.000
4744,1812.511,11.085,11.085,0.996,0.996,0.000,0.996
4745,1812.922,5.931,5.931,0.993,0.993,0.000,0.993
4746,1813.332,10.497,10.497,0.989,0.989,0.000,0.989
4747,1813.743,2.440,2.440,0.985,0.985,0.000,0.985
4748,1814.154,2.874,2.874,0.981,0.981,0.000,0.981
4749,1814.564,4.381,4.381,0.977,0.977,0.000,0.977
4750,1814.975,10.034,10.034,0.973,0.973,0.000,0.973
4751,1815.385,3.476,3.476,0.969,0.969,0.000,0.969
4752,1815.796,7.360,7.360,0.965,0.965,0.000,0.965
4753,1816.206,7.031,7.031,0.961,0.961,0.000,0.961
4754,1816.617,10.808,10.808,0.957,0.957,0.000,0.957
4755,1817.028,3.493,3.493,0.953,0.953,0.000,0.953
4756,1817.438,4.807,4.807,0.949,0.949,0.000,0.949
4757,1817.849,8.857,8.857,0.945,0.945,0.000,0.945
4758,1818.259,0.000,-2.316,0.941,0.941,0.000,0.941
4759,1818.670,11.762,11.762,0.937,0.937,0.000,0.937
4760,1819.080,11.833,11.833,0.933,0.933,0.000,0.933
4761,1819.490,0.160,0.160,0.929,0.929,0.000,0.929
4762,1819.901,11.401,11.401,0.925,0.925,0.000,0.925
4763,1820.311,6.000,6.000,0.922,0.922,0.000,0.922
4764,1820.722,16.499,16.499,0.918,0.918,0.000,0.918
4765,1821.132,0.000,-2.895,0.914,0.914,0.000,0.914
4766,1821.543,3.543,3.543,0.910,0.910,0.000,0.910
4767,1821.953,10.536,10.536,0.906,0.906,0.000,0.906
4768,1822.363,6.225,6.225,0.902,0.902,0.000,0.902
4769,1822.774,7.839,7.839,0.898,0.898,0.000,0.898
4770,1823.184,4.956,4.956,0.894,0.894,0.000,0.894
4771,1823.595,2.622,2.622,0.890,0.890,0.000,0.890
4772,1824.005,8.564,8.564,0.886,0.886,0.000,0.886
4773,1824.415,9.624,9.624,0.882,0.882,0.000,0.882
4774,1824.826,8.761,8.761,0.878,0.878,0.000,0.878
4775,1825.236,12.274,12.274,0.874,0.874,0.000,0.874
4776,1825.646,3.401,3.401,0.870,0.870,0.000,0.870
4777,1826.057,7.200,7.200,0.866,0.866,0.000,0.866
4778,1826.467,7.113,7.113,0.862,0.862,0.000,0.862
4779,1826.877,10.384,10.384,0.858,0.858,0.000,0.858
4780,1827.287,9.583,9.583,0.854,0.854,0.000,0.854
4781,1827.698,4.844,4.844,0.851,0.851,0.000,0.851
4782,1828.108,3.570,3.570,0.847,0.847,0.000,0.847
4783,1828.518,6.544,6.544,0.843,0.843,0.000,0.843
4784,1828.928,6.361,6.361,0.839,0.839,0.000,0.839
4785,1829.338,5.198,5.198,0.835,0.835,0.000,0.835
4786,1829.749,5.192,5.192,0.831,0.831,0.000,0.831
4787,1830.159,7.617,7.617,0.827,0.827,0.000,0.827
4788,1830.569,9.076,9.076,0.823,0.823,0.000,0.823
4789,1830.979,11.415,11.415,0.819,0.819,0.000,0.819
4790,1831.389,3.287,3.287,0.815,0.815,0.000,0.815
4791,1831.799,1.174,1.174,0.811,0.811,0.000,0.811
4792,1832.210,0.000,-0.114,0.807,0.807,0.000,0.807
4793,1832.620,3.843,3.843,0.803,0.803,0.000,0.803
4794,1833.030,10.192,10.192,0.799,0.799,0.000,0.799
4795,1833.440,0.000,-2.874,0.795,0.795,0.000,0.795
4796,1833.850,8.705,8.705,0.791,0.791,0.000,0.791
4797,1834.260,10.233,10.233,0.787,0.787,0.000,0.787
4798,1834.670,9.545,9.545,0.784,0.784,0.000,0.784
4799,1835.080,4.626,4.626,0.780,0.780,0.000,0.780
4800,1835.490,9.009,9.009,0.776,0.776,0.000,0.776
4801,1835.900,3.898,3.898,0.772,0.772,0.000,0.772
4802,1836.310,8.290,8.290,0.768,0.768,0.000,0.768
4803,1836.720,8.412,8.412,0.764,0.764,0.000,0.764
4804,1837.130,3.451,3.451,0.760,0.760,0.000,0.760
4805,1837.540,7.438,7.438,0.756,0.756,0.000,0.756
4806,1837.950,10.582,10.582,0.752,0.752,0.000,0.752
4807,1838.360,12.756,12.756,0.748,0.748,0.000,0.748
4808,1838.770,2.191,2.191,0.744,0.744,0.000,0.744
4809,1839.180,8.576,8.576,0.740,0.740,0.000,0.740
4810,1839.590,3.131,3.131,0.736,0.736,0.000,0.736
4811,1840.000,10.638,10.638,0.732,0.732,0.000,0.732
4812,1840.410,7.434,7.434,0.728,0.728,0.000,0.728
4813,1840.819,0.933,0.933,0.724,0.724,0.000,0.724
4814,1841.229,6.679,6.679,0.720,0.720,0.000,0.720
4815,1841.639,4.783,4.783,0.716,0.716,0.000,0.716
4816,1842.049,2.911,2.911,0.713,0.713,0.000,0.713
4817,1842.459,5.070,5.070,0.709,0.709,0.000,0.709
4818,1842.869,11.231,11.231,0.705,0.705,0.000,0.705
4819,1843.278,5.905,5.905,0.701,0.701,0.000,0.701
4820,1843.688,4.325,4.325,0.697,0.697,0.000,0.697
4821,1844.098,1.653,1.653,0.693,0.693,0.000,0.693
4822,1844.508,4.610,4.610,0.689,0.689,0.000,0.689
4823,1844.918,0.000,-0.671,0.685,0.685,0.000,0.685
4824,1845.327,2.448,2.448,0.681,0.681,0.000,0.681
4825,1845.737,4.768,4.768,0.677,0.677,0.000,0.677
4826,1846.147,4.426,4.426,0.673,0.673,0.000,0.673
4827,1846.556,13.402,13.402,0.669,0.669,0.000,0.669
4828,1846.966,5.128,5.128,0.665,0.665,0.000,0.665
4829,1847.376,7.494,7.494,0.661,0.661,0.000,0.661
4830,1847.785,4.870,4.870,0.657,0.657,0.000,0.657
4831,1848.195,3.877,3.877,0.653,0.653,0.000,0.653
4832,1848.605,4.309,4.309,0.649,0.649,0.000,0.649
4833,1849.014,7.141,7.141,0.645,0.645,0.000,0.645
4834,1849.424,3.474,3.474,0.642,0.642,0.000,0.642
4835,1849.834,2.813,2.813,0.638,0.638,0.000,0.638
4836,1850.243,0.292,0.292,0.634,0.634,0.000,0.634
4837,1850.653,9.694,9.694,0.630,0.630,0.000,0.630
4838,1851.062,9.238,9.238,0.626,0.626,0.000,0.626
4839,1851.472,0.000,-0.121,0.622,0.622,0.000,0.622
4840,1851.881,9.139,9.139,0.618,0.618,0.000,0.618
4841,1852.291,0.000,-1.234,0.614,0.614,0.000,0.614
4842,1852.700,7.796,7.796,0.610,0.610,0.000,0.610
4843,1853.110,0.750,0.750,0.606,0.606,0.000,0.606
4844,1853.519,0.000,-0.080,0.602,0.602,0.000,0.602
4845,1853.929,2.193,2.193,0.598,0.598,0.000,0.598
4846,1854.338,4.737,4.737,0.594,0.594,0.000,0.594
4847,1854.748,0.000,-2.839,0.590,0.590,0.000,0.590
4848,1855.157,3.754,3.754,0.586,0.586,0.000,0.586
4849,1855.567,0.000,-1.173,0.582,0.582,0.000,0.582
4850,1855.976,10.535,10.535,0.578,0.578,0.000,0.578
4851,1856.385,5.347,5.347,0.574,0.574,0.000,0.574
4852,1856.795,6.101,6.101,0.571,0.571,0.000,0.571
4853,1857.204,4.745,4.745,0.567,0.567,0.000,0.567
4854,1857.613,6.635,6.635,0.563,0.563,0.000,0.563
4855,1858.023,1.543,1.543,0.559,0.559,0.000,0.559
4856,1858.432,3.569,3.569,0.555,0.555,0.000,0.555
4857,1858.841,1.772,1.772,0.551,0.551,0.000,0.551
4858,1859.251,8.660,8.660,0.547,0.547,0.000,0.547
4859,1859.660,1.923,1.923,0.543,0.543,0.000,0.543
4860,1860.069,0.000,-1.921,0.539,0.539,0.000,0.539
4861,1860.478,0.000,-0.942,0.535,0.535,0.000,0.535
4862,1860.888,6.553,6.553,0.531,0.531,0.000,0.531
4863,1861.297,4.713,4.713,0.527,0.527,0.000,0.527
4864,1861.706,1.855,1.855,0.523,0.523,0.000,0.523
4865,1862.115,1.714,1.714,0.519,0.519,0.000,0.519
4866,1862.524,6.781,6.781,0.515,0.515,0.000,0.515
4867,1862.933,5.234,5.234,0.511,0.511,0.000,0.511
4868,1863.343,3.168,3.168,0.507,0.507,0.000,0.507
4869,1863.752,1.783,1.783,0.503,0.503,0.000,0.503
4870,1864.161,0.028,0.028,0.500,0.500,0.000,0.500
4871,1864.570,0.000,-0.120,0.496,0.496,0.000,0.496
4872,1864.979,7.623,7.623,0.492,0.492,0.000,0.492
4873,1865.388,7.487,7.487,0.488,0.488,0.000,0.488
4874,1865.797,1.477,1.477,0.484,0.484,0.000,0.484
4875,1866.206,5.244,5.244,0.480,0.480,0.000,0.480
4876,1866.615,6.099,6.099,0.476,0.476,0.000,0.476
4877,1867.024,9.361,9.361,0.472,0.472,0.000,0.472
4878,1867.433,0.488,0.488,0.468,0.468,0.000,0.468
4879,1867.842,6.596,6.596,0.464,0.464,0.000,0.464
4880,1868.251,2.441,2.441,0.460,0.460,0.000,0.460
4881,1868.660,3.041,3.041,0.456,0.456,0.000,0.456
4882,1869.069,8.100,8.100,0.452,0.452,0.000,0.452
