ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
7374,2595.874,37.408,52.101,0.794,0.000,52.100,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7375,2596.205,35.260,52.198,0.800,0.000,52.197,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7376,2596.536,32.445,52.292,0.805,0.000,52.292,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7377,2596.867,48.482,52.384,0.810,0.000,52.383,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7378,2597.198,46.260,52.473,0.815,0.000,52.472,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7379,2597.529,43.482,52.558,0.821,0.000,52.558,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7380,2597.859,56.482,52.641,0.826,0.000,52.640,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7381,2598.190,52.668,52.721,0.831,0.000,52.720,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7382,2598.521,50.112,52.797,0.836,0.000,52.797,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7383,2598.852,52.668,52.871,0.841,0.000,52.871,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7384,2599.182,47.668,52.942,0.847,0.000,52.941,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7385,2599.513,39.926,53.010,0.852,0.000,53.009,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7386,2599.844,33.630,53.074,0.857,0.000,53.074,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7387,2600.175,40.890,53.136,0.862,0.000,53.135,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7388,2600.505,47.816,53.194,0.868,0.000,53.194,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7389,2600.836,49.890,53.250,0.873,0.000,53.249,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7390,2601.167,44.926,53.302,0.878,0.000,53.302,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7391,2601.497,52.408,53.352,0.883,0.000,53.351,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7392,2601.828,68.482,53.398,0.889,0.000,53.397,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7393,2602.158,40.482,53.441,0.894,0.000,53.440,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7394,2602.489,47.408,53.481,0.899,0.000,53.480,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7395,2602.820,50.408,53.518,0.904,0.000,53.517,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7396,2603.150,37.001,53.552,0.909,0.000,53.551,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7397,2603.481,43.482,53.582,0.915,0.000,53.582,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7398,2603.811,52.742,53.610,0.920,0.000,53.609,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7399,2604.142,52.371,53.634,0.925,0.000,53.634,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7400,2604.472,52.408,53.655,0.930,0.000,53.655,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7401,2604.803,56.334,53.674,0.936,0.000,53.673,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7402,2605.133,43.408,53.689,0.941,0.000,53.688,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7403,2605.463,57.371,53.700,0.946,0.000,53.700,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7404,2605.794,49.890,53.709,0.951,0.000,53.708,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7405,2606.124,40.186,53.715,0.956,0.000,53.714,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7406,2606.454,48.964,53.717,0.962,0.000,53.716,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7407,2606.785,47.890,53.716,0.967,0.000,53.716,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7408,2607.115,46.186,53.712,0.972,0.000,53.712,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7409,2607.445,42.408,53.705,0.977,0.000,53.705,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7410,2607.776,45.149,53.695,0.983,0.000,53.695,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7411,2608.106,55.630,53.682,0.988,0.000,53.681,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7412,2608.436,39.260,53.666,0.993,0.000,53.665,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7413,2608.767,44.926,53.646,0.998,0.000,53.645,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7414,2609.097,49.260,53.623,1.004,0.000,53.623,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7415,2609.427,53.630,53.598,1.009,0.000,53.597,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7416,2609.757,55.334,53.569,1.014,0.000,53.568,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7417,2610.087,40.186,53.537,1.019,0.000,53.536,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7418,2610.417,42.112,53.502,1.024,0.000,53.501,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7419,2610.748,37.964,53.463,1.030,0.000,53.463,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7420,2611.078,56.334,53.422,1.035,0.000,53.421,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7421,2611.408,40.482,53.378,1.040,0.000,53.377,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7422,2611.738,44.445,53.330,1.045,0.000,53.330,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7423,2612.068,44.260,53.280,1.051,0.000,53.279,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7424,2612.398,51.704,53.226,1.056,0.000,53.226,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7425,2612.728,44.816,53.170,1.061,0.000,53.169,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7426,2613.058,58.594,53.110,1.066,0.000,53.109,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7427,2613.388,38.704,53.047,1.071,0.000,53.047,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7428,2613.718,61.334,52.982,1.077,0.000,52.981,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7429,2614.048,49.186,52.913,1.082,0.000,52.912,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7430,2614.378,56.297,52.841,1.087,0.000,52.841,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7431,2614.708,51.742,52.767,1.092,0.000,52.766,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7432,2615.038,42.038,52.689,1.098,0.000,52.689,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7433,2615.367,43.260,52.609,1.103,0.000,52.608,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7434,2615.697,57.852,52.525,1.108,0.000,52.525,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7435,2616.027,36.186,52.439,1.113,0.000,52.439,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7436,2616.357,44.519,52.350,1.118,0.000,52.349,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7437,2616.687,47.186,52.258,1.124,0.000,52.257,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7438,2617.017,55.704,52.163,1.129,0.000,52.162,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7439,2617.346,59.630,52.065,1.134,0.000,52.065,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7440,2617.676,39.926,51.965,1.139,0.000,51.964,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7441,2618.006,40.630,51.861,1.145,0.000,51.861,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7442,2618.336,44.223,51.755,1.150,0.000,51.755,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7443,2618.665,53.038,51.646,1.155,0.000,51.646,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7444,2618.995,64.001,51.535,1.160,0.000,51.534,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7445,2619.325,48.704,51.420,1.166,0.000,51.420,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7446,2619.654,53.334,51.303,1.171,0.000,51.303,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7447,2619.984,50.704,51.183,1.176,0.000,51.183,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7448,2620.313,49.594,51.061,1.181,0.000,51.060,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7449,2620.643,48.519,50.936,1.186,0.000,50.935,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7450,2620.973,44.334,50.808,1.192,0.000,50.808,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7451,2621.302,61.556,50.678,1.197,0.000,50.677,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7452,2621.632,49.594,50.545,1.202,0.000,50.545,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7453,2621.961,60.149,50.410,1.207,0.000,50.409,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7454,2622.291,49.630,50.272,1.213,0.000,50.271,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7455,2622.620,43.778,50.131,1.218,0.000,50.131,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7456,2622.950,48.852,49.988,1.223,0.000,49.988,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7457,2623.279,49.816,49.843,1.228,0.000,49.843,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7458,2623.609,46.852,49.695,1.233,0.000,49.695,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7459,2623.938,41.112,49.545,1.239,0.000,49.545,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7460,2624.267,43.112,49.393,1.244,0.000,49.392,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7461,2624.597,56.445,49.238,1.249,0.000,49.237,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7462,2624.926,48.926,49.081,1.254,0.000,49.080,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7463,2625.255,34.112,48.921,1.260,0.000,48.921,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7464,2625.585,50.186,48.759,1.265,0.000,48.759,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7465,2625.914,48.704,48.595,1.270,0.000,48.595,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7466,2626.243,37.260,48.429,1.275,0.000,48.429,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7467,2626.573,32.408,48.261,1.281,0.000,48.260,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7468,2626.902,42.630,48.090,1.286,0.000,48.090,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7469,2627.231,32.519,47.918,1.291,0.000,47.917,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7470,2627.560,36.149,47.743,1.296,0.000,47.743,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7471,2627.889,42.742,47.566,1.301,0.000,47.566,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7472,2628.219,45.630,47.388,1.307,0.000,47.387,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7473,2628.548,49.334,47.207,1.312,0.000,47.206,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7474,2628.877,50.408,47.024,1.317,0.000,47.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7475,2629.206,60.815,46.839,1.322,0.000,46.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7476,2629.535,41.926,46.653,1.328,0.000,46.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7477,2629.864,36.630,46.464,1.333,0.000,46.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7478,2630.193,54.297,46.274,1.338,0.000,46.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7479,2630.522,50.852,46.082,1.343,0.000,46.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7480,2630.851,44.186,45.888,1.348,0.000,45.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7481,2631.180,34.594,45.692,1.354,0.000,45.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7482,2631.509,50.519,45.494,1.359,0.000,45.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7483,2631.838,38.334,45.295,1.364,0.000,45.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7484,2632.167,46.223,45.095,1.369,0.000,45.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7485,2632.496,48.408,44.892,1.375,0.000,44.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7486,2632.825,34.926,44.688,1.380,0.000,44.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7487,2633.154,50.001,44.483,1.385,0.000,44.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7488,2633.483,54.482,44.275,1.390,0.000,44.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7489,2633.812,30.186,44.067,1.396,0.000,44.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7490,2634.141,38.778,43.857,1.401,0.000,43.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7491,2634.470,51.704,43.645,1.406,0.000,43.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2634.798,46.778,43.433,1.411,0.000,43.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2635.127,52.297,43.218,1.416,0.000,43.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2635.456,47.482,43.003,1.422,0.000,43.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2635.785,46.852,42.786,1.427,0.000,42.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2636.113,36.667,42.568,1.432,0.000,42.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2636.442,44.778,42.348,1.437,0.000,42.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2636.771,33.816,42.128,1.443,0.000,42.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2637.099,36.704,41.906,1.448,0.000,41.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2637.428,52.334,41.683,1.453,0.000,41.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2637.757,41.556,41.459,1.458,0.000,41.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2638.085,36.704,41.234,1.463,0.000,41.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2638.414,38.593,41.008,1.469,0.000,41.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2638.743,45.001,40.781,1.474,0.000,40.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2639.071,50.926,40.553,1.479,0.000,40.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2639.400,40.001,40.324,1.484,0.000,40.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2639.728,45.297,40.095,1.490,0.000,40.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2640.057,28.223,39.864,1.495,0.000,39.864,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2640.385,32.926,39.633,1.500,0.000,39.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2640.714,34.630,39.400,1.505,0.000,39.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2641.042,29.926,39.167,1.510,0.000,39.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2641.371,45.519,38.933,1.516,0.000,38.933,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2641.699,33.704,38.699,1.521,0.000,38.699,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2642.028,29.741,38.464,1.526,0.000,38.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2642.356,42.815,38.228,1.531,0.000,38.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2642.684,43.223,37.992,1.537,0.000,37.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2643.013,36.704,37.755,1.542,0.000,37.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2643.341,33.223,37.517,1.547,0.000,37.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2643.669,35.075,37.279,1.552,0.000,37.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2643.998,39.926,37.041,1.558,0.000,37.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2644.326,37.630,36.802,1.563,0.000,36.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2644.654,36.149,36.563,1.568,0.000,36.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2644.982,47.223,36.323,1.573,0.000,36.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2645.311,27.075,36.083,1.578,0.000,36.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2645.639,31.149,35.843,1.584,0.000,35.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2645.967,28.519,35.603,1.589,0.000,35.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2646.295,36.445,35.362,1.594,0.000,35.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2646.623,34.075,35.121,1.599,0.000,35.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2646.952,35.445,34.880,1.605,0.000,34.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2647.280,46.149,34.638,1.610,0.000,34.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2647.608,32.297,34.397,1.615,0.000,34.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2647.936,32.519,34.155,1.620,0.000,34.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2648.264,25.149,33.914,1.625,0.000,33.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2648.592,24.445,33.672,1.631,0.000,33.672,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2648.920,26.223,33.430,1.636,0.000,33.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2649.248,37.778,33.189,1.641,0.000,33.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2649.576,36.593,32.947,1.646,0.000,32.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2649.904,38.741,32.706,1.652,0.000,32.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2650.232,32.371,32.464,1.657,0.000,32.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2650.560,33.297,32.223,1.662,0.000,32.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2650.888,42.519,31.982,1.667,0.000,31.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2651.216,30.186,31.741,1.673,0.000,31.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2651.543,26.741,31.501,1.678,0.000,31.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2651.871,34.371,31.260,1.683,0.000,31.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2652.199,27.185,31.020,1.688,0.000,31.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2652.527,29.667,30.780,1.693,0.000,30.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2652.855,35.889,30.541,1.699,0.000,30.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2653.183,27.185,30.302,1.704,0.000,30.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2653.510,26.815,30.063,1.709,0.000,30.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2653.838,31.075,29.825,1.714,0.000,29.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2654.166,30.371,29.587,1.720,0.000,29.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2654.494,34.889,29.350,1.725,0.000,29.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2654.821,30.223,29.113,1.730,0.000,29.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2655.149,33.185,28.876,1.735,0.000,28.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2655.477,25.852,28.641,1.740,0.000,28.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2655.804,29.815,28.405,1.746,0.000,28.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2656.132,34.223,28.171,1.751,0.000,28.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2656.459,30.223,27.937,1.756,0.000,27.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2656.787,23.519,27.703,1.761,0.000,27.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2657.115,30.815,27.470,1.767,0.000,27.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2657.442,30.111,27.238,1.772,0.000,27.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2657.770,28.815,27.007,1.777,0.000,27.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2658.097,20.815,26.776,1.782,0.000,26.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2658.425,28.297,26.546,1.788,0.000,26.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2658.752,29.334,26.317,1.793,0.000,26.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2659.080,34.815,26.088,1.798,0.000,26.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2659.407,23.963,25.861,1.803,0.000,25.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2659.734,22.297,25.634,1.808,0.000,25.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2660.062,41.593,25.408,1.814,0.000,25.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2660.389,30.963,25.183,1.819,0.000,25.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2660.717,26.741,24.959,1.824,0.000,24.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2661.044,21.408,24.735,1.829,0.000,24.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2661.371,33.593,24.513,1.835,0.000,24.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2661.699,33.741,24.291,1.840,0.000,24.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2662.026,24.889,24.071,1.845,0.000,24.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2662.353,26.185,23.851,1.850,0.000,23.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2662.680,27.037,23.633,1.855,0.000,23.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2663.008,16.667,23.415,1.861,0.000,23.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2663.335,18.334,23.199,1.866,0.000,23.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2663.662,26.815,22.983,1.871,0.000,22.983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2663.989,23.889,22.769,1.876,0.000,22.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2664.316,25.185,22.555,1.882,0.000,22.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2664.643,24.741,22.343,1.887,0.000,22.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2664.971,22.111,22.132,1.892,0.000,22.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2665.298,31.111,21.922,1.897,0.000,21.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2665.625,29.519,21.713,1.902,0.000,21.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2665.952,23.037,21.505,1.908,0.000,21.505,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2666.279,23.963,21.298,1.913,0.000,21.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2666.606,23.741,21.092,1.918,0.000,21.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2666.933,22.185,20.888,1.923,0.000,20.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
