ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
7148,2703.115,249.470,249.470,308.173,67.351,0.000,308.170,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7149,2703.365,267.228,267.228,306.246,67.304,0.000,306.243,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7150,2703.615,261.582,261.582,304.325,67.256,0.000,304.322,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7151,2703.865,269.891,269.891,302.409,67.209,0.000,302.406,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7152,2704.114,262.197,262.197,300.499,67.162,0.000,300.496,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7153,2704.364,265.381,265.381,298.595,67.114,0.000,298.592,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7154,2704.613,263.577,263.577,296.696,67.067,0.000,296.693,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7155,2704.862,262.117,262.117,294.803,67.019,0.000,294.801,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7156,2705.111,236.437,236.437,292.917,66.972,0.000,292.914,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7157,2705.360,229.714,229.714,291.036,66.924,0.000,291.034,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7158,2705.609,253.822,253.822,289.162,66.877,0.000,289.160,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7159,2705.857,233.825,233.825,287.294,66.830,0.000,287.292,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7160,2706.106,247.143,247.143,285.433,66.782,0.000,285.430,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7161,2706.354,249.767,249.767,283.578,66.735,0.000,283.575,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7162,2706.602,252.074,252.074,281.729,66.687,0.000,281.727,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7163,2706.850,214.255,214.255,279.887,66.640,0.000,279.885,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7164,2707.098,255.990,255.990,278.052,66.592,0.000,278.050,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7165,2707.345,207.754,207.754,276.224,66.545,0.000,276.222,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7166,2707.593,239.842,239.842,274.403,66.498,0.000,274.400,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7167,2707.840,210.173,210.173,272.588,66.450,0.000,272.586,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7168,2708.088,207.846,207.846,270.781,66.403,0.000,270.778,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7169,2708.335,201.660,201.660,268.981,66.355,0.000,268.978,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7170,2708.582,228.311,228.311,267.188,66.308,0.000,267.185,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7171,2708.828,221.739,221.739,265.402,66.260,0.000,265.400,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7172,2709.075,204.175,204.175,263.623,66.213,0.000,263.621,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7173,2709.321,207.715,207.715,261.852,66.166,0.000,261.850,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7174,2709.568,173.959,173.959,260.089,66.118,0.000,260.087,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7175,2709.814,202.368,202.368,258.333,66.071,0.000,258.331,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7176,2710.060,198.560,198.560,256.585,66.023,0.000,256.583,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7177,2710.306,167.678,167.678,254.844,65.976,0.000,254.842,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7178,2710.552,214.558,214.558,253.111,65.928,0.000,253.109,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7179,2710.797,164.914,164.914,251.386,65.881,0.000,251.384,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7180,2711.043,195.849,195.849,249.669,65.834,0.000,249.667,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7181,2711.288,184.781,184.781,247.960,65.786,0.000,247.958,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7182,2711.533,200.443,200.443,246.259,65.739,0.000,246.257,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7183,2711.778,177.136,177.136,244.565,65.691,0.000,244.563,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7184,2712.023,175.965,175.965,242.880,65.644,0.000,242.878,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7185,2712.268,193.823,193.823,241.203,65.596,0.000,241.201,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7186,2712.512,194.363,194.363,239.535,65.549,0.000,239.533,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7187,2712.756,197.303,197.303,237.874,65.501,0.000,237.872,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7188,2713.001,178.575,178.575,236.222,65.454,0.000,236.220,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7189,2713.245,178.183,178.183,234.578,65.407,0.000,234.576,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7190,2713.489,168.761,168.761,232.943,65.359,0.000,232.941,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7191,2713.733,185.648,185.648,231.316,65.312,0.000,231.314,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7192,2713.976,201.650,201.650,229.697,65.264,0.000,229.695,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7193,2714.220,189.652,189.652,228.087,65.217,0.000,228.085,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7194,2714.463,162.654,162.654,226.486,65.169,0.000,226.484,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7195,2714.706,163.510,163.510,224.893,65.122,0.000,224.891,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7196,2714.949,160.588,160.588,223.308,65.075,0.000,223.307,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7197,2715.192,185.846,185.846,221.733,65.027,0.000,221.731,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7198,2715.435,174.693,174.693,220.166,64.980,0.000,220.164,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7199,2715.677,161.254,161.254,218.608,64.932,0.000,218.606,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7200,2715.920,156.333,156.333,217.059,64.885,0.000,217.057,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7201,2716.162,148.041,148.041,215.518,64.837,0.000,215.516,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7202,2716.404,156.566,156.566,213.986,64.790,0.000,213.985,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7203,2716.646,144.118,144.118,212.464,64.743,0.000,212.462,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7204,2716.888,163.953,163.953,210.950,64.695,0.000,210.948,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7205,2717.130,173.095,173.095,209.445,64.648,0.000,209.443,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7206,2717.371,129.310,129.310,207.949,64.600,0.000,207.947,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7207,2717.613,174.831,174.831,206.462,64.553,0.000,206.460,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7208,2717.854,150.867,150.867,204.983,64.505,0.000,204.982,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7209,2718.095,149.869,149.869,203.514,64.458,0.000,203.513,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7210,2718.336,141.871,141.871,202.054,64.411,0.000,202.053,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7211,2718.577,139.873,139.873,200.603,64.363,0.000,200.602,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7212,2718.817,132.875,132.875,199.161,64.316,0.000,199.160,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7213,2719.058,148.778,148.778,197.728,64.268,0.000,197.727,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7214,2719.298,123.528,123.528,196.304,64.221,0.000,196.303,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7215,2719.538,141.248,141.248,194.890,64.173,0.000,194.888,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7216,2719.778,119.979,119.979,193.484,64.126,0.000,193.482,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7217,2720.018,157.893,157.893,192.088,64.079,0.000,192.086,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7218,2720.258,142.800,142.800,190.700,64.031,0.000,190.699,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7219,2720.497,141.888,141.888,189.322,63.984,0.000,189.320,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7220,2720.737,135.245,135.245,187.953,63.936,0.000,187.951,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7221,2720.976,114.622,114.622,186.593,63.889,0.000,186.591,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7222,2721.215,127.808,127.808,185.242,63.841,0.000,185.241,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7223,2721.454,131.258,131.258,183.901,63.794,0.000,183.899,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7224,2721.693,150.716,150.716,182.568,63.747,0.000,182.567,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7225,2721.931,137.812,137.812,181.245,63.699,0.000,181.243,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7226,2722.170,121.723,121.723,179.931,63.652,0.000,179.929,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7227,2722.408,116.633,116.633,178.626,63.604,0.000,178.624,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7228,2722.646,120.536,120.536,177.330,63.557,0.000,177.329,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7229,2722.884,148.016,148.016,176.043,63.509,0.000,176.042,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7230,2723.122,135.455,135.455,174.766,63.462,0.000,174.765,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7231,2723.360,116.876,116.876,173.498,63.414,0.000,173.496,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7232,2723.597,136.403,136.403,172.238,63.367,0.000,172.237,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7233,2723.835,117.823,117.823,170.988,63.320,0.000,170.987,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7234,2724.072,118.864,118.864,169.748,63.272,0.000,169.746,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7235,2724.309,109.351,109.351,168.516,63.225,0.000,168.514,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7236,2724.546,107.646,107.646,167.293,63.177,0.000,167.292,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7237,2724.783,93.143,93.143,166.080,63.130,0.000,166.078,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7238,2725.020,122.555,122.555,164.875,63.082,0.000,164.874,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7239,2725.256,116.193,116.193,163.680,63.035,0.000,163.678,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7240,2725.492,134.222,134.222,162.493,62.988,0.000,162.492,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7241,2725.729,108.590,108.590,161.316,62.940,0.000,161.315,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7242,2725.965,116.377,116.377,160.148,62.893,0.000,160.147,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7243,2726.201,100.604,100.604,158.989,62.845,0.000,158.988,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7244,2726.436,135.478,135.478,157.839,62.798,0.000,157.837,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7245,2726.672,102.480,102.480,156.697,62.750,0.000,156.696,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7246,2726.907,104.774,104.774,155.565,62.703,0.000,155.564,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7247,2727.142,120.894,120.894,154.442,62.656,0.000,154.441,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7248,2727.378,126.023,126.023,153.327,62.608,0.000,153.326,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7249,2727.612,97.339,97.339,152.222,62.561,0.000,152.221,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7250,2727.847,102.425,102.425,151.125,62.513,0.000,151.124,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7251,2728.082,115.386,115.386,150.038,62.466,0.000,150.037,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7252,2728.316,128.894,128.894,148.959,62.418,0.000,148.958,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7253,2728.551,102.820,102.820,147.889,62.371,0.000,147.888,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7254,2728.785,99.494,99.494,146.827,62.324,0.000,146.826,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7255,2729.019,95.957,95.957,145.775,62.276,0.000,145.774,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7256,2729.253,82.173,82.173,144.731,62.229,0.000,144.730,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7257,2729.486,83.856,83.856,143.696,62.181,0.000,143.695,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7258,2729.720,87.447,87.447,142.670,62.134,0.000,142.669,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7259,2729.953,102.160,102.160,141.652,62.086,0.000,141.651,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7260,2730.187,100.504,100.504,140.643,62.039,0.000,140.642,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7261,2730.420,105.684,105.684,139.642,61.992,0.000,139.641,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7262,2730.653,84.863,84.863,138.651,61.944,0.000,138.650,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7263,2730.885,99.720,99.720,137.667,61.897,0.000,137.666,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7264,2731.118,100.382,100.382,136.692,61.849,0.000,136.691,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7265,2731.350,116.868,116.868,135.726,61.802,0.000,135.725,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7266,2731.583,83.025,83.025,134.768,61.754,0.000,134.767,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7267,2731.815,86.048,86.048,133.818,61.707,0.000,133.817,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7268,2732.047,102.049,102.049,132.877,61.660,0.000,132.876,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7269,2732.279,97.051,97.051,131.944,61.612,0.000,131.943,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7270,2732.510,99.925,99.925,131.020,61.565,0.000,131.019,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7271,2732.742,75.522,75.522,130.103,61.517,0.000,130.102,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7272,2732.973,99.256,99.256,129.195,61.470,0.000,129.194,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7273,2733.204,80.365,80.365,128.295,61.422,0.000,128.294,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7274,2733.435,86.997,86.997,127.403,61.375,0.000,127.403,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7275,2733.666,83.138,83.138,126.520,61.328,0.000,126.519,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7276,2733.897,82.890,82.890,125.644,61.280,0.000,125.643,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7277,2734.128,85.356,85.356,124.777,61.233,0.000,124.776,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7278,2734.358,94.862,94.862,123.917,61.185,0.000,123.917,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7279,2734.588,84.416,84.416,123.066,61.138,0.000,123.065,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7280,2734.818,92.902,92.902,122.222,61.090,0.000,122.221,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7281,2735.048,91.009,91.009,121.386,61.043,0.000,121.386,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7282,2735.278,81.122,81.122,120.559,60.995,0.000,120.558,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7283,2735.508,94.998,94.998,119.738,60.948,0.000,119.738,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7284,2735.737,83.053,83.053,118.926,60.901,0.000,118.925,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7285,2735.967,84.123,84.123,118.122,60.853,0.000,118.121,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7286,2736.196,88.006,88.006,117.325,60.806,0.000,117.324,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7287,2736.425,92.968,92.968,116.535,60.758,0.000,116.535,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7288,2736.654,100.125,100.125,115.754,60.711,0.000,115.753,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7289,2736.882,102.031,102.031,114.979,60.663,0.000,114.979,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7290,2737.111,70.952,70.952,114.213,60.616,0.000,114.212,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7291,2737.339,89.613,89.613,113.454,60.569,0.000,113.453,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7292,2737.567,72.043,72.043,112.702,60.521,0.000,112.701,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7293,2737.795,94.210,94.210,111.957,60.474,0.000,111.957,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7294,2738.023,92.212,92.212,111.220,60.426,0.000,111.220,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7295,2738.251,79.615,79.615,110.491,60.379,0.000,110.490,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7296,2738.479,72.782,72.782,109.768,60.331,0.000,109.767,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7297,2738.706,76.191,76.191,109.053,60.284,0.000,109.052,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7298,2738.933,70.915,70.915,108.344,60.237,0.000,108.344,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7299,2739.160,63.916,63.916,107.643,60.189,0.000,107.643,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7300,2739.387,77.099,77.099,106.949,60.142,0.000,106.949,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7301,2739.614,79.266,79.266,106.262,60.094,0.000,106.262,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7302,2739.841,75.777,75.777,105.582,60.047,0.000,105.582,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7303,2740.067,73.123,73.123,104.909,59.999,0.000,104.908,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7304,2740.293,70.789,70.789,104.243,59.952,0.000,104.242,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7305,2740.520,64.924,64.924,103.583,59.905,0.000,103.583,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7306,2740.745,68.897,68.897,102.931,59.857,0.000,102.930,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7307,2740.971,65.618,65.618,102.285,59.810,0.000,102.284,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7308,2741.197,77.515,77.515,101.645,59.762,0.000,101.645,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7309,2741.422,80.446,80.446,101.013,59.715,0.000,101.012,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7310,2741.648,84.277,84.277,100.387,59.667,0.000,100.386,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7311,2741.873,85.060,85.060,99.767,59.620,0.000,99.767,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7312,2742.098,59.763,59.763,99.154,59.573,0.000,99.154,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7313,2742.323,82.047,82.047,98.548,59.525,0.000,98.547,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7314,2742.548,68.991,68.991,97.947,59.478,0.000,97.947,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7315,2742.772,86.939,86.939,97.354,59.430,0.000,97.353,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7316,2742.997,69.487,69.487,96.766,59.383,0.000,96.766,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7317,2743.221,76.826,76.826,96.185,59.335,0.000,96.184,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7318,2743.445,66.486,66.486,95.610,59.288,0.000,95.609,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7319,2743.669,77.886,77.886,95.041,59.241,0.000,95.040,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7320,2743.892,78.118,78.118,94.478,59.193,0.000,94.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7321,2744.116,59.834,59.834,93.921,59.146,0.000,93.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7322,2744.339,84.014,84.014,93.371,59.098,0.000,93.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7323,2744.563,68.146,68.146,92.826,59.051,0.000,92.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7324,2744.786,79.612,79.612,92.287,59.003,0.000,92.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7325,2745.009,78.311,78.311,91.754,58.956,0.000,91.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7326,2745.232,78.148,78.148,91.227,58.909,0.000,91.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7327,2745.454,78.869,78.869,90.706,58.861,0.000,90.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7328,2745.677,68.469,68.469,90.190,58.814,0.000,90.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7329,2745.899,76.741,76.741,89.680,58.766,0.000,89.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7330,2746.121,61.621,61.621,89.176,58.719,0.000,89.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7331,2746.343,62.793,62.793,88.677,58.671,0.000,88.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7332,2746.565,72.181,72.181,88.184,58.624,0.000,88.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7333,2746.786,56.474,56.474,87.696,58.576,0.000,87.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7334,2747.008,58.475,58.475,87.214,58.529,0.000,87.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7335,2747.229,63.476,63.476,86.737,58.482,0.000,86.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7336,2747.450,67.477,67.477,86.265,58.434,0.000,86.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7337,2747.671,82.478,82.478,85.799,58.387,0.000,85.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7338,2747.892,66.480,66.480,85.338,58.339,0.000,85.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7339,2748.113,71.481,71.481,84.882,58.292,0.000,84.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7340,2748.333,75.797,75.797,84.432,58.244,0.000,84.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7341,2748.554,84.157,84.157,83.986,58.197,0.000,83.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7342,2748.774,61.449,61.449,83.546,58.150,0.000,83.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7343,2748.994,80.424,80.424,83.110,58.102,0.000,83.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7344,2749.214,63.823,63.823,82.680,58.055,0.000,82.679,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7345,2749.434,71.334,71.334,82.254,58.007,0.000,82.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7346,2749.653,62.985,62.985,81.833,57.960,0.000,81.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7347,2749.872,60.624,60.624,81.418,57.912,0.000,81.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7348,2750.092,63.817,63.817,81.007,57.865,0.000,81.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7349,2750.311,69.162,69.162,80.600,57.818,0.000,80.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7350,2750.530,77.163,77.163,80.199,57.770,0.000,80.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7351,2750.748,76.100,76.100,79.802,57.723,0.000,79.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7352,2750.967,64.659,64.659,79.409,57.675,0.000,79.409,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7353,2751.185,74.333,74.333,79.021,57.628,0.000,79.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7354,2751.403,60.332,60.332,78.638,57.580,0.000,78.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7355,2751.622,60.079,60.079,78.259,57.533,0.000,78.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7356,2751.839,65.019,65.019,77.885,57.486,0.000,77.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7357,2752.057,73.167,73.167,77.515,57.438,0.000,77.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7358,2752.275,72.011,72.011,77.149,57.391,0.000,77.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7359,2752.492,68.836,68.836,76.787,57.343,0.000,76.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7360,2752.709,65.700,65.700,76.430,57.296,0.000,76.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7361,2752.927,58.671,58.671,76.077,57.248,0.000,76.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7362,2753.143,60.672,60.672,75.728,57.201,0.000,75.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7363,2753.360,60.018,60.018,75.384,57.154,0.000,75.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7364,2753.577,64.337,64.337,75.043,57.106,0.000,75.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7365,2753.793,60.194,60.194,74.706,57.059,0.000,74.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7366,2754.010,59.103,59.103,74.374,57.011,0.000,74.373,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7367,2754.226,73.842,73.842,74.045,56.964,0.000,74.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7368,2754.442,71.208,71.208,73.720,56.916,0.000,73.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7369,2754.657,64.505,64.505,73.399,56.869,0.000,73.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7370,2754.873,77.505,77.505,73.082,56.822,0.000,73.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7371,2755.088,57.468,57.468,72.769,56.774,0.000,72.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7372,2755.304,66.341,66.341,72.459,56.727,0.000,72.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7373,2755.519,71.434,71.434,72.153,56.679,0.000,72.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7374,2755.734,57.507,57.507,71.851,56.632,0.000,71.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7375,2755.948,37.064,37.064,71.552,56.584,0.000,71.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7376,2756.163,71.977,71.977,71.257,56.537,0.000,71.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7377,2756.378,69.851,69.851,70.966,56.490,0.000,70.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7378,2756.592,68.852,68.852,70.677,56.442,0.000,70.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7379,2756.806,59.853,59.853,70.393,56.395,0.000,70.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000
