ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232
6139,2388.673,240.369,240.369,266.174,78.794,0.000,266.169,0.000,0.004,0.000,0.000,0.000,0.000
6140,2389.034,240.844,240.844,265.889,78.798,0.000,265.885,0.000,0.004,0.000,0.000,0.000,0.000
6141,2389.395,263.286,263.286,265.602,78.803,0.000,265.598,0.000,0.004,0.000,0.000,0.000,0.000
6142,2389.757,248.991,248.991,265.314,78.807,0.000,265.310,0.000,0.004,0.000,0.000,0.000,0.000
6143,2390.118,262.773,262.773,265.024,78.812,0.000,265.020,0.000,0.004,0.000,0.000,0.000,0.000
6144,2390.479,250.219,250.219,264.732,78.816,0.000,264.728,0.000,0.004,0.000,0.000,0.000,0.000
6145,2390.840,239.535,239.535,264.438,78.820,0.000,264.434,0.000,0.004,0.000,0.000,0.000,0.000
6146,2391.201,247.129,247.129,264.142,78.825,0.000,264.138,0.000,0.004,0.000,0.000,0.000,0.000
6147,2391.561,251.035,251.035,263.845,78.829,0.000,263.841,0.000,0.004,0.000,0.000,0.000,0.000
6148,2391.922,258.725,258.725,263.546,78.834,0.000,263.541,0.000,0.004,0.000,0.000,0.000,0.000
6149,2392.283,251.339,251.339,263.245,78.838,0.000,263.240,0.000,0.004,0.000,0.000,0.000,0.000
6150,2392.643,233.937,233.937,262.942,78.843,0.000,262.937,0.000,0.004,0.000,0.000,0.000,0.000
6151,2393.004,283.690,283.690,262.637,78.847,0.000,262.633,0.000,0.004,0.000,0.000,0.000,0.000
6152,2393.364,247.181,247.181,262.331,78.851,0.000,262.326,0.000,0.005,0.000,0.000,0.000,0.000
6153,2393.725,248.696,248.696,262.022,78.856,0.000,262.018,0.000,0.005,0.000,0.000,0.000,0.000
6154,2394.085,281.351,281.351,261.712,78.860,0.000,261.708,0.000,0.005,0.000,0.000,0.000,0.000
6155,2394.445,278.479,278.479,261.401,78.865,0.000,261.396,0.000,0.005,0.000,0.000,0.000,0.000
6156,2394.805,237.358,237.358,261.087,78.869,0.000,261.082,0.000,0.005,0.000,0.000,0.000,0.000
6157,2395.165,238.709,238.709,260.772,78.874,0.000,260.767,0.000,0.005,0.000,0.000,0.000,0.000
6158,2395.525,233.468,233.468,260.455,78.878,0.000,260.450,0.000,0.005,0.000,0.000,0.000,0.000
6159,2395.885,232.824,232.824,260.136,78.882,0.000,260.131,0.000,0.005,0.000,0.000,0.000,0.000
6160,2396.245,238.100,238.100,259.815,78.887,0.000,259.811,0.000,0.005,0.000,0.000,0.000,0.000
6161,2396.605,246.200,246.200,259.493,78.891,0.000,259.488,0.000,0.005,0.000,0.000,0.000,0.000
6162,2396.964,239.232,239.232,259.169,78.896,0.000,259.164,0.000,0.005,0.000,0.000,0.000,0.000
6163,2397.324,254.263,254.263,258.843,78.900,0.000,258.839,0.000,0.005,0.000,0.000,0.000,0.000
6164,2397.683,240.105,240.105,258.516,78.905,0.000,258.511,0.000,0.005,0.000,0.000,0.000,0.000
6165,2398.043,252.413,252.413,258.187,78.909,0.000,258.182,0.000,0.005,0.000,0.000,0.000,0.000
6166,2398.402,220.939,220.939,257.856,78.913,0.000,257.851,0.000,0.005,0.000,0.000,0.000,0.000
6167,2398.761,275.073,275.073,257.523,78.918,0.000,257.518,0.000,0.005,0.000,0.000,0.000,0.000
6168,2399.120,272.792,272.792,257.189,78.922,0.000,257.184,0.000,0.005,0.000,0.000,0.000,0.000
6169,2399.479,269.558,269.558,256.853,78.927,0.000,256.848,0.000,0.005,0.000,0.000,0.000,0.000
6170,2399.839,257.035,257.035,256.516,78.931,0.000,256.511,0.000,0.005,0.000,0.000,0.000,0.000
6171,2400.197,294.913,294.913,256.176,78.936,0.000,256.171,0.000,0.005,0.000,0.000,0.000,0.000
6172,2400.556,254.671,254.671,255.835,78.940,0.000,255.830,0.000,0.005,0.000,0.000,0.000,0.000
6173,2400.915,250.976,250.976,255.493,78.945,0.000,255.488,0.000,0.005,0.000,0.000,0.000,0.000
6174,2401.274,267.960,267.960,255.149,78.949,0.000,255.144,0.000,0.005,0.000,0.000,0.000,0.000
6175,2401.632,253.301,253.301,254.803,78.953,0.000,254.798,0.000,0.005,0.000,0.000,0.000,0.000
6176,2401.991,234.380,234.380,254.456,78.958,0.000,254.450,0.000,0.005,0.000,0.000,0.000,0.000
6177,2402.349,241.923,241.923,254.107,78.962,0.000,254.101,0.000,0.005,0.000,0.000,0.000,0.000
6178,2402.708,261.063,261.063,253.756,78.967,0.000,253.751,0.000,0.005,0.000,0.000,0.000,0.000
6179,2403.066,290.223,290.223,253.404,78.971,0.000,253.399,0.000,0.005,0.000,0.000,0.000,0.000
6180,2403.424,248.819,248.819,253.050,78.976,0.000,253.045,0.000,0.005,0.000,0.000,0.000,0.000
6181,2403.782,243.760,243.760,252.695,78.980,0.000,252.689,0.000,0.005,0.000,0.000,0.000,0.000
6182,2404.141,253.798,253.798,252.338,78.984,0.000,252.332,0.000,0.005,0.000,0.000,0.000,0.000
6183,2404.499,256.288,256.288,251.979,78.989,0.000,251.974,0.000,0.005,0.000,0.000,0.000,0.000
6184,2404.856,253.252,253.252,251.619,78.993,0.000,251.614,0.000,0.005,0.000,0.000,0.000,0.000
6185,2405.214,280.488,280.488,251.258,78.998,0.000,251.252,0.000,0.005,0.000,0.000,0.000,0.000
6186,2405.572,242.250,242.250,250.894,79.002,0.000,250.889,0.000,0.005,0.000,0.000,0.000,0.000
6187,2405.930,263.580,263.580,250.530,79.007,0.000,250.524,0.000,0.005,0.000,0.000,0.000,0.000
6188,2406.287,261.326,261.326,250.164,79.011,0.000,250.158,0.000,0.005,0.000,0.000,0.000,0.000
6189,2406.645,219.477,219.477,249.796,79.015,0.000,249.791,0.000,0.005,0.000,0.000,0.000,0.000
6190,2407.002,255.682,255.682,249.427,79.020,0.000,249.422,0.000,0.005,0.000,0.000,0.000,0.000
6191,2407.360,254.272,254.272,249.057,79.024,0.000,249.051,0.000,0.006,0.000,0.000,0.000,0.000
6192,2407.717,247.729,247.729,248.685,79.029,0.000,248.679,0.000,0.006,0.000,0.000,0.000,0.000
6193,2408.074,235.609,235.609,248.311,79.033,0.000,248.306,0.000,0.006,0.000,0.000,0.000,0.000
6194,2408.431,245.511,245.511,247.936,79.038,0.000,247.931,0.000,0.006,0.000,0.000,0.000,0.000
6195,2408.788,274.743,274.743,247.560,79.042,0.000,247.554,0.000,0.006,0.000,0.000,0.000,0.000
6196,2409.145,257.818,257.818,247.182,79.047,0.000,247.177,0.000,0.006,0.000,0.000,0.000,0.000
6197,2409.502,249.373,249.373,246.803,79.051,0.000,246.798,0.000,0.006,0.000,0.000,0.000,0.000
6198,2409.859,267.988,267.988,246.423,79.055,0.000,246.417,0.000,0.006,0.000,0.000,0.000,0.000
6199,2410.215,232.862,232.862,246.041,79.060,0.000,246.035,0.000,0.006,0.000,0.000,0.000,0.000
6200,2410.572,258.190,258.190,245.658,79.064,0.000,245.652,0.000,0.006,0.000,0.000,0.000,0.000
6201,2410.929,234.461,234.461,245.273,79.069,0.000,245.267,0.000,0.006,0.000,0.000,0.000,0.000
6202,2411.285,229.251,229.251,244.887,79.073,0.000,244.881,0.000,0.006,0.000,0.000,0.000,0.000
6203,2411.641,248.580,248.580,244.500,79.078,0.000,244.494,0.000,0.006,0.000,0.000,0.000,0.000
6204,2411.998,253.949,253.949,244.111,79.082,0.000,244.105,0.000,0.006,0.000,0.000,0.000,0.000
6205,2412.354,273.137,273.137,243.721,79.086,0.000,243.715,0.000,0.006,0.000,0.000,0.000,0.000
6206,2412.710,274.373,274.373,243.330,79.091,0.000,243.324,0.000,0.006,0.000,0.000,0.000,0.000
6207,2413.066,261.073,261.073,242.938,79.095,0.000,242.932,0.000,0.006,0.000,0.000,0.000,0.000
6208,2413.422,245.120,245.120,242.544,79.100,0.000,242.538,0.000,0.006,0.000,0.000,0.000,0.000
6209,2413.778,228.034,228.034,242.149,79.104,0.000,242.143,0.000,0.006,0.000,0.000,0.000,0.000
6210,2414.134,247.039,247.039,241.752,79.109,0.000,241.747,0.000,0.006,0.000,0.000,0.000,0.000
6211,2414.490,247.210,247.210,241.355,79.113,0.000,241.349,0.000,0.006,0.000,0.000,0.000,0.000
6212,2414.845,231.471,231.471,240.956,79.117,0.000,240.950,0.000,0.006,0.000,0.000,0.000,0.000
6213,2415.201,237.134,237.134,240.556,79.122,0.000,240.550,0.000,0.006,0.000,0.000,0.000,0.000
6214,2415.556,273.587,273.587,240.155,79.126,0.000,240.149,0.000,0.006,0.000,0.000,0.000,0.000
6215,2415.912,242.463,242.463,239.753,79.131,0.000,239.747,0.000,0.006,0.000,0.000,0.000,0.000
6216,2416.267,254.855,254.855,239.350,79.135,0.000,239.344,0.000,0.006,0.000,0.000,0.000,0.000
6217,2416.622,232.913,232.913,238.945,79.140,0.000,238.939,0.000,0.006,0.000,0.000,0.000,0.000
6218,2416.978,242.547,242.547,238.539,79.144,0.000,238.533,0.000,0.006,0.000,0.000,0.000,0.000
6219,2417.333,248.771,248.771,238.133,79.149,0.000,238.126,0.000,0.006,0.000,0.000,0.000,0.000
6220,2417.688,233.091,233.091,237.725,79.153,0.000,237.718,0.000,0.006,0.000,0.000,0.000,0.000
6221,2418.043,238.499,238.499,237.316,79.157,0.000,237.309,0.000,0.006,0.000,0.000,0.000,0.000
6222,2418.397,214.187,214.187,236.905,79.162,0.000,236.899,0.000,0.006,0.000,0.000,0.000,0.000
6223,2418.752,259.701,259.701,236.494,79.166,0.000,236.488,0.000,0.006,0.000,0.000,0.000,0.000
6224,2419.107,235.918,235.918,236.082,79.171,0.000,236.076,0.000,0.006,0.000,0.000,0.000,0.000
6225,2419.461,252.635,252.635,235.669,79.175,0.000,235.662,0.000,0.006,0.000,0.000,0.000,0.000
6226,2419.816,243.531,243.531,235.255,79.180,0.000,235.248,0.000,0.006,0.000,0.000,0.000,0.000
6227,2420.170,228.177,228.177,234.839,79.184,0.000,234.833,0.000,0.006,0.000,0.000,0.000,0.000
6228,2420.525,239.604,239.604,234.423,79.188,0.000,234.417,0.000,0.006,0.000,0.000,0.000,0.000
6229,2420.879,258.598,258.598,234.006,79.193,0.000,233.999,0.000,0.006,0.000,0.000,0.000,0.000
6230,2421.233,253.152,253.152,233.587,79.197,0.000,233.581,0.000,0.006,0.000,0.000,0.000,0.000
6231,2421.587,259.083,259.083,233.168,79.202,0.000,233.162,0.000,0.006,0.000,0.000,0.000,0.000
6232,2421.941,223.005,223.005,232.748,79.206,0.000,232.742,0.000,0.007,0.000,0.000,0.000,0.000
6233,2422.295,266.730,266.730,232.327,79.211,0.000,232.321,0.000,0.007,0.000,0.000,0.000,0.000
6234,2422.649,252.421,252.421,231.905,79.215,0.000,231.899,0.000,0.007,0.000,0.000,0.000,0.000
6235,2423.003,248.857,248.857,231.482,79.219,0.000,231.476,0.000,0.007,0.000,0.000,0.000,0.000
6236,2423.357,223.895,223.895,231.059,79.224,0.000,231.052,0.000,0.007,0.000,0.000,0.000,0.000
6237,2423.710,217.233,217.233,230.634,79.228,0.000,230.628,0.000,0.007,0.000,0.000,0.000,0.000
6238,2424.064,225.529,225.529,230.209,79.233,0.000,230.202,0.000,0.007,0.000,0.000,0.000,0.000
6239,2424.417,217.975,217.975,229.783,79.237,0.000,229.776,0.000,0.007,0.000,0.000,0.000,0.000
6240,2424.771,261.555,261.555,229.356,79.242,0.000,229.349,0.000,0.007,0.000,0.000,0.000,0.000
6241,2425.124,240.149,240.149,228.928,79.246,0.000,228.921,0.000,0.007,0.000,0.000,0.000,0.000
6242,2425.477,232.354,232.354,228.499,79.251,0.000,228.492,0.000,0.007,0.000,0.000,0.000,0.000
6243,2425.830,255.067,255.067,228.070,79.255,0.000,228.063,0.000,0.007,0.000,0.000,0.000,0.000
6244,2426.183,254.779,254.779,227.640,79.259,0.000,227.633,0.000,0.007,0.000,0.000,0.000,0.000
6245,2426.536,244.250,244.250,227.209,79.264,0.000,227.202,0.000,0.007,0.000,0.000,0.000,0.000
6246,2426.889,196.029,196.029,226.777,79.268,0.000,226.770,0.000,0.007,0.000,0.000,0.000,0.000
6247,2427.242,246.288,246.288,226.345,79.273,0.000,226.338,0.000,0.007,0.000,0.000,0.000,0.000
6248,2427.594,277.081,277.081,225.912,79.277,0.000,225.905,0.000,0.007,0.000,0.000,0.000,0.000
6249,2427.947,241.030,241.030,225.478,79.282,0.000,225.471,0.000,0.007,0.000,0.000,0.000,0.000
6250,2428.300,209.928,209.928,225.044,79.286,0.000,225.037,0.000,0.007,0.000,0.000,0.000,0.000
6251,2428.652,235.501,235.501,224.609,79.290,0.000,224.602,0.000,0.007,0.000,0.000,0.000,0.000
6252,2429.004,220.788,220.788,224.174,79.295,0.000,224.167,0.000,0.007,0.000,0.000,0.000,0.000
6253,2429.357,215.832,215.832,223.737,79.299,0.000,223.731,0.000,0.007,0.000,0.000,0.000,0.000
6254,2429.709,217.787,217.787,223.301,79.304,0.000,223.294,0.000,0.007,0.000,0.000,0.000,0.000
6255,2430.061,239.553,239.553,222.863,79.308,0.000,222.856,0.000,0.007,0.000,0.000,0.000,0.000
6256,2430.413,235.468,235.468,222.426,79.313,0.000,222.419,0.000,0.007,0.000,0.000,0.000,0.000
6257,2430.765,226.825,226.825,221.987,79.317,0.000,221.980,0.000,0.007,0.000,0.000,0.000,0.000
6258,2431.117,250.550,250.550,221.548,79.321,0.000,221.541,0.000,0.007,0.000,0.000,0.000,0.000
6259,2431.469,213.298,213.298,221.109,79.326,0.000,221.102,0.000,0.007,0.000,0.000,0.000,0.000
6260,2431.820,246.679,246.679,220.669,79.330,0.000,220.662,0.000,0.007,0.000,0.000,0.000,0.000
6261,2432.172,217.283,217.283,220.228,79.335,0.000,220.221,0.000,0.007,0.000,0.000,0.000,0.000
6262,2432.523,225.625,225.625,219.788,79.339,0.000,219.780,0.000,0.007,0.000,0.000,0.000,0.000
6263,2432.875,267.648,267.648,219.346,79.344,0.000,219.339,0.000,0.007,0.000,0.000,0.000,0.000
6264,2433.226,212.689,212.689,218.904,79.348,0.000,218.897,0.000,0.007,0.000,0.000,0.000,0.000
6265,2433.577,207.169,207.169,218.462,79.353,0.000,218.455,0.000,0.007,0.000,0.000,0.000,0.000
6266,2433.929,221.576,221.576,218.020,79.357,0.000,218.013,0.000,0.007,0.000,0.000,0.000,0.000
6267,2434.280,233.141,233.141,217.577,79.361,0.000,217.570,0.000,0.007,0.000,0.000,0.000,0.000
6268,2434.631,228.154,228.154,217.134,79.366,0.000,217.126,0.000,0.007,0.000,0.000,0.000,0.000
6269,2434.982,247.083,247.083,216.690,79.370,0.000,216.683,0.000,0.007,0.000,0.000,0.000,0.000
6270,2435.333,211.235,211.235,216.246,79.375,0.000,216.239,0.000,0.007,0.000,0.000,0.000,0.000
6271,2435.683,237.785,237.785,215.802,79.379,0.000,215.794,0.000,0.007,0.000,0.000,0.000,0.000
6272,2436.034,251.030,251.030,215.357,79.384,0.000,215.350,0.000,0.007,0.000,0.000,0.000,0.000
6273,2436.385,214.164,214.164,214.912,79.388,0.000,214.905,0.000,0.007,0.000,0.000,0.000,0.000
6274,2436.735,227.536,227.536,214.467,79.392,0.000,214.460,0.000,0.007,0.000,0.000,0.000,0.000
6275,2437.086,214.950,214.950,214.022,79.397,0.000,214.015,0.000,0.007,0.000,0.000,0.000,0.000
6276,2437.436,191.764,191.764,213.576,79.401,0.000,213.569,0.000,0.007,0.000,0.000,0.000,0.000
6277,2437.786,214.494,214.494,213.130,79.406,0.000,213.123,0.000,0.007,0.000,0.000,0.000,0.000
6278,2438.136,219.377,219.377,212.685,79.410,0.000,212.677,0.000,0.007,0.000,0.000,0.000,0.000
6279,2438.486,225.538,225.538,212.238,79.415,0.000,212.231,0.000,0.007,0.000,0.000,0.000,0.000
6280,2438.836,223.385,223.385,211.792,79.419,0.000,211.785,0.000,0.007,0.000,0.000,0.000,0.000
6281,2439.186,222.075,222.075,211.346,79.423,0.000,211.338,0.000,0.007,0.000,0.000,0.000,0.000
6282,2439.536,217.257,217.257,210.899,79.428,0.000,210.892,0.000,0.007,0.000,0.000,0.000,0.000
6283,2439.886,219.959,219.959,210.452,79.432,0.000,210.445,0.000,0.007,0.000,0.000,0.000,0.000
6284,2440.235,207.119,207.119,210.005,79.437,0.000,209.998,0.000,0.007,0.000,0.000,0.000,0.000
6285,2440.585,191.794,191.794,209.559,79.441,0.000,209.551,0.000,0.007,0.000,0.000,0.000,0.000
6286,2440.934,228.847,228.847,209.112,79.446,0.000,209.104,0.000,0.007,0.000,0.000,0.000,0.000
6287,2441.284,211.615,211.615,208.665,79.450,0.000,208.657,0.000,0.007,0.000,0.000,0.000,0.000
6288,2441.633,217.970,217.970,208.218,79.454,0.000,208.210,0.000,0.008,0.000,0.000,0.000,0.000
6289,2441.982,242.917,242.917,207.771,79.459,0.000,207.763,0.000,0.008,0.000,0.000,0.000,0.000
6290,2442.332,223.454,223.454,207.324,79.463,0.000,207.316,0.000,0.008,0.000,0.000,0.000,0.000
6291,2442.681,215.334,215.334,206.877,79.468,0.000,206.869,0.000,0.008,0.000,0.000,0.000,0.000
6292,2443.030,213.591,213.591,206.430,79.472,0.000,206.422,0.000,0.008,0.000,0.000,0.000,0.000
6293,2443.378,187.684,187.684,205.983,79.477,0.000,205.975,0.000,0.008,0.000,0.000,0.000,0.000
6294,2443.727,192.083,192.083,205.536,79.481,0.000,205.528,0.000,0.008,0.000,0.000,0.000,0.000
6295,2444.076,217.536,217.536,205.089,79.486,0.000,205.082,0.000,0.008,0.000,0.000,0.000,0.000
6296,2444.425,226.500,226.500,204.643,79.490,0.000,204.635,0.000,0.008,0.000,0.000,0.000,0.000
6297,2444.773,207.997,207.997,204.196,79.494,0.000,204.188,0.000,0.008,0.000,0.000,0.000,0.000
6298,2445.122,198.451,198.451,203.750,79.499,0.000,203.742,0.000,0.008,0.000,0.000,0.000,0.000
6299,2445.470,225.386,225.386,203.303,79.503,0.000,203.296,0.000,0.008,0.000,0.000,0.000,0.000
6300,2445.818,248.715,248.715,202.857,79.508,0.000,202.850,0.000,0.008,0.000,0.000,0.000,0.000
6301,2446.166,206.122,206.122,202.411,79.512,0.000,202.404,0.000,0.008,0.000,0.000,0.000,0.000
6302,2446.514,195.554,195.554,201.966,79.517,0.000,201.958,0.000,0.008,0.000,0.000,0.000,0.000
6303,2446.862,193.537,193.537,201.520,79.521,0.000,201.513,0.000,0.008,0.000,0.000,0.000,0.000
6304,2447.210,231.514,231.514,201.075,79.525,0.000,201.067,0.000,0.008,0.000,0.000,0.000,0.000
6305,2447.558,202.880,202.880,200.630,79.530,0.000,200.622,0.000,0.008,0.000,0.000,0.000,0.000
6306,2447.906,221.119,221.119,200.185,79.534,0.000,200.178,0.000,0.008,0.000,0.000,0.000,0.000
6307,2448.254,216.556,216.556,199.741,79.539,0.000,199.733,0.000,0.008,0.000,0.000,0.000,0.000
6308,2448.601,221.403,221.403,199.297,79.543,0.000,199.289,0.000,0.008,0.000,0.000,0.000,0.000
6309,2448.949,208.499,208.499,198.853,79.548,0.000,198.845,0.000,0.008,0.000,0.000,0.000,0.000
6310,2449.296,192.139,192.139,198.410,79.552,0.000,198.402,0.000,0.008,0.000,0.000,0.000,0.000
6311,2449.643,198.107,198.107,197.967,79.556,0.000,197.959,0.000,0.008,0.000,0.000,0.000,0.000
6312,2449.991,210.078,210.078,197.524,79.561,0.000,197.516,0.000,0.008,0.000,0.000,0.000,0.000
6313,2450.338,219.317,219.317,197.081,79.565,0.000,197.074,0.000,0.008,0.000,0.000,0.000,0.000
6314,2450.685,227.097,227.097,196.639,79.570,0.000,196.632,0.000,0.008,0.000,0.000,0.000,0.000
6315,2451.032,168.211,168.211,196.198,79.574,0.000,196.190,0.000,0.008,0.000,0.000,0.000,0.000
6316,2451.379,201.919,201.919,195.757,79.579,0.000,195.749,0.000,0.008,0.000,0.000,0.000,0.000
6317,2451.726,200.399,200.399,195.316,79.583,0.000,195.308,0.000,0.008,0.000,0.000,0.000,0.000
6318,2452.072,196.078,196.078,194.876,79.588,0.000,194.868,0.000,0.008,0.000,0.000,0.000,0.000
6319,2452.419,214.106,214.106,194.436,79.592,0.000,194.428,0.000,0.008,0.000,0.000,0.000,0.000
6320,2452.765,204.011,204.011,193.997,79.596,0.000,193.989,0.000,0.008,0.000,0.000,0.000,0.000
6321,2453.112,195.494,195.494,193.558,79.601,0.000,193.550,0.000,0.008,0.000,0.000,0.000,0.000
6322,2453.458,204.174,204.174,193.120,79.605,0.000,193.112,0.000,0.008,0.000,0.000,0.000,0.000
6323,2453.804,203.446,203.446,192.682,79.610,0.000,192.675,0.000,0.008,0.000,0.000,0.000,0.000
6324,2454.151,172.013,172.013,192.245,79.614,0.000,192.237,0.000,0.008,0.000,0.000,0.000,0.000
6325,2454.497,190.288,190.288,191.809,79.619,0.000,191.801,0.000,0.008,0.000,0.000,0.000,0.000
6326,2454.843,196.621,196.621,191.373,79.623,0.000,191.365,0.000,0.008,0.000,0.000,0.000,0.000
6327,2455.189,201.842,201.842,190.937,79.627,0.000,190.930,0.000,0.008,0.000,0.000,0.000,0.000
6328,2455.534,179.531,179.531,190.503,79.632,0.000,190.495,0.000,0.008,0.000,0.000,0.000,0.000
6329,2455.880,195.902,195.902,190.069,79.636,0.000,190.061,0.000,0.008,0.000,0.000,0.000,0.000
6330,2456.226,198.778,198.778,189.635,79.641,0.000,189.627,0.000,0.008,0.000,0.000,0.000,0.000
6331,2456.571,196.665,196.665,189.202,79.645,0.000,189.195,0.000,0.008,0.000,0.000,0.000,0.000
6332,2456.917,198.422,198.422,188.770,79.650,0.000,188.763,0.000,0.008,0.000,0.000,0.000,0.000
6333,2457.262,233.715,233.715,188.339,79.654,0.000,188.331,0.000,0.008,0.000,0.000,0.000,0.000
6334,2457.607,212.522,212.522,187.908,79.658,0.000,187.901,0.000,0.008,0.000,0.000,0.000,0.000
6335,2457.953,207.789,207.789,187.478,79.663,0.000,187.471,0.000,0.008,0.000,0.000,0.000,0.000
6336,2458.298,234.304,234.304,187.049,79.667,0.000,187.041,0.000,0.008,0.000,0.000,0.000,0.000
6337,2458.643,174.453,174.453,186.621,79.672,0.000,186.613,0.000,0.008,0.000,0.000,0.000,0.000
6338,2458.988,188.069,188.069,186.193,79.676,0.000,186.185,0.000,0.008,0.000,0.000,0.000,0.000
6339,2459.333,201.152,201.152,185.766,79.681,0.000,185.758,0.000,0.008,0.000,0.000,0.000,0.000
6340,2459.677,177.447,177.447,185.340,79.685,0.000,185.332,0.000,0.008,0.000,0.000,0.000,0.000
6341,2460.022,195.086,195.086,184.915,79.690,0.000,184.907,0.000,0.008,0.000,0.000,0.000,0.000
6342,2460.367,178.086,178.086,184.491,79.694,0.000,184.483,0.000,0.008,0.000,0.000,0.000,0.000
6343,2460.711,209.120,209.120,184.067,79.698,0.000,184.059,0.000,0.008,0.000,0.000,0.000,0.000
6344,2461.055,197.891,197.891,183.644,79.703,0.000,183.637,0.000,0.008,0.000,0.000,0.000,0.000
6345,2461.400,181.649,181.649,183.222,79.707,0.000,183.215,0.000,0.008,0.000,0.000,0.000,0.000
6346,2461.744,215.912,215.912,182.802,79.712,0.000,182.794,0.000,0.008,0.000,0.000,0.000,0.000
6347,2462.088,200.781,200.781,182.382,79.716,0.000,182.374,0.000,0.008,0.000,0.000,0.000,0.000
6348,2462.432,187.675,187.675,181.963,79.721,0.000,181.955,0.000,0.008,0.000,0.000,0.000,0.000
6349,2462.776,184.365,184.365,181.544,79.725,0.000,181.537,0.000,0.008,0.000,0.000,0.000,0.000
6350,2463.120,206.307,206.307,181.127,79.729,0.000,181.120,0.000,0.008,0.000,0.000,0.000,0.000
6351,2463.464,200.839,200.839,180.711,79.734,0.000,180.703,0.000,0.008,0.000,0.000,0.000,0.000
6352,2463.807,183.924,183.924,180.296,79.738,0.000,180.288,0.000,0.008,0.000,0.000,0.000,0.000
6353,2464.151,178.037,178.037,179.882,79.743,0.000,179.874,0.000,0.008,0.000,0.000,0.000,0.000
6354,2464.494,202.926,202.926,179.468,79.747,0.000,179.461,0.000,0.008,0.000,0.000,0.000,0.000
6355,2464.838,193.682,193.682,179.056,79.752,0.000,179.049,0.000,0.008,0.000,0.000,0.000,0.000
6356,2465.181,204.599,204.599,178.645,79.756,0.000,178.638,0.000,0.008,0.000,0.000,0.000,0.000
6357,2465.524,204.277,204.277,178.235,79.760,0.000,178.227,0.000,0.008,0.000,0.000,0.000,0.000
6358,2465.868,172.288,172.288,177.826,79.765,0.000,177.819,0.000,0.008,0.000,0.000,0.000,0.000
6359,2466.211,198.756,198.756,177.418,79.769,0.000,177.411,0.000,0.008,0.000,0.000,0.000,0.000
6360,2466.554,172.635,172.635,177.011,79.774,0.000,177.004,0.000,0.008,0.000,0.000,0.000,0.000
6361,2466.896,162.388,162.388,176.606,79.778,0.000,176.598,0.000,0.008,0.000,0.000,0.000,0.000
6362,2467.239,200.669,200.669,176.201,79.783,0.000,176.194,0.000,0.008,0.000,0.000,0.000,0.000
6363,2467.582,183.202,183.202,175.798,79.787,0.000,175.790,0.000,0.008,0.000,0.000,0.000,0.000
6364,2467.924,180.470,180.470,175.396,79.792,0.000,175.388,0.000,0.008,0.000,0.000,0.000,0.000
6365,2468.267,169.995,169.995,174.995,79.796,0.000,174.987,0.000,0.008,0.000,0.000,0.000,0.000
6366,2468.609,200.559,200.559,174.595,79.800,0.000,174.587,0.000,0.008,0.000,0.000,0.000,0.000
6367,2468.952,183.722,183.722,174.196,79.805,0.000,174.189,0.000,0.008,0.000,0.000,0.000,0.000
6368,2469.294,161.229,161.229,173.799,79.809,0.000,173.791,0.000,0.008,0.000,0.000,0.000,0.000
6369,2469.636,194.666,194.666,173.403,79.814,0.000,173.395,0.000,0.008,0.000,0.000,0.000,0.000
6370,2469.978,141.726,141.726,173.008,79.818,0.000,173.000,0.000,0.008,0.000,0.000,0.000,0.000
6371,2470.320,179.447,179.447,172.614,79.823,0.000,172.607,0.000,0.008,0.000,0.000,0.000,0.000
6372,2470.662,174.567,174.567,172.222,79.827,0.000,172.214,0.000,0.008,0.000,0.000,0.000,0.000
6373,2471.004,155.358,155.358,171.831,79.831,0.000,171.823,0.000,0.007,0.000,0.000,0.000,0.000
6374,2471.345,151.126,151.126,171.441,79.836,0.000,171.433,0.000,0.007,0.000,0.000,0.000,0.000
6375,2471.687,182.842,182.842,171.052,79.840,0.000,171.045,0.000,0.007,0.000,0.000,0.000,0.000
6376,2472.029,187.096,187.096,170.665,79.845,0.000,170.658,0.000,0.007,0.000,0.000,0.000,0.000
6377,2472.370,192.444,192.444,170.280,79.849,0.000,170.272,0.000,0.007,0.000,0.000,0.000,0.000
6378,2472.711,169.622,169.622,169.895,79.854,0.000,169.888,0.000,0.007,0.000,0.000,0.000,0.000
6379,2473.052,173.913,173.913,169.512,79.858,0.000,169.505,0.000,0.007,0.000,0.000,0.000,0.000
6380,2473.394,168.051,168.051,169.131,79.862,0.000,169.123,0.000,0.007,0.000,0.000,0.000,0.000
6381,2473.735,186.021,186.021,168.750,79.867,0.000,168.743,0.000,0.007,0.000,0.000,0.000,0.000
6382,2474.076,190.849,190.849,168.372,79.871,0.000,168.364,0.000,0.007,0.000,0.000,0.000,0.000
6383,2474.416,179.763,179.763,167.994,79.876,0.000,167.987,0.000,0.007,0.000,0.000,0.000,0.000
6384,2474.757,165.693,165.693,167.618,79.880,0.000,167.611,0.000,0.007,0.000,0.000,0.000,0.000
6385,2475.098,167.880,167.880,167.244,79.885,0.000,167.237,0.000,0.007,0.000,0.000,0.000,0.000
6386,2475.438,197.777,197.777,166.871,79.889,0.000,166.864,0.000,0.007,0.000,0.000,0.000,0.000
