ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
7078,2685.253,496.719,496.719,471.195,57.367,0.000,471.190,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7079,2685.513,539.835,539.835,469.257,57.349,0.000,469.252,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7080,2685.773,508.067,508.067,467.312,57.332,0.000,467.307,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7081,2686.033,518.997,518.997,465.360,57.315,0.000,465.355,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7082,2686.292,491.370,491.370,463.401,57.298,0.000,463.396,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7083,2686.552,450.142,450.142,461.437,57.281,0.000,461.432,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7084,2686.811,453.886,453.886,459.466,57.264,0.000,459.461,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7085,2687.070,491.146,491.146,457.489,57.247,0.000,457.484,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7086,2687.330,444.723,444.723,455.507,57.230,0.000,455.502,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7087,2687.589,453.289,453.289,453.519,57.213,0.000,453.514,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7088,2687.847,468.916,468.916,451.525,57.196,0.000,451.521,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7089,2688.106,416.631,416.631,449.527,57.179,0.000,449.522,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7090,2688.365,475.682,475.682,447.523,57.162,0.000,447.518,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7091,2688.623,437.719,437.719,445.514,57.144,0.000,445.510,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7092,2688.881,453.691,453.691,443.501,57.127,0.000,443.497,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7093,2689.139,439.882,439.882,441.484,57.110,0.000,441.479,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7094,2689.397,416.296,416.296,439.462,57.093,0.000,439.457,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7095,2689.655,524.557,524.557,437.435,57.076,0.000,437.431,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7096,2689.913,426.519,426.519,435.405,57.059,0.000,435.401,0.000,0.005,0.000,0.000,0.000,0.000,0.000
7097,2690.171,417.233,417.233,433.371,57.042,0.000,433.367,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7098,2690.428,403.590,403.590,431.334,57.025,0.000,431.329,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7099,2690.685,438.661,438.661,429.293,57.008,0.000,429.288,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7100,2690.942,410.273,410.273,427.248,56.991,0.000,427.244,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7101,2691.199,423.552,423.552,425.201,56.974,0.000,425.196,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7102,2691.456,398.160,398.160,423.150,56.957,0.000,423.146,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7103,2691.713,439.722,439.722,421.097,56.940,0.000,421.093,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7104,2691.970,402.770,402.770,419.041,56.922,0.000,419.037,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7105,2692.226,380.369,380.369,416.983,56.905,0.000,416.979,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7106,2692.482,442.551,442.551,414.923,56.888,0.000,414.919,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7107,2692.738,362.978,362.978,412.860,56.871,0.000,412.856,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7108,2692.994,438.588,438.588,410.796,56.854,0.000,410.792,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7109,2693.250,398.167,398.167,408.730,56.837,0.000,408.726,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7110,2693.506,402.761,402.761,406.662,56.820,0.000,406.658,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7111,2693.761,386.876,386.876,404.593,56.803,0.000,404.589,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7112,2694.017,410.568,410.568,402.523,56.786,0.000,402.518,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7113,2694.272,347.324,347.324,400.451,56.769,0.000,400.447,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7114,2694.527,361.604,361.604,398.379,56.752,0.000,398.375,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7115,2694.782,386.258,386.258,396.305,56.735,0.000,396.301,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7116,2695.037,382.804,382.804,394.232,56.717,0.000,394.228,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7117,2695.292,363.864,363.864,392.157,56.700,0.000,392.154,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7118,2695.546,325.532,325.532,390.083,56.683,0.000,390.079,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7119,2695.801,350.369,350.369,388.008,56.666,0.000,388.004,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7120,2696.055,358.722,358.722,385.934,56.649,0.000,385.930,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7121,2696.309,344.776,344.776,383.859,56.632,0.000,383.856,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7122,2696.563,346.661,346.661,381.785,56.615,0.000,381.782,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7123,2696.817,334.282,334.282,379.712,56.598,0.000,379.708,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7124,2697.070,348.324,348.324,377.639,56.581,0.000,377.635,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7125,2697.324,328.585,328.585,375.567,56.564,0.000,375.563,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7126,2697.577,346.523,346.523,373.496,56.547,0.000,373.492,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7127,2697.831,325.587,325.587,371.426,56.530,0.000,371.422,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7128,2698.084,332.503,332.503,369.357,56.513,0.000,369.354,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7129,2698.337,321.015,321.015,367.290,56.495,0.000,367.286,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7130,2698.589,334.662,334.662,365.224,56.478,0.000,365.221,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7131,2698.842,331.215,331.215,363.160,56.461,0.000,363.157,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7132,2699.095,309.781,309.781,361.098,56.444,0.000,361.095,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7133,2699.347,326.606,326.606,359.038,56.427,0.000,359.035,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7134,2699.599,339.609,339.609,356.980,56.410,0.000,356.977,0.000,0.004,0.000,0.000,0.000,0.000,0.000
7135,2699.851,337.923,337.923,354.924,56.393,0.000,354.921,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7136,2700.103,298.961,298.961,352.871,56.376,0.000,352.868,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7137,2700.355,297.881,297.881,350.820,56.359,0.000,350.817,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7138,2700.607,313.984,313.984,348.772,56.342,0.000,348.769,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7139,2700.858,311.584,311.584,346.727,56.325,0.000,346.724,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7140,2701.110,305.764,305.764,344.685,56.308,0.000,344.682,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7141,2701.361,302.871,302.871,342.646,56.290,0.000,342.643,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7142,2701.612,291.197,291.197,340.610,56.273,0.000,340.607,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7143,2701.863,280.594,280.594,338.578,56.256,0.000,338.574,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7144,2702.113,279.840,279.840,336.549,56.239,0.000,336.545,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7145,2702.364,275.538,275.538,334.523,56.222,0.000,334.520,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7146,2702.615,265.837,265.837,332.502,56.205,0.000,332.499,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7147,2702.865,280.446,280.446,330.484,56.188,0.000,330.481,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7148,2703.115,249.470,249.470,328.470,56.171,0.000,328.467,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7149,2703.365,267.228,267.228,326.461,56.154,0.000,326.458,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7150,2703.615,261.582,261.582,324.456,56.137,0.000,324.453,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7151,2703.865,269.891,269.891,322.455,56.120,0.000,322.452,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7152,2704.114,262.197,262.197,320.458,56.103,0.000,320.455,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7153,2704.364,265.381,265.381,318.467,56.086,0.000,318.463,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7154,2704.613,263.577,263.577,316.479,56.068,0.000,316.476,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7155,2704.862,262.117,262.117,314.497,56.051,0.000,314.494,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7156,2705.111,236.437,236.437,312.520,56.034,0.000,312.517,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7157,2705.360,229.714,229.714,310.548,56.017,0.000,310.545,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7158,2705.609,253.822,253.822,308.581,56.000,0.000,308.578,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7159,2705.857,233.825,233.825,306.619,55.983,0.000,306.616,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7160,2706.106,247.143,247.143,304.663,55.966,0.000,304.660,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7161,2706.354,249.767,249.767,302.712,55.949,0.000,302.709,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7162,2706.602,252.074,252.074,300.767,55.932,0.000,300.764,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7163,2706.850,214.255,214.255,298.828,55.915,0.000,298.825,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7164,2707.098,255.990,255.990,296.894,55.898,0.000,296.891,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7165,2707.345,207.754,207.754,294.966,55.881,0.000,294.964,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7166,2707.593,239.842,239.842,293.045,55.863,0.000,293.042,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7167,2707.840,210.173,210.173,291.129,55.846,0.000,291.126,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7168,2708.088,207.846,207.846,289.220,55.829,0.000,289.217,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7169,2708.335,201.660,201.660,287.317,55.812,0.000,287.314,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7170,2708.582,228.311,228.311,285.420,55.795,0.000,285.417,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7171,2708.828,221.739,221.739,283.530,55.778,0.000,283.527,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7172,2709.075,204.175,204.175,281.646,55.761,0.000,281.644,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7173,2709.321,207.715,207.715,279.770,55.744,0.000,279.767,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7174,2709.568,173.959,173.959,277.899,55.727,0.000,277.897,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7175,2709.814,202.368,202.368,276.036,55.710,0.000,276.034,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7176,2710.060,198.560,198.560,274.180,55.693,0.000,274.177,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7177,2710.306,167.678,167.678,272.331,55.676,0.000,272.328,0.000,0.003,0.000,0.000,0.000,0.000,0.000
7178,2710.552,214.558,214.558,270.488,55.659,0.000,270.486,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7179,2710.797,164.914,164.914,268.653,55.641,0.000,268.651,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7180,2711.043,195.849,195.849,266.826,55.624,0.000,266.823,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7181,2711.288,184.781,184.781,265.005,55.607,0.000,265.003,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7182,2711.533,200.443,200.443,263.192,55.590,0.000,263.190,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7183,2711.778,177.136,177.136,261.387,55.573,0.000,261.384,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7184,2712.023,175.965,175.965,259.589,55.556,0.000,259.586,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7185,2712.268,193.823,193.823,257.798,55.539,0.000,257.796,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7186,2712.512,194.363,194.363,256.016,55.522,0.000,256.013,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7187,2712.756,197.303,197.303,254.241,55.505,0.000,254.238,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7188,2713.001,178.575,178.575,252.474,55.488,0.000,252.471,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7189,2713.245,178.183,178.183,250.714,55.471,0.000,250.712,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7190,2713.489,168.761,168.761,248.963,55.454,0.000,248.961,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7191,2713.733,185.648,185.648,247.220,55.436,0.000,247.218,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7192,2713.976,201.650,201.650,245.485,55.419,0.000,245.483,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7193,2714.220,189.652,189.652,243.758,55.402,0.000,243.756,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7194,2714.463,162.654,162.654,242.039,55.385,0.000,242.037,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7195,2714.706,163.510,163.510,240.329,55.368,0.000,240.326,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7196,2714.949,160.588,160.588,238.626,55.351,0.000,238.624,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7197,2715.192,185.846,185.846,236.933,55.334,0.000,236.930,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7198,2715.435,174.693,174.693,235.247,55.317,0.000,235.245,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7199,2715.677,161.254,161.254,233.570,55.300,0.000,233.568,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7200,2715.920,156.333,156.333,231.902,55.283,0.000,231.900,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7201,2716.162,148.041,148.041,230.242,55.266,0.000,230.240,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7202,2716.404,156.566,156.566,228.590,55.249,0.000,228.588,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7203,2716.646,144.118,144.118,226.948,55.232,0.000,226.946,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7204,2716.888,163.953,163.953,225.314,55.214,0.000,225.312,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7205,2717.130,173.095,173.095,223.689,55.197,0.000,223.687,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7206,2717.371,129.310,129.310,222.072,55.180,0.000,222.070,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7207,2717.613,174.831,174.831,220.465,55.163,0.000,220.463,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7208,2717.854,150.867,150.867,218.866,55.146,0.000,218.864,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7209,2718.095,149.869,149.869,217.276,55.129,0.000,217.274,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7210,2718.336,141.871,141.871,215.695,55.112,0.000,215.693,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7211,2718.577,139.873,139.873,214.123,55.095,0.000,214.121,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7212,2718.817,132.875,132.875,212.560,55.078,0.000,212.558,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7213,2719.058,148.778,148.778,211.006,55.061,0.000,211.004,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7214,2719.298,123.528,123.528,209.461,55.044,0.000,209.460,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7215,2719.538,141.248,141.248,207.926,55.027,0.000,207.924,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7216,2719.778,119.979,119.979,206.399,55.009,0.000,206.397,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7217,2720.018,157.893,157.893,204.881,54.992,0.000,204.879,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7218,2720.258,142.800,142.800,203.373,54.975,0.000,203.371,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7219,2720.497,141.888,141.888,201.874,54.958,0.000,201.872,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7220,2720.737,135.245,135.245,200.384,54.941,0.000,200.382,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7221,2720.976,114.622,114.622,198.903,54.924,0.000,198.901,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7222,2721.215,127.808,127.808,197.431,54.907,0.000,197.429,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7223,2721.454,131.258,131.258,195.969,54.890,0.000,195.967,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7224,2721.693,150.716,150.716,194.516,54.873,0.000,194.514,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7225,2721.931,137.812,137.812,193.072,54.856,0.000,193.070,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7226,2722.170,121.723,121.723,191.638,54.839,0.000,191.636,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7227,2722.408,116.633,116.633,190.213,54.822,0.000,190.211,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7228,2722.646,120.536,120.536,188.797,54.805,0.000,188.795,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7229,2722.884,148.016,148.016,187.390,54.787,0.000,187.389,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7230,2723.122,135.455,135.455,185.993,54.770,0.000,185.992,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7231,2723.360,116.876,116.876,184.606,54.753,0.000,184.604,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7232,2723.597,136.403,136.403,183.227,54.736,0.000,183.226,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7233,2723.835,117.823,117.823,181.858,54.719,0.000,181.857,0.000,0.002,0.000,0.000,0.000,0.000,0.000
7234,2724.072,118.864,118.864,180.499,54.702,0.000,180.497,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7235,2724.309,109.351,109.351,179.148,54.685,0.000,179.147,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7236,2724.546,107.646,107.646,177.808,54.668,0.000,177.806,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7237,2724.783,93.143,93.143,176.476,54.651,0.000,176.475,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7238,2725.020,122.555,122.555,175.154,54.634,0.000,175.153,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7239,2725.256,116.193,116.193,173.842,54.617,0.000,173.840,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7240,2725.492,134.222,134.222,172.538,54.600,0.000,172.537,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7241,2725.729,108.590,108.590,171.244,54.582,0.000,171.243,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7242,2725.965,116.377,116.377,169.960,54.565,0.000,169.958,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7243,2726.201,100.604,100.604,168.685,54.548,0.000,168.683,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7244,2726.436,135.478,135.478,167.419,54.531,0.000,167.418,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7245,2726.672,102.480,102.480,166.163,54.514,0.000,166.161,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7246,2726.907,104.774,104.774,164.915,54.497,0.000,164.914,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7247,2727.142,120.894,120.894,163.678,54.480,0.000,163.676,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7248,2727.378,126.023,126.023,162.449,54.463,0.000,162.448,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7249,2727.612,97.339,97.339,161.230,54.446,0.000,161.229,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7250,2727.847,102.425,102.425,160.021,54.429,0.000,160.019,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7251,2728.082,115.386,115.386,158.820,54.412,0.000,158.819,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7252,2728.316,128.894,128.894,157.629,54.395,0.000,157.628,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7253,2728.551,102.820,102.820,156.447,54.378,0.000,156.446,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7254,2728.785,99.494,99.494,155.275,54.360,0.000,155.273,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7255,2729.019,95.957,95.957,154.111,54.343,0.000,154.110,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7256,2729.253,82.173,82.173,152.957,54.326,0.000,152.956,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7257,2729.486,83.856,83.856,151.812,54.309,0.000,151.811,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7258,2729.720,87.447,87.447,150.676,54.292,0.000,150.675,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7259,2729.953,102.160,102.160,149.550,54.275,0.000,149.548,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7260,2730.187,100.504,100.504,148.432,54.258,0.000,148.431,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7261,2730.420,105.684,105.684,147.324,54.241,0.000,147.323,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7262,2730.653,84.863,84.863,146.225,54.224,0.000,146.223,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7263,2730.885,99.720,99.720,145.134,54.207,0.000,145.133,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7264,2731.118,100.382,100.382,144.053,54.190,0.000,144.052,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7265,2731.350,116.868,116.868,142.981,54.173,0.000,142.980,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7266,2731.583,83.025,83.025,141.918,54.155,0.000,141.917,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7267,2731.815,86.048,86.048,140.864,54.138,0.000,140.863,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7268,2732.047,102.049,102.049,139.819,54.121,0.000,139.818,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7269,2732.279,97.051,97.051,138.783,54.104,0.000,138.782,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7270,2732.510,99.925,99.925,137.755,54.087,0.000,137.754,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7271,2732.742,75.522,75.522,136.737,54.070,0.000,136.736,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7272,2732.973,99.256,99.256,135.727,54.053,0.000,135.726,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7273,2733.204,80.365,80.365,134.727,54.036,0.000,134.726,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7274,2733.435,86.997,86.997,133.735,54.019,0.000,133.734,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7275,2733.666,83.138,83.138,132.751,54.002,0.000,132.750,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7276,2733.897,82.890,82.890,131.777,53.985,0.000,131.776,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7277,2734.128,85.356,85.356,130.811,53.968,0.000,130.810,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7278,2734.358,94.862,94.862,129.854,53.951,0.000,129.853,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7279,2734.588,84.416,84.416,128.905,53.933,0.000,128.904,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7280,2734.818,92.902,92.902,127.965,53.916,0.000,127.964,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7281,2735.048,91.009,91.009,127.034,53.899,0.000,127.033,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7282,2735.278,81.122,81.122,126.111,53.882,0.000,126.110,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7283,2735.508,94.998,94.998,125.196,53.865,0.000,125.195,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7284,2735.737,83.053,83.053,124.290,53.848,0.000,124.289,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7285,2735.967,84.123,84.123,123.392,53.831,0.000,123.391,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7286,2736.196,88.006,88.006,122.503,53.814,0.000,122.502,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7287,2736.425,92.968,92.968,121.622,53.797,0.000,121.621,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7288,2736.654,100.125,100.125,120.749,53.780,0.000,120.748,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7289,2736.882,102.031,102.031,119.885,53.763,0.000,119.884,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7290,2737.111,70.952,70.952,119.029,53.746,0.000,119.028,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7291,2737.339,89.613,89.613,118.181,53.728,0.000,118.180,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7292,2737.567,72.043,72.043,117.341,53.711,0.000,117.340,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7293,2737.795,94.210,94.210,116.509,53.694,0.000,116.508,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7294,2738.023,92.212,92.212,115.685,53.677,0.000,115.684,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7295,2738.251,79.615,79.615,114.869,53.660,0.000,114.868,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7296,2738.479,72.782,72.782,114.061,53.643,0.000,114.060,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7297,2738.706,76.191,76.191,113.261,53.626,0.000,113.261,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7298,2738.933,70.915,70.915,112.469,53.609,0.000,112.468,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7299,2739.160,63.916,63.916,111.685,53.592,0.000,111.684,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7300,2739.387,77.099,77.099,110.909,53.575,0.000,110.908,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7301,2739.614,79.266,79.266,110.140,53.558,0.000,110.139,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7302,2739.841,75.777,75.777,109.379,53.541,0.000,109.378,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7303,2740.067,73.123,73.123,108.626,53.524,0.000,108.625,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7304,2740.293,70.789,70.789,107.880,53.506,0.000,107.879,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7305,2740.520,64.924,64.924,107.142,53.489,0.000,107.141,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7306,2740.745,68.897,68.897,106.411,53.472,0.000,106.410,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7307,2740.971,65.618,65.618,105.688,53.455,0.000,105.687,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7308,2741.197,77.515,77.515,104.972,53.438,0.000,104.971,0.000,0.001,0.000,0.000,0.000,0.000,0.000
7309,2741.422,80.446,80.446,104.264,53.421,0.000,104.263,0.000,0.001,0.000,0.000,0.000,0.000,0.000
