spectrum,E_keV,eps
OBS_Th232WT20,1720.0,5.26734e-05
OBS_Th232WT20,1740.0,5.20856e-05
OBS_Th232WT20,1760.0,5.15158e-05
OBS_Th232WT20,1780.0,5.09627e-05
OBS_Th232WT20,1800.0,5.04254e-05
OBS_Th232WT20,1820.0,4.99031e-05
OBS_Th232WT20,1840.0,4.93948e-05
OBS_Th232WT20,1860.0,4.88996e-05
OBS_Th232WT20,1880.0,4.84168e-05
OBS_Th232WT20,1900.0,4.79457e-05
OBS_Th232WT20,1920.0,4.74855e-05
OBS_Th232WT20,1940.0,4.70355e-05
OBS_Th232WT20,1960.0,4.65951e-05
OBS_Th232WT20,1980.0,4.61638e-05
OBS_Th232WT20,2000.0,4.57408e-05
OBS_Th232WT20,2020.0,4.53256e-05
OBS_Th232WT20,2040.0,4.49178e-05
OBS_Th232WT20,2060.0,4.45168e-05
OBS_Th232WT20,2080.0,4.41221e-05
OBS_Th232WT20,2100.0,4.37332e-05
OBS_Th232WT20,2120.0,4.33499e-05
OBS_Th232WT20,2140.0,4.29715e-05
OBS_Th232WT20,2160.0,4.25978e-05
OBS_Th232WT20,2180.0,4.22284e-05
OBS_Th232WT20,2200.0,4.18629e-05
OBS_Th232WT20,2220.0,4.15009e-05
OBS_Th232WT20,2240.0,4.11422e-05
OBS_Th232WT20,2260.0,4.07864e-05
OBS_Th232WT20,2280.0,4.04333e-05
OBS_Th232WT20,2300.0,4.00826e-05
OBS_Th232WT20,2320.0,3.9734e-05
OBS_Th232WT20,2340.0,3.93873e-05
OBS_Th232WT20,2360.0,3.90422e-05
OBS_Th232WT20,2380.0,3.86985e-05
OBS_Th232WT20,2400.0,3.83561e-05
OBS_Th232WT20,2420.0,3.80147e-05
OBS_Th232WT20,2440.0,3.76741e-05
OBS_Th232WT20,2460.0,3.73342e-05
OBS_Th232WT20,2480.0,3.69947e-05
OBS_Th232WT20,2500.0,3.66557e-05
OBS_Th232WT20,2520.0,3.63168e-05
OBS_Th232WT20,2540.0,3.59781e-05
OBS_Th232WT20,2560.0,3.56393e-05
OBS_Th232WT20,2580.0,3.53004e-05
OBS_Th232WT20,2600.0,3.49612e-05
OBS_Th232WT20,2620.0,3.46217e-05
OBS_Th232WT20,2640.0,3.42818e-05
OBS_Th232WT20,2660.0,3.39414e-05
OBS_Th232WT20,2680.0,3.36004e-05
OBS_Th232WT20,2700.0,3.32588e-05
OBS_Th232WT20,2720.0,3.29166e-05
OBS_Th232WT20,2740.0,3.25737e-05
OBS_Th232WT20,2760.0,3.223e-05
OBS_Th232WT20,2780.0,3.18856e-05
OBS_Th232WT20,2800.0,3.15404e-05
OBS_Th232WT20,2820.0,3.11944e-05
OBS_Th232WT20,2840.0,3.08475e-05
OBS_Th232WT20,2860.0,3.04999e-05
OBS_Th232WT20,2880.0,3.01515e-05
OBS_Th232WT20,2900.0,2.98024e-05
OBS_Th232WT20,2920.0,2.94524e-05
OBS_Th232WT20,2940.0,2.91017e-05
OBS_Th232WT20,2960.0,2.87504e-05
OBS_Th232WT20,2980.0,2.83983e-05
OBS_Th232WT20,3000.0,2.80456e-05
OBS_UGlass,20.0,1471.85
OBS_UGlass,40.0,0.00555793
OBS_UGlass,60.0,0.00319881
OBS_UGlass,80.0,0.00360372
OBS_UGlass,100.0,0.00378067
OBS_UGlass,120.0,0.00360473
OBS_UGlass,140.0,0.00323717
OBS_UGlass,160.0,0.00281629
OBS_UGlass,180.0,0.00241522
OBS_UGlass,200.0,0.00206242
OBS_UGlass,220.0,0.00176357
OBS_UGlass,240.0,0.00151472
OBS_UGlass,260.0,0.00130879
OBS_UGlass,280.0,0.0011384
OBS_UGlass,300.0,0.000996976
OBS_UGlass,320.0,0.000879001
OBS_UGlass,340.0,0.000780001
OBS_UGlass,360.0,0.000696391
OBS_UGlass,380.0,0.000625323
OBS_UGlass,400.0,0.000564529
OBS_UGlass,420.0,0.000512203
OBS_UGlass,440.0,0.0004669
OBS_UGlass,460.0,0.000427457
OBS_UGlass,480.0,0.000392935
OBS_UGlass,500.0,0.000362569
OBS_UGlass,520.0,0.000335733
OBS_UGlass,540.0,0.000311914
OBS_UGlass,560.0,0.000290685
OBS_UGlass,580.0,0.00027169
OBS_UGlass,600.0,0.000254634
OBS_UGlass,620.0,0.000239265
OBS_UGlass,640.0,0.000225372
OBS_UGlass,660.0,0.000212776
OBS_UGlass,680.0,0.000201322
OBS_UGlass,700.0,0.00019088
OBS_UGlass,720.0,0.000181335
OBS_UGlass,740.0,0.000172589
OBS_UGlass,760.0,0.000164558
OBS_UGlass,780.0,0.000157166
OBS_UGlass,800.0,0.00015035
OBS_UGlass,820.0,0.000144051
OBS_UGlass,840.0,0.000138221
OBS_UGlass,860.0,0.000132814
OBS_UGlass,880.0,0.000127791
OBS_UGlass,900.0,0.000123117
OBS_UGlass,920.0,0.000118762
OBS_UGlass,940.0,0.000114698
OBS_UGlass,960.0,0.0001109
OBS_UGlass,980.0,0.000107346
OBS_UGlass,1000.0,0.000104015
OBS_UGlass,1020.0,0.00010089
OBS_UGlass,1040.0,9.79546e-05
OBS_UGlass,1060.0,9.5194e-05
OBS_UGlass,1080.0,9.25949e-05
OBS_UGlass,1100.0,9.01451e-05
OBS_UGlass,1120.0,8.78336e-05
OBS_UGlass,1140.0,8.56505e-05
OBS_UGlass,1160.0,8.35864e-05
OBS_UGlass,1180.0,8.16331e-05
OBS_UGlass,1200.0,7.97828e-05
OBS_UGlass,1220.0,7.80285e-05
OBS_UGlass,1240.0,7.63637e-05
OBS_UGlass,1260.0,7.47825e-05
OBS_UGlass,1280.0,7.32793e-05
OBS_UGlass,1300.0,7.18491e-05
OBS_UGlass,1320.0,7.04871e-05
OBS_UGlass,1340.0,6.91892e-05
OBS_UGlass,1360.0,6.79512e-05
OBS_UGlass,1380.0,6.67694e-05
OBS_UGlass,1400.0,6.56404e-05
OBS_UGlass,1420.0,6.45609e-05
OBS_UGlass,1440.0,6.35279e-05
OBS_UGlass,1460.0,6.25387e-05
OBS_UGlass,1480.0,6.15907e-05
OBS_UGlass,1500.0,6.06813e-05
OBS_UGlass,1520.0,5.98084e-05
OBS_UGlass,1540.0,5.89698e-05
OBS_UGlass,1560.0,5.81635e-05
OBS_UGlass,1580.0,5.73876e-05
OBS_UGlass,1600.0,5.66404e-05
OBS_UGlass,1620.0,5.59203e-05
OBS_UGlass,1640.0,5.52256e-05
OBS_UGlass,1660.0,5.45549e-05
OBS_UGlass,1680.0,5.39068e-05
OBS_UGlass,1700.0,5.328e-05
OBS_UGlass,1720.0,5.26734e-05
OBS_UGlass,1740.0,5.20856e-05
OBS_UGlass,1760.0,5.15158e-05
OBS_UGlass,1780.0,5.09627e-05
OBS_UGlass,1800.0,5.04254e-05
OBS_UGlass,1820.0,4.99031e-05
OBS_UGlass,1840.0,4.93948e-05
OBS_UGlass,1860.0,4.88996e-05
OBS_UGlass,1880.0,4.84168e-05
OBS_UGlass,1900.0,4.79457e-05
OBS_UGlass,1920.0,4.74855e-05
OBS_UGlass,1940.0,4.70355e-05
OBS_UGlass,1960.0,4.65951e-05
OBS_UGlass,1980.0,4.61638e-05
OBS_UGlass,2000.0,4.57408e-05
OBS_UGlass,2020.0,4.53256e-05
OBS_UGlass,2040.0,4.49178e-05
OBS_UGlass,2060.0,4.45168e-05
OBS_UGlass,2080.0,4.41221e-05
OBS_UGlass,2100.0,4.37332e-05
OBS_UGlass,2120.0,4.33499e-05
OBS_UGlass,2140.0,4.29715e-05
OBS_UGlass,2160.0,4.25978e-05
OBS_UGlass,2180.0,4.22284e-05
OBS_UGlass,2200.0,4.18629e-05
OBS_UGlass,2220.0,4.15009e-05
OBS_UGlass,2240.0,4.11422e-05
OBS_UGlass,2260.0,4.07864e-05
OBS_UGlass,2280.0,4.04333e-05
OBS_UGlass,2300.0,4.00826e-05
OBS_UGlass,2320.0,3.9734e-05
OBS_UGlass,2340.0,3.93873e-05
OBS_UGlass,2360.0,3.90422e-05
OBS_UGlass,2380.0,3.86985e-05
OBS_UGlass,2400.0,3.83561e-05
OBS_UGlass,2420.0,3.80147e-05
OBS_UGlass,2440.0,3.76741e-05
OBS_UGlass,2460.0,3.73342e-05
OBS_UGlass,2480.0,3.69947e-05
OBS_UGlass,2500.0,3.66557e-05
OBS_UGlass,2520.0,3.63168e-05
OBS_UGlass,2540.0,3.59781e-05
OBS_UGlass,2560.0,3.56393e-05
OBS_UGlass,2580.0,3.53004e-05
OBS_UGlass,2600.0,3.49612e-05
OBS_UGlass,2620.0,3.46217e-05
OBS_UGlass,2640.0,3.42818e-05
OBS_UGlass,2660.0,3.39414e-05
OBS_UGlass,2680.0,3.36004e-05
OBS_UGlass,2700.0,3.32588e-05
OBS_UGlass,2720.0,3.29166e-05
OBS_UGlass,2740.0,3.25737e-05
OBS_UGlass,2760.0,3.223e-05
OBS_UGlass,2780.0,3.18856e-05
OBS_UGlass,2800.0,3.15404e-05
OBS_UGlass,2820.0,3.11944e-05
OBS_UGlass,2840.0,3.08475e-05
OBS_UGlass,2860.0,3.04999e-05
OBS_UGlass,2880.0,3.01515e-05
OBS_UGlass,2900.0,2.98024e-05
OBS_UGlass,2920.0,2.94524e-05
OBS_UGlass,2940.0,2.91017e-05
OBS_UGlass,2960.0,2.87504e-05
OBS_UGlass,2980.0,2.83983e-05
OBS_UGlass,3000.0,2.80456e-05
RC101_I131,20.0,0.00243683
RC101_I131,40.0,0.00932679
RC101_I131,60.0,0.0119034
RC101_I131,80.0,0.0133467
RC101_I131,100.0,0.0136679
RC101_I131,120.0,0.0131107
RC101_I131,140.0,0.0120386
RC101_I131,160.0,0.0107541
RC101_I131,180.0,0.00945206
RC101_I131,200.0,0.0082373
RC101_I131,220.0,0.00715482
RC101_I131,240.0,0.00621537
RC101_I131,260.0,0.00541217
RC101_I131,280.0,0.00473086
RC101_I131,300.0,0.00415489
RC101_I131,320.0,0.00366818
RC101_I131,340.0,0.00325627
RC101_I131,360.0,0.00290667
RC101_I131,380.0,0.00260887
RC101_I131,400.0,0.00235415
RC101_I131,420.0,0.00213529
RC101_I131,440.0,0.00194637
RC101_I131,460.0,0.00178254
RC101_I131,480.0,0.0016398
RC101_I131,500.0,0.00151486
RC101_I131,520.0,0.00140501
RC101_I131,540.0,0.00130801
RC101_I131,560.0,0.00122199
RC101_I131,580.0,0.0011454
RC101_I131,600.0,0.00107694
RC101_I131,620.0,0.00101551
RC101_I131,640.0,0.000960187
RC101_I131,660.0,0.000910192
RC101_I131,680.0,0.00086486
RC101_I131,700.0,0.000823623
RC101_I131,720.0,0.000785994
RC101_I131,740.0,0.000751556
RC101_I131,760.0,0.000719947
RC101_I131,780.0,0.000690856
RC101_I131,800.0,0.00066401
RC101_I131,820.0,0.000639175
RC101_I131,840.0,0.000616142
RC101_I131,860.0,0.000594731
RC101_I131,880.0,0.000574782
RC101_I131,900.0,0.000556155
RC101_I131,920.0,0.000538727
RC101_I131,940.0,0.000522386
RC101_I131,960.0,0.000507036
RC101_I131,980.0,0.000492589
RC101_I131,1000.0,0.000478967
RC101_I131,1020.0,0.000466102
RC101_I131,1040.0,0.000453931
RC101_I131,1060.0,0.000442399
RC101_I131,1080.0,0.000431454
RC101_I131,1100.0,0.000421052
RC101_I131,1120.0,0.000411152
RC101_I131,1140.0,0.000401716
RC101_I131,1160.0,0.000392711
RC101_I131,1180.0,0.000384108
RC101_I131,1200.0,0.000375877
RC101_I131,1220.0,0.000367994
RC101_I131,1240.0,0.000360436
RC101_I131,1260.0,0.000353182
RC101_I131,1280.0,0.000346212
RC101_I131,1300.0,0.00033951
RC101_I131,1320.0,0.000333058
RC101_I131,1340.0,0.000326843
RC101_I131,1360.0,0.00032085
RC101_I131,1380.0,0.000315066
RC101_I131,1400.0,0.000309482
RC101_I131,1420.0,0.000304085
RC101_I131,1440.0,0.000298866
RC101_I131,1460.0,0.000293816
RC101_I131,1480.0,0.000288926
RC101_I131,1500.0,0.000284189
RC101_I131,1520.0,0.000279597
RC101_I131,1540.0,0.000275144
RC101_I131,1560.0,0.000270823
RC101_I131,1580.0,0.000266628
RC101_I131,1600.0,0.000262554
RC101_I131,1620.0,0.000258597
RC101_I131,1640.0,0.00025475
RC101_I131,1660.0,0.00025101
RC101_I131,1680.0,0.000247373
RC101_I131,1700.0,0.000243834
RC101_I131,1720.0,0.00024039
RC101_I131,1740.0,0.000237038
RC101_I131,1760.0,0.000233774
RC101_I131,1780.0,0.000230595
RC101_I131,1800.0,0.000227499
RC101_I131,1820.0,0.000224482
RC101_I131,1840.0,0.000221543
RC101_I131,1860.0,0.000218678
RC101_I131,1880.0,0.000215886
RC101_I131,1900.0,0.000213164
RC101_I131,1920.0,0.00021051
RC101_I131,1940.0,0.000207923
RC101_I131,1960.0,0.0002054
RC101_I131,1980.0,0.00020294
RC101_I131,2000.0,0.000200541
RC101_I131,2020.0,0.000198201
RC101_I131,2040.0,0.000195919
RC101_I131,2060.0,0.000193694
RC101_I131,2080.0,0.000191524
RC101_I131,2100.0,0.000189407
RC101_I131,2120.0,0.000187344
RC101_I131,2140.0,0.000185331
RC101_I131,2160.0,0.000183369
RC101_I131,2180.0,0.000181456
RC101_I131,2200.0,0.000179591
RC101_I131,2220.0,0.000177773
RC101_I131,2240.0,0.000176001
RC101_I131,2260.0,0.000174274
RC101_I131,2280.0,0.000172591
RC101_I131,2300.0,0.000170952
RC101_I131,2320.0,0.000169355
RC101_I131,2340.0,0.0001678
RC101_I131,2360.0,0.000166286
RC101_I131,2380.0,0.000164813
RC101_I131,2400.0,0.000163378
RC101_I131,2420.0,0.000161983
RC101_I131,2440.0,0.000160626
RC101_I131,2460.0,0.000159307
RC101_I131,2480.0,0.000158025
RC101_I131,2500.0,0.000156779
RC101_I131,2520.0,0.000155569
RC101_I131,2540.0,0.000154394
RC101_I131,2560.0,0.000153254
RC101_I131,2580.0,0.000152149
RC101_I131,2600.0,0.000151077
RC101_I131,2620.0,0.000150039
RC101_I131,2640.0,0.000149034
RC101_I131,2660.0,0.000148061
RC101_I131,2680.0,0.00014712
RC101_I131,2700.0,0.000146211
RC101_I131,2720.0,0.000145334
RC101_I131,2740.0,0.000144487
RC101_I131,2760.0,0.000143671
RC101_I131,2780.0,0.000142886
RC101_I131,2800.0,0.000142131
RC101_I131,2820.0,0.000141405
RC101_I131,2840.0,0.000140709
RC101_I131,2860.0,0.000140042
RC101_I131,2880.0,0.000139404
RC101_I131,2900.0,0.000138795
RC101_I131,2920.0,0.000138215
RC101_I131,2940.0,0.000137663
RC101_I131,2960.0,0.000137139
RC101_I131,2980.0,0.000136643
RC101_I131,3000.0,0.000136175
RC101_I131,3020.0,0.000135734
RC101_Th232,20.0,0.00243683
RC101_Th232,40.0,0.00932679
RC101_Th232,60.0,0.0119034
RC101_Th232,80.0,0.0133467
RC101_Th232,100.0,0.0136679
RC101_Th232,120.0,0.0131107
RC101_Th232,140.0,0.0120386
RC101_Th232,160.0,0.0107541
RC101_Th232,180.0,0.00945206
RC101_Th232,200.0,0.0082373
RC101_Th232,220.0,0.00715482
RC101_Th232,240.0,0.00621537
RC101_Th232,260.0,0.00541217
RC101_Th232,280.0,0.00473086
RC101_Th232,300.0,0.00415489
RC101_Th232,320.0,0.00366818
RC101_Th232,340.0,0.00325627
RC101_Th232,360.0,0.00290667
RC101_Th232,380.0,0.00260887
RC101_Th232,400.0,0.00235415
RC101_Th232,420.0,0.00213529
RC101_Th232,440.0,0.00194637
RC101_Th232,460.0,0.00178254
RC101_Th232,480.0,0.0016398
RC101_Th232,500.0,0.00151486
RC101_Th232,520.0,0.00140501
RC101_Th232,540.0,0.00130801
RC101_Th232,560.0,0.00122199
RC101_Th232,580.0,0.0011454
RC101_Th232,600.0,0.00107694
RC101_Th232,620.0,0.00101551
RC101_Th232,640.0,0.000960187
RC101_Th232,660.0,0.000910192
RC101_Th232,680.0,0.00086486
RC101_Th232,700.0,0.000823623
RC101_Th232,720.0,0.000785994
RC101_Th232,740.0,0.000751556
RC101_Th232,760.0,0.000719947
RC101_Th232,780.0,0.000690856
RC101_Th232,800.0,0.00066401
RC101_Th232,820.0,0.000639175
RC101_Th232,840.0,0.000616142
RC101_Th232,860.0,0.000594731
RC101_Th232,880.0,0.000574782
RC101_Th232,900.0,0.000556155
RC101_Th232,920.0,0.000538727
RC101_Th232,940.0,0.000522386
RC101_Th232,960.0,0.000507036
RC101_Th232,980.0,0.000492589
RC101_Th232,1000.0,0.000478967
RC101_Th232,1020.0,0.000466102
RC101_Th232,1040.0,0.000453931
RC101_Th232,1060.0,0.000442399
RC101_Th232,1080.0,0.000431454
RC101_Th232,1100.0,0.000421052
RC101_Th232,1120.0,0.000411152
RC101_Th232,1140.0,0.000401716
RC101_Th232,1160.0,0.000392711
RC101_Th232,1180.0,0.000384108
RC101_Th232,1200.0,0.000375877
RC101_Th232,1220.0,0.000367994
RC101_Th232,1240.0,0.000360436
RC101_Th232,1260.0,0.000353182
RC101_Th232,1280.0,0.000346212
RC101_Th232,1300.0,0.00033951
RC101_Th232,1320.0,0.000333058
RC101_Th232,1340.0,0.000326843
RC101_Th232,1360.0,0.00032085
RC101_Th232,1380.0,0.000315066
RC101_Th232,1400.0,0.000309482
RC101_Th232,1420.0,0.000304085
RC101_Th232,1440.0,0.000298866
RC101_Th232,1460.0,0.000293816
RC101_Th232,1480.0,0.000288926
RC101_Th232,1500.0,0.000284189
RC101_Th232,1520.0,0.000279597
RC101_Th232,1540.0,0.000275144
RC101_Th232,1560.0,0.000270823
RC101_Th232,1580.0,0.000266628
RC101_Th232,1600.0,0.000262554
RC101_Th232,1620.0,0.000258597
RC101_Th232,1640.0,0.00025475
RC101_Th232,1660.0,0.00025101
RC101_Th232,1680.0,0.000247373
RC101_Th232,1700.0,0.000243834
RC101_Th232,1720.0,0.00024039
RC101_Th232,1740.0,0.000237038
RC101_Th232,1760.0,0.000233774
RC101_Th232,1780.0,0.000230595
RC101_Th232,1800.0,0.000227499
RC101_Th232,1820.0,0.000224482
RC101_Th232,1840.0,0.000221543
RC101_Th232,1860.0,0.000218678
RC101_Th232,1880.0,0.000215886
RC101_Th232,1900.0,0.000213164
RC101_Th232,1920.0,0.00021051
RC101_Th232,1940.0,0.000207923
RC101_Th232,1960.0,0.0002054
RC101_Th232,1980.0,0.00020294
RC101_Th232,2000.0,0.000200541
RC101_Th232,2020.0,0.000198201
RC101_Th232,2040.0,0.000195919
RC101_Th232,2060.0,0.000193694
RC101_Th232,2080.0,0.000191524
RC101_Th232,2100.0,0.000189407
RC101_Th232,2120.0,0.000187344
RC101_Th232,2140.0,0.000185331
RC101_Th232,2160.0,0.000183369
RC101_Th232,2180.0,0.000181456
RC101_Th232,2200.0,0.000179591
RC101_Th232,2220.0,0.000177773
RC101_Th232,2240.0,0.000176001
RC101_Th232,2260.0,0.000174274
RC101_Th232,2280.0,0.000172591
RC101_Th232,2300.0,0.000170952
RC101_Th232,2320.0,0.000169355
RC101_Th232,2340.0,0.0001678
RC101_Th232,2360.0,0.000166286
RC101_Th232,2380.0,0.000164813
RC101_Th232,2400.0,0.000163378
RC101_Th232,2420.0,0.000161983
RC101_Th232,2440.0,0.000160626
RC101_Th232,2460.0,0.000159307
RC101_Th232,2480.0,0.000158025
RC101_Th232,2500.0,0.000156779
RC101_Th232,2520.0,0.000155569
RC101_Th232,2540.0,0.000154394
RC101_Th232,2560.0,0.000153254
RC101_Th232,2580.0,0.000152149
RC101_Th232,2600.0,0.000151077
RC101_Th232,2620.0,0.000150039
RC101_Th232,2640.0,0.000149034
RC101_Th232,2660.0,0.000148061
RC101_Th232,2680.0,0.00014712
RC101_Th232,2700.0,0.000146211
RC101_Th232,2720.0,0.000145334
RC101_Th232,2740.0,0.000144487
RC101_Th232,2760.0,0.000143671
RC101_Th232,2780.0,0.000142886
RC101_Th232,2800.0,0.000142131
RC101_Th232,2820.0,0.000141405
RC101_Th232,2840.0,0.000140709
RC101_Th232,2860.0,0.000140042
RC101_Th232,2880.0,0.000139404
RC101_Th232,2900.0,0.000138795
RC101_Th232,2920.0,0.000138215
RC101_Th232,2940.0,0.000137663
RC101_Th232,2960.0,0.000137139
RC101_Th232,2980.0,0.000136643
RC101_Th232,3000.0,0.000136175
RC101_Th232,3020.0,0.000135734
RC103_Background,20.0,0.00243683
RC103_Background,40.0,0.00932679
RC103_Background,60.0,0.0119034
RC103_Background,80.0,0.0133467
RC103_Background,100.0,0.0136679
RC103_Background,120.0,0.0131107
RC103_Background,140.0,0.0120386
RC103_Background,160.0,0.0107541
RC103_Background,180.0,0.00945206
RC103_Background,200.0,0.0082373
RC103_Background,220.0,0.00715482
RC103_Background,240.0,0.00621537
RC103_Background,260.0,0.00541217
RC103_Background,280.0,0.00473086
RC103_Background,300.0,0.00415489
RC103_Background,320.0,0.00366818
RC103_Background,340.0,0.00325627
RC103_Background,360.0,0.00290667
RC103_Background,380.0,0.00260887
RC103_Background,400.0,0.00235415
RC103_Background,420.0,0.00213529
RC103_Background,440.0,0.00194637
RC103_Background,460.0,0.00178254
RC103_Background,480.0,0.0016398
RC103_Background,500.0,0.00151486
RC103_Background,520.0,0.00140501
RC103_Background,540.0,0.00130801
RC103_Background,560.0,0.00122199
RC103_Background,580.0,0.0011454
RC103_Background,600.0,0.00107694
RC103_Background,620.0,0.00101551
RC103_Background,640.0,0.000960187
RC103_Background,660.0,0.000910192
RC103_Background,680.0,0.00086486
RC103_Background,700.0,0.000823623
RC103_Background,720.0,0.000785994
RC103_Background,740.0,0.000751556
RC103_Background,760.0,0.000719947
RC103_Background,780.0,0.000690856
RC103_Background,800.0,0.00066401
RC103_Background,820.0,0.000639175
RC103_Background,840.0,0.000616142
RC103_Background,860.0,0.000594731
RC103_Background,880.0,0.000574782
RC103_Background,900.0,0.000556155
RC103_Background,920.0,0.000538727
RC103_Background,940.0,0.000522386
RC103_Background,960.0,0.000507036
RC103_Background,980.0,0.000492589
RC103_Background,1000.0,0.000478967
RC103_Background,1020.0,0.000466102
RC103_Background,1040.0,0.000453931
RC103_Background,1060.0,0.000442399
RC103_Background,1080.0,0.000431454
RC103_Background,1100.0,0.000421052
RC103_Background,1120.0,0.000411152
RC103_Background,1140.0,0.000401716
RC103_Background,1160.0,0.000392711
RC103_Background,1180.0,0.000384108
RC103_Background,1200.0,0.000375877
RC103_Background,1220.0,0.000367994
RC103_Background,1240.0,0.000360436
RC103_Background,1260.0,0.000353182
RC103_Background,1280.0,0.000346212
RC103_Background,1300.0,0.00033951
RC103_Background,1320.0,0.000333058
RC103_Background,1340.0,0.000326843
RC103_Background,1360.0,0.00032085
RC103_Background,1380.0,0.000315066
RC103_Background,1400.0,0.000309482
RC103_Background,1420.0,0.000304085
RC103_Background,1440.0,0.000298866
RC103_Background,1460.0,0.000293816
RC103_Background,1480.0,0.000288926
RC103_Background,1500.0,0.000284189
RC103_Background,1520.0,0.000279597
RC103_Background,1540.0,0.000275144
RC103_Background,1560.0,0.000270823
RC103_Background,1580.0,0.000266628
RC103_Background,1600.0,0.000262554
RC103_Background,1620.0,0.000258597
RC103_Background,1640.0,0.00025475
RC103_Background,1660.0,0.00025101
RC103_Background,1680.0,0.000247373
RC103_Background,1700.0,0.000243834
RC103_Background,1720.0,0.00024039
RC103_Background,1740.0,0.000237038
RC103_Background,1760.0,0.000233774
RC103_Background,1780.0,0.000230595
RC103_Background,1800.0,0.000227499
RC103_Background,1820.0,0.000224482
RC103_Background,1840.0,0.000221543
RC103_Background,1860.0,0.000218678
RC103_Background,1880.0,0.000215886
RC103_Background,1900.0,0.000213164
RC103_Background,1920.0,0.00021051
RC103_Background,1940.0,0.000207923
RC103_Background,1960.0,0.0002054
RC103_Background,1980.0,0.00020294
RC103_Background,2000.0,0.000200541
RC103_Background,2020.0,0.000198201
RC103_Background,2040.0,0.000195919
RC103_Background,2060.0,0.000193694
RC103_Background,2080.0,0.000191524
RC103_Background,2100.0,0.000189407
RC103_Background,2120.0,0.000187344
RC103_Background,2140.0,0.000185331
RC103_Background,2160.0,0.000183369
RC103_Background,2180.0,0.000181456
RC103_Background,2200.0,0.000179591
RC103_Background,2220.0,0.000177773
RC103_Background,2240.0,0.000176001
RC103_Background,2260.0,0.000174274
RC103_Background,2280.0,0.000172591
RC103_Background,2300.0,0.000170952
RC103_Background,2320.0,0.000169355
RC103_Background,2340.0,0.0001678
RC103_Background,2360.0,0.000166286
RC103_Background,2380.0,0.000164813
RC103_Background,2400.0,0.000163378
RC103_Background,2420.0,0.000161983
RC103_Background,2440.0,0.000160626
RC103_Background,2460.0,0.000159307
RC103_Background,2480.0,0.000158025
RC103_Background,2500.0,0.000156779
RC103_Background,2520.0,0.000155569
RC103_Background,2540.0,0.000154394
RC103_Background,2560.0,0.000153254
RC103_Background,2580.0,0.000152149
RC103_Background,2600.0,0.000151077
RC103_Background,2620.0,0.000150039
RC103_Background,2640.0,0.000149034
RC103_Background,2660.0,0.000148061
RC103_Background,2680.0,0.00014712
RC103_Background,2700.0,0.000146211
RC103_Background,2720.0,0.000145334
RC103_Background,2740.0,0.000144487
RC103_Background,2760.0,0.000143671
RC103_Background,2780.0,0.000142886
RC103_Background,2800.0,0.000142131
RC103_Background,2820.0,0.000141405
RC103_Background,2840.0,0.000140709
RC103_Background,2860.0,0.000140042
RC103_Background,2880.0,0.000139404
RC103_Background,2900.0,0.000138795
RC103_Background,2920.0,0.000138215
RC103_Background,2940.0,0.000137663
RC103_Background,2960.0,0.000137139
RC103_Background,2980.0,0.000136643
RC103_Background,3000.0,0.000136175
RC103_Background,3020.0,0.000135734
RC103_Co60,20.0,0.00243683
RC103_Co60,40.0,0.00932679
RC103_Co60,60.0,0.0119034
RC103_Co60,80.0,0.0133467
RC103_Co60,100.0,0.0136679
RC103_Co60,120.0,0.0131107
RC103_Co60,140.0,0.0120386
RC103_Co60,160.0,0.0107541
RC103_Co60,180.0,0.00945206
RC103_Co60,200.0,0.0082373
RC103_Co60,220.0,0.00715482
RC103_Co60,240.0,0.00621537
RC103_Co60,260.0,0.00541217
RC103_Co60,280.0,0.00473086
RC103_Co60,300.0,0.00415489
RC103_Co60,320.0,0.00366818
RC103_Co60,340.0,0.00325627
RC103_Co60,360.0,0.00290667
RC103_Co60,380.0,0.00260887
RC103_Co60,400.0,0.00235415
RC103_Co60,420.0,0.00213529
RC103_Co60,440.0,0.00194637
RC103_Co60,460.0,0.00178254
RC103_Co60,480.0,0.0016398
RC103_Co60,500.0,0.00151486
RC103_Co60,520.0,0.00140501
RC103_Co60,540.0,0.00130801
RC103_Co60,560.0,0.00122199
RC103_Co60,580.0,0.0011454
RC103_Co60,600.0,0.00107694
RC103_Co60,620.0,0.00101551
RC103_Co60,640.0,0.000960187
RC103_Co60,660.0,0.000910192
RC103_Co60,680.0,0.00086486
RC103_Co60,700.0,0.000823623
RC103_Co60,720.0,0.000785994
RC103_Co60,740.0,0.000751556
RC103_Co60,760.0,0.000719947
RC103_Co60,780.0,0.000690856
RC103_Co60,800.0,0.00066401
RC103_Co60,820.0,0.000639175
RC103_Co60,840.0,0.000616142
RC103_Co60,860.0,0.000594731
RC103_Co60,880.0,0.000574782
RC103_Co60,900.0,0.000556155
RC103_Co60,920.0,0.000538727
RC103_Co60,940.0,0.000522386
RC103_Co60,960.0,0.000507036
RC103_Co60,980.0,0.000492589
RC103_Co60,1000.0,0.000478967
RC103_Co60,1020.0,0.000466102
RC103_Co60,1040.0,0.000453931
RC103_Co60,1060.0,0.000442399
RC103_Co60,1080.0,0.000431454
RC103_Co60,1100.0,0.000421052
RC103_Co60,1120.0,0.000411152
RC103_Co60,1140.0,0.000401716
RC103_Co60,1160.0,0.000392711
RC103_Co60,1180.0,0.000384108
RC103_Co60,1200.0,0.000375877
RC103_Co60,1220.0,0.000367994
