ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Ba
7133,2515.622,9.889,12.220,4.382,0.000,12.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7134,2515.957,10.889,12.289,4.378,0.000,12.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7135,2516.292,9.741,12.359,4.375,0.000,12.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7136,2516.627,10.593,12.429,4.371,0.000,12.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7137,2516.962,10.371,12.500,4.367,0.000,12.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7138,2517.297,20.185,12.572,4.364,0.000,12.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7139,2517.632,8.519,12.645,4.360,0.000,12.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7140,2517.967,13.889,12.718,4.356,0.000,12.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7141,2518.302,5.667,12.792,4.353,0.000,12.792,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7142,2518.637,5.741,12.867,4.349,0.000,12.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7143,2518.971,18.519,12.942,4.345,0.000,12.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7144,2519.306,15.963,13.018,4.341,0.000,13.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7145,2519.641,10.593,13.095,4.338,0.000,13.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7146,2519.976,14.815,13.173,4.334,0.000,13.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7147,2520.311,11.075,13.251,4.330,0.000,13.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7148,2520.646,9.223,13.330,4.327,0.000,13.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7149,2520.980,14.445,13.410,4.323,0.000,13.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7150,2521.315,17.445,13.491,4.319,0.000,13.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7151,2521.650,10.667,13.572,4.315,0.000,13.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7152,2521.985,8.519,13.655,4.312,0.000,13.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7153,2522.319,9.963,13.738,4.308,0.000,13.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7154,2522.654,12.889,13.822,4.304,0.000,13.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7155,2522.989,14.593,13.906,4.301,0.000,13.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7156,2523.323,12.815,13.992,4.297,0.000,13.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7157,2523.658,11.593,14.078,4.293,0.000,14.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7158,2523.993,12.667,14.165,4.289,0.000,14.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7159,2524.327,9.371,14.253,4.286,0.000,14.253,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7160,2524.662,15.519,14.342,4.282,0.000,14.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7161,2524.996,11.371,14.432,4.278,0.000,14.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7162,2525.331,10.667,14.523,4.275,0.000,14.522,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7163,2525.665,19.963,14.614,4.271,0.000,14.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7164,2526.000,15.297,14.707,4.267,0.000,14.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7165,2526.334,12.593,14.800,4.263,0.000,14.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7166,2526.669,13.963,14.894,4.260,0.000,14.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7167,2527.003,15.037,14.989,4.256,0.000,14.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7168,2527.338,22.815,15.085,4.252,0.000,15.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7169,2527.672,15.111,15.182,4.249,0.000,15.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7170,2528.007,11.297,15.280,4.245,0.000,15.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7171,2528.341,17.371,15.379,4.241,0.000,15.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7172,2528.676,9.852,15.478,4.237,0.000,15.478,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7173,2529.010,15.297,15.579,4.234,0.000,15.579,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7174,2529.344,16.037,15.681,4.230,0.000,15.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7175,2529.679,18.297,15.783,4.226,0.000,15.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7176,2530.013,13.815,15.887,4.223,0.000,15.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7177,2530.347,13.593,15.992,4.219,0.000,15.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7178,2530.682,10.593,16.097,4.215,0.000,16.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7179,2531.016,12.519,16.204,4.211,0.000,16.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7180,2531.350,12.815,16.312,4.208,0.000,16.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7181,2531.684,13.223,16.420,4.204,0.000,16.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7182,2532.019,9.926,16.530,4.200,0.000,16.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7183,2532.353,16.667,16.641,4.197,0.000,16.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7184,2532.687,23.445,16.753,4.193,0.000,16.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7185,2533.021,14.593,16.866,4.189,0.000,16.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7186,2533.355,16.297,16.980,4.185,0.000,16.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7187,2533.689,15.667,17.095,4.182,0.000,17.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7188,2534.024,13.037,17.211,4.178,0.000,17.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7189,2534.358,14.926,17.329,4.174,0.000,17.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7190,2534.692,23.741,17.447,4.171,0.000,17.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7191,2535.026,13.037,17.567,4.167,0.000,17.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7192,2535.360,16.519,17.688,4.163,0.000,17.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7193,2535.694,18.519,17.809,4.160,0.000,17.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7194,2536.028,18.149,17.933,4.156,0.000,17.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7195,2536.362,18.519,18.057,4.152,0.000,18.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7196,2536.696,14.297,18.182,4.148,0.000,18.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7197,2537.030,22.037,18.309,4.145,0.000,18.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7198,2537.364,12.778,18.437,4.141,0.000,18.437,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7199,2537.698,19.815,18.566,4.137,0.000,18.566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7200,2538.032,16.149,18.696,4.134,0.000,18.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7201,2538.366,22.001,18.828,4.130,0.000,18.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7202,2538.700,19.519,18.961,4.126,0.000,18.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7203,2539.033,13.037,19.095,4.122,0.000,19.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7204,2539.367,5.482,19.230,4.119,0.000,19.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7205,2539.701,16.852,19.367,4.115,0.000,19.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7206,2540.035,19.519,19.505,4.111,0.000,19.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7207,2540.369,13.001,19.644,4.108,0.000,19.644,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7208,2540.703,21.593,19.785,4.104,0.000,19.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7209,2541.036,15.223,19.927,4.100,0.000,19.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7210,2541.370,19.297,20.070,4.096,0.000,20.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7211,2541.704,28.223,20.215,4.093,0.000,20.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7212,2542.037,26.926,20.361,4.089,0.000,20.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7213,2542.371,12.001,20.508,4.085,0.000,20.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7214,2542.705,17.408,20.657,4.082,0.000,20.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7215,2543.039,23.889,20.807,4.078,0.000,20.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7216,2543.372,16.556,20.959,4.074,0.000,20.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7217,2543.706,23.001,21.112,4.070,0.000,21.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7218,2544.039,20.371,21.267,4.067,0.000,21.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7219,2544.373,18.704,21.423,4.063,0.000,21.422,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7220,2544.707,13.630,21.580,4.059,0.000,21.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7221,2545.040,26.371,21.739,4.056,0.000,21.739,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7222,2545.374,22.297,21.900,4.052,0.000,21.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7223,2545.707,24.371,22.062,4.048,0.000,22.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7224,2546.041,24.926,22.226,4.044,0.000,22.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7225,2546.374,19.704,22.391,4.041,0.000,22.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7226,2546.708,20.852,22.557,4.037,0.000,22.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7227,2547.041,21.593,22.726,4.033,0.000,22.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7228,2547.375,12.445,22.896,4.030,0.000,22.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7229,2547.708,24.075,23.067,4.026,0.000,23.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7230,2548.042,12.926,23.240,4.022,0.000,23.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7231,2548.375,19.445,23.415,4.018,0.000,23.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7232,2548.708,23.149,23.592,4.015,0.000,23.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7233,2549.042,17.223,23.770,4.011,0.000,23.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7234,2549.375,28.852,23.950,4.007,0.000,23.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7235,2549.708,18.445,24.131,4.004,0.000,24.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7236,2550.042,32.593,24.315,4.000,0.000,24.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7237,2550.375,27.482,24.500,3.996,0.000,24.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7238,2550.708,35.408,24.686,3.992,0.000,24.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7239,2551.042,23.630,24.875,3.989,0.000,24.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7240,2551.375,27.519,25.065,3.985,0.000,25.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7241,2551.708,19.297,25.257,3.981,0.000,25.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7242,2552.041,19.926,25.451,3.978,0.000,25.451,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7243,2552.374,26.445,25.647,3.974,0.000,25.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7244,2552.708,17.112,25.845,3.970,0.000,25.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7245,2553.041,29.667,26.044,3.967,0.000,26.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7246,2553.374,27.297,26.245,3.963,0.000,26.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7247,2553.707,22.001,26.449,3.959,0.000,26.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7248,2554.040,30.704,26.654,3.955,0.000,26.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7249,2554.373,19.926,26.861,3.952,0.000,26.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7250,2554.706,24.149,27.070,3.948,0.000,27.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7251,2555.039,16.556,27.281,3.944,0.000,27.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7252,2555.372,27.223,27.494,3.941,0.000,27.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7253,2555.705,21.001,27.709,3.937,0.000,27.709,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7254,2556.038,13.556,27.927,3.933,0.000,27.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7255,2556.371,17.852,28.146,3.929,0.000,28.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7256,2556.704,13.297,28.367,3.926,0.000,28.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7257,2557.037,20.778,28.590,3.922,0.000,28.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7258,2557.370,12.852,28.816,3.918,0.000,28.815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7259,2557.703,22.630,29.043,3.915,0.000,29.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7260,2558.036,23.149,29.273,3.911,0.000,29.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7261,2558.369,20.482,29.505,3.907,0.000,29.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7262,2558.702,25.556,29.737,3.903,0.000,29.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7263,2559.035,34.223,29.971,3.900,0.000,29.970,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7264,2559.368,17.260,30.205,3.896,0.000,30.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7265,2559.700,28.556,30.439,3.892,0.000,30.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7266,2560.033,24.630,30.674,3.889,0.000,30.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7267,2560.366,34.408,30.910,3.885,0.000,30.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7268,2560.699,27.223,31.146,3.881,0.000,31.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7269,2561.032,21.667,31.383,3.877,0.000,31.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7270,2561.364,26.556,31.620,3.874,0.000,31.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7271,2561.697,35.075,31.857,3.870,0.000,31.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7272,2562.030,29.371,32.095,3.866,0.000,32.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7273,2562.362,38.630,32.334,3.863,0.000,32.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7274,2562.695,26.852,32.573,3.859,0.000,32.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7275,2563.028,36.334,32.812,3.855,0.000,32.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7276,2563.360,22.926,33.051,3.851,0.000,33.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7277,2563.693,27.149,33.291,3.848,0.000,33.290,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7278,2564.026,34.630,33.531,3.844,0.000,33.530,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7279,2564.358,19.926,33.771,3.840,0.000,33.771,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7280,2564.691,39.778,34.012,3.837,0.000,34.011,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7281,2565.023,27.778,34.252,3.833,0.000,34.252,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7282,2565.356,32.704,34.493,3.829,0.000,34.492,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7283,2565.688,28.186,34.734,3.825,0.000,34.733,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7284,2566.021,34.704,34.975,3.822,0.000,34.974,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7285,2566.353,40.852,35.216,3.818,0.000,35.216,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7286,2566.686,20.556,35.457,3.814,0.000,35.457,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7287,2567.018,40.149,35.698,3.811,0.000,35.698,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7288,2567.351,29.371,35.940,3.807,0.000,35.939,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7289,2567.683,18.556,36.181,3.803,0.000,36.180,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7290,2568.015,29.964,36.422,3.799,0.000,36.421,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7291,2568.348,27.297,36.663,3.796,0.000,36.662,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7292,2568.680,26.482,36.903,3.792,0.000,36.903,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7293,2569.012,28.297,37.144,3.788,0.000,37.143,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7294,2569.345,29.704,37.384,3.785,0.000,37.384,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7295,2569.677,16.630,37.625,3.781,0.000,37.624,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7296,2570.009,39.593,37.865,3.777,0.000,37.864,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7297,2570.342,40.001,38.104,3.774,0.000,38.104,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7298,2570.674,33.890,38.344,3.770,0.000,38.343,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7299,2571.006,37.371,38.583,3.766,0.000,38.582,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7300,2571.338,32.223,38.821,3.762,0.000,38.821,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7301,2571.671,25.408,39.060,3.759,0.000,39.059,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7302,2572.003,25.852,39.297,3.755,0.000,39.297,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7303,2572.335,39.334,39.535,3.751,0.000,39.534,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7304,2572.667,29.112,39.772,3.748,0.000,39.771,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7305,2572.999,37.112,40.008,3.744,0.000,40.007,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7306,2573.331,30.556,40.244,3.740,0.000,40.243,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7307,2573.663,33.556,40.479,3.736,0.000,40.478,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7308,2573.995,42.852,40.713,3.733,0.000,40.713,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7309,2574.328,19.075,40.947,3.729,0.000,40.947,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7310,2574.660,40.926,41.180,3.725,0.000,41.180,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7311,2574.992,32.371,41.413,3.722,0.000,41.412,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7312,2575.324,26.482,41.644,3.718,0.000,41.644,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7313,2575.656,30.926,41.875,3.714,0.000,41.875,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7314,2575.988,31.556,42.105,3.710,0.000,42.105,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7315,2576.320,24.890,42.334,3.707,0.000,42.334,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7316,2576.651,35.334,42.563,3.703,0.000,42.562,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7317,2576.983,37.112,42.790,3.699,0.000,42.789,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7318,2577.315,33.778,43.016,3.696,0.000,43.016,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7319,2577.647,44.001,43.242,3.692,0.000,43.241,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7320,2577.979,38.964,43.466,3.688,0.000,43.465,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7321,2578.311,29.890,43.689,3.684,0.000,43.689,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7322,2578.643,37.186,43.911,3.681,0.000,43.911,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7323,2578.975,37.371,44.132,3.677,0.000,44.132,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7324,2579.306,32.926,44.352,3.673,0.000,44.352,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7325,2579.638,23.445,44.571,3.670,0.000,44.570,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7326,2579.970,23.630,44.789,3.666,0.000,44.788,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7327,2580.302,34.852,45.005,3.662,0.000,45.004,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7328,2580.633,32.594,45.220,3.658,0.000,45.219,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7329,2580.965,36.816,45.433,3.655,0.000,45.433,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7330,2581.297,29.742,45.646,3.651,0.000,45.645,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7331,2581.629,39.926,45.856,3.647,0.000,45.856,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7332,2581.960,35.112,46.066,3.644,0.000,46.065,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7333,2582.292,52.186,46.274,3.640,0.000,46.273,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7334,2582.623,40.556,46.480,3.636,0.000,46.480,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7335,2582.955,34.890,46.685,3.632,0.000,46.685,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7336,2583.287,28.964,46.889,3.629,0.000,46.888,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7337,2583.618,45.186,47.091,3.625,0.000,47.090,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7338,2583.950,39.186,47.291,3.621,0.000,47.290,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7339,2584.281,34.704,47.489,3.618,0.000,47.489,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7340,2584.613,38.630,47.686,3.614,0.000,47.686,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7341,2584.944,59.186,47.882,3.610,0.000,47.881,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7342,2585.276,36.742,48.075,3.606,0.000,48.074,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7343,2585.607,38.556,48.267,3.603,0.000,48.266,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7344,2585.939,40.482,48.457,3.599,0.000,48.456,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7345,2586.270,44.445,48.645,3.595,0.000,48.644,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7346,2586.602,43.038,48.831,3.592,0.000,48.830,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7347,2586.933,38.334,49.015,3.588,0.000,49.014,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7348,2587.264,51.260,49.197,3.584,0.000,49.197,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7349,2587.596,36.742,49.378,3.581,0.000,49.377,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000
