ch,keV,net,fit,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb
6550,2529.998,140.661,140.661,128.526,65.492,0.000,128.522,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6551,2530.322,149.157,149.157,128.758,65.542,0.000,128.754,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6552,2530.647,133.393,133.393,128.997,65.593,0.000,128.992,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6553,2530.971,129.112,129.112,129.241,65.643,0.000,129.237,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6554,2531.295,133.599,133.599,129.492,65.694,0.000,129.488,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6555,2531.619,144.757,144.757,129.749,65.744,0.000,129.745,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6556,2531.943,133.415,133.415,130.013,65.795,0.000,130.009,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6557,2532.267,152.407,152.407,130.283,65.846,0.000,130.279,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6558,2532.591,126.067,126.067,130.559,65.896,0.000,130.555,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6559,2532.914,134.966,134.966,130.842,65.947,0.000,130.838,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6560,2533.238,144.404,144.404,131.131,65.997,0.000,131.127,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6561,2533.561,151.886,151.886,131.427,66.048,0.000,131.423,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6562,2533.885,146.123,146.123,131.729,66.098,0.000,131.725,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6563,2534.208,167.631,167.631,132.038,66.149,0.000,132.035,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6564,2534.531,130.974,130.974,132.354,66.199,0.000,132.350,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6565,2534.854,117.515,117.515,132.677,66.250,0.000,132.673,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6566,2535.177,143.976,143.976,133.006,66.301,0.000,133.002,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6567,2535.500,123.769,123.769,133.342,66.351,0.000,133.338,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6568,2535.822,137.815,137.815,133.685,66.402,0.000,133.682,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6569,2536.145,130.083,130.083,134.035,66.452,0.000,134.032,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6570,2536.468,132.495,132.495,134.392,66.503,0.000,134.389,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6571,2536.790,141.813,141.813,134.756,66.553,0.000,134.752,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6572,2537.112,118.341,118.341,135.127,66.604,0.000,135.124,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6573,2537.434,128.003,128.003,135.506,66.654,0.000,135.502,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6574,2537.757,128.176,128.176,135.891,66.705,0.000,135.887,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6575,2538.078,149.064,149.064,136.283,66.755,0.000,136.279,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6576,2538.400,143.696,143.696,136.683,66.806,0.000,136.679,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6577,2538.722,146.878,146.878,137.090,66.857,0.000,137.086,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6578,2539.044,125.404,125.404,137.504,66.907,0.000,137.501,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6579,2539.365,157.530,157.530,137.926,66.958,0.000,137.922,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6580,2539.687,147.536,147.536,138.355,67.008,0.000,138.352,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6581,2540.008,122.364,122.364,138.792,67.059,0.000,138.788,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6582,2540.329,153.964,153.964,139.236,67.109,0.000,139.232,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6583,2540.651,142.616,142.616,139.688,67.160,0.000,139.684,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6584,2540.972,142.718,142.718,140.147,67.210,0.000,140.143,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6585,2541.292,136.431,136.431,140.614,67.261,0.000,140.610,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6586,2541.613,171.823,171.823,141.089,67.312,0.000,141.085,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6587,2541.934,140.393,140.393,141.571,67.362,0.000,141.568,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6588,2542.255,152.017,152.017,142.062,67.413,0.000,142.058,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6589,2542.575,143.050,143.050,142.560,67.463,0.000,142.556,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6590,2542.896,141.674,141.674,143.066,67.514,0.000,143.062,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6591,2543.216,164.146,164.146,143.579,67.564,0.000,143.576,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6592,2543.536,157.959,157.959,144.101,67.615,0.000,144.098,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6593,2543.856,156.039,156.039,144.631,67.665,0.000,144.627,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6594,2544.176,137.985,137.985,145.169,67.716,0.000,145.165,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6595,2544.496,131.371,131.371,145.715,67.767,0.000,145.711,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6596,2544.816,136.065,136.065,146.269,67.817,0.000,146.266,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6597,2545.135,136.888,136.888,146.832,67.868,0.000,146.828,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6598,2545.455,127.149,127.149,147.402,67.918,0.000,147.399,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6599,2545.774,148.799,148.799,147.981,67.969,0.000,147.977,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6600,2546.094,152.011,152.011,148.568,68.019,0.000,148.565,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6601,2546.413,155.591,155.591,149.164,68.070,0.000,149.160,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6602,2546.732,129.114,129.114,149.768,68.120,0.000,149.764,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6603,2547.051,119.864,119.864,150.380,68.171,0.000,150.377,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6604,2547.370,151.041,151.041,151.001,68.221,0.000,150.998,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6605,2547.689,132.313,132.313,151.631,68.272,0.000,151.627,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6606,2548.007,151.491,151.491,152.269,68.323,0.000,152.265,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6607,2548.326,126.302,126.302,152.915,68.373,0.000,152.912,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6608,2548.645,143.783,143.783,153.571,68.424,0.000,153.567,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6609,2548.963,141.077,141.077,154.235,68.474,0.000,154.231,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6610,2549.281,153.101,153.101,154.908,68.525,0.000,154.904,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6611,2549.599,161.200,161.200,155.589,68.575,0.000,155.586,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6612,2549.917,147.904,147.904,156.280,68.626,0.000,156.276,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6613,2550.235,153.714,153.714,156.979,68.676,0.000,156.975,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6614,2550.553,147.382,147.382,157.687,68.727,0.000,157.683,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6615,2550.871,134.062,134.062,158.404,68.778,0.000,158.401,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6616,2551.189,137.491,137.491,159.130,68.828,0.000,159.127,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6617,2551.506,152.509,152.509,159.865,68.879,0.000,159.862,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6618,2551.823,111.319,111.319,160.609,68.929,0.000,160.606,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6619,2552.141,138.928,138.928,161.363,68.980,0.000,161.359,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6620,2552.458,143.099,143.099,162.125,69.030,0.000,162.122,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6621,2552.775,155.678,155.678,162.897,69.081,0.000,162.893,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6622,2553.092,134.924,134.924,163.678,69.131,0.000,163.674,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6623,2553.409,147.064,147.064,164.468,69.182,0.000,164.464,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6624,2553.726,133.881,133.881,165.267,69.233,0.000,165.263,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6625,2554.042,129.908,129.908,166.076,69.283,0.000,166.072,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6626,2554.359,143.863,143.863,166.893,69.334,0.000,166.890,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6627,2554.675,147.795,147.795,167.721,69.384,0.000,167.717,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6628,2554.992,152.058,152.058,168.558,69.435,0.000,168.554,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6629,2555.308,134.328,134.328,169.404,69.485,0.000,169.400,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6630,2555.624,144.676,144.676,170.260,69.536,0.000,170.256,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6631,2555.940,141.330,141.330,171.125,69.586,0.000,171.121,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6632,2556.256,161.854,161.854,171.999,69.637,0.000,171.996,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6633,2556.572,171.333,171.333,172.884,69.687,0.000,172.880,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6634,2556.887,173.136,173.136,173.778,69.738,0.000,173.774,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6635,2557.203,156.387,156.387,174.681,69.789,0.000,174.678,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6636,2557.518,154.894,154.894,175.594,69.839,0.000,175.591,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6637,2557.834,172.963,172.963,176.517,69.890,0.000,176.514,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6638,2558.149,164.893,164.893,177.450,69.940,0.000,177.446,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6639,2558.464,150.236,150.236,178.392,69.991,0.000,178.389,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6640,2558.779,151.601,151.601,179.345,70.041,0.000,179.341,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6641,2559.094,155.445,155.445,180.306,70.092,0.000,180.303,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6642,2559.409,119.046,119.046,181.278,70.142,0.000,181.275,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6643,2559.724,166.245,166.245,182.260,70.193,0.000,182.256,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6644,2560.038,141.244,141.244,183.251,70.244,0.000,183.248,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6645,2560.353,140.236,140.236,184.253,70.294,0.000,184.249,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6646,2560.667,141.864,141.864,185.264,70.345,0.000,185.260,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6647,2560.981,164.829,164.829,186.285,70.395,0.000,186.281,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6648,2561.295,169.284,169.284,187.316,70.446,0.000,187.313,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6649,2561.609,151.931,151.931,188.357,70.496,0.000,188.354,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6650,2561.923,138.515,138.515,189.408,70.547,0.000,189.405,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6651,2562.237,179.845,179.845,190.469,70.597,0.000,190.466,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6652,2562.551,155.596,155.596,191.541,70.648,0.000,191.537,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6653,2562.864,151.116,151.116,192.622,70.698,0.000,192.618,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6654,2563.178,149.782,149.782,193.713,70.749,0.000,193.709,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6655,2563.491,173.707,173.707,194.814,70.800,0.000,194.811,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6656,2563.805,160.828,160.828,195.926,70.850,0.000,195.922,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6657,2564.118,169.568,169.568,197.047,70.901,0.000,197.044,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6658,2564.431,145.819,145.819,198.179,70.951,0.000,198.175,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6659,2564.744,174.079,174.079,199.320,71.002,0.000,199.317,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6660,2565.057,174.805,174.805,200.472,71.052,0.000,200.469,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6661,2565.369,188.714,188.714,201.634,71.103,0.000,201.631,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6662,2565.682,174.744,174.744,202.806,71.153,0.000,202.803,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6663,2565.994,166.578,166.578,203.989,71.204,0.000,203.985,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6664,2566.307,167.948,167.948,205.181,71.255,0.000,205.177,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6665,2566.619,160.472,160.472,206.384,71.305,0.000,206.380,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6666,2566.931,153.621,153.621,207.596,71.356,0.000,207.593,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6667,2567.243,178.515,178.515,208.819,71.406,0.000,208.816,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6668,2567.555,185.306,185.306,210.052,71.457,0.000,210.049,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6669,2567.867,194.052,194.052,211.296,71.507,0.000,211.292,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6670,2568.179,185.678,185.678,212.549,71.558,0.000,212.545,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6671,2568.490,156.397,156.397,213.813,71.608,0.000,213.809,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6672,2568.802,197.093,197.093,215.087,71.659,0.000,215.083,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6673,2569.113,178.155,178.155,216.371,71.710,0.000,216.367,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6674,2569.424,185.851,185.851,217.665,71.760,0.000,217.661,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6675,2569.736,188.317,188.317,218.969,71.811,0.000,218.965,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6676,2570.047,188.874,188.874,220.283,71.861,0.000,220.279,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6677,2570.358,187.239,187.239,221.608,71.912,0.000,221.604,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6678,2570.668,187.045,187.045,222.943,71.962,0.000,222.939,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6679,2570.979,173.104,173.104,224.287,72.013,0.000,224.283,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6680,2571.290,162.489,162.489,225.642,72.063,0.000,225.638,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6681,2571.600,187.887,187.887,227.007,72.114,0.000,227.003,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6682,2571.911,184.910,184.910,228.382,72.164,0.000,228.378,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6683,2572.221,197.066,197.066,229.768,72.215,0.000,229.764,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6684,2572.531,181.678,181.678,231.163,72.266,0.000,231.159,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6685,2572.841,150.761,150.761,232.568,72.316,0.000,232.564,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6686,2573.151,176.234,176.234,233.983,72.367,0.000,233.979,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6687,2573.461,150.722,150.722,235.409,72.417,0.000,235.405,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6688,2573.770,176.965,176.965,236.844,72.468,0.000,236.840,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6689,2574.080,194.222,194.222,238.289,72.518,0.000,238.285,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6690,2574.389,191.002,191.002,239.744,72.569,0.000,239.740,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6691,2574.699,195.793,195.793,241.209,72.619,0.000,241.205,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6692,2575.008,179.686,179.686,242.684,72.670,0.000,242.680,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6693,2575.317,196.940,196.940,244.169,72.721,0.000,244.165,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6694,2575.626,218.308,218.308,245.663,72.771,0.000,245.659,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6695,2575.935,187.040,187.040,247.168,72.822,0.000,247.164,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6696,2576.244,208.651,208.651,248.682,72.872,0.000,248.678,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6697,2576.553,182.327,182.327,250.206,72.923,0.000,250.202,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6698,2576.861,207.749,207.749,251.739,72.973,0.000,251.735,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6699,2577.170,191.749,191.749,253.282,73.024,0.000,253.278,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6700,2577.478,195.219,195.219,254.835,73.074,0.000,254.831,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6701,2577.786,192.175,192.175,256.398,73.125,0.000,256.393,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6702,2578.094,196.598,196.598,257.969,73.176,0.000,257.965,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6703,2578.402,207.199,207.199,259.551,73.226,0.000,259.547,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6704,2578.710,190.550,190.550,261.142,73.277,0.000,261.137,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6705,2579.018,192.403,192.403,262.742,73.327,0.000,262.738,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6706,2579.326,175.137,175.137,264.352,73.378,0.000,264.347,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6707,2579.633,217.677,217.677,265.970,73.428,0.000,265.966,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6708,2579.941,203.777,203.777,267.599,73.479,0.000,267.594,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6709,2580.248,218.848,218.848,269.236,73.529,0.000,269.232,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6710,2580.555,214.578,214.578,270.883,73.580,0.000,270.878,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6711,2580.862,186.640,186.640,272.538,73.630,0.000,272.534,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6712,2581.169,192.356,192.356,274.203,73.681,0.000,274.199,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6713,2581.476,213.235,213.235,275.877,73.732,0.000,275.872,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6714,2581.783,188.137,188.137,277.560,73.782,0.000,277.555,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6715,2582.089,224.831,224.831,279.251,73.833,0.000,279.247,0.000,0.004,0.000,0.000,0.000,0.000,0.000
6716,2582.396,239.869,239.869,280.952,73.883,0.000,280.947,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6717,2582.702,242.219,242.219,282.661,73.934,0.000,282.656,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6718,2583.009,210.712,210.712,284.379,73.984,0.000,284.374,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6719,2583.315,217.209,217.209,286.105,74.035,0.000,286.101,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6720,2583.621,229.964,229.964,287.840,74.085,0.000,287.836,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6721,2583.927,193.475,193.475,289.584,74.136,0.000,289.579,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6722,2584.233,238.699,238.699,291.336,74.187,0.000,291.331,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6723,2584.538,212.587,212.587,293.096,74.237,0.000,293.091,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6724,2584.844,225.325,225.325,294.865,74.288,0.000,294.860,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6725,2585.149,228.657,228.657,296.642,74.338,0.000,296.637,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6726,2585.455,237.175,237.175,298.427,74.389,0.000,298.422,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6727,2585.760,251.797,251.797,300.220,74.439,0.000,300.215,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6728,2586.065,244.045,244.045,302.021,74.490,0.000,302.016,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6729,2586.370,232.298,232.298,303.830,74.540,0.000,303.825,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6730,2586.675,210.959,210.959,305.646,74.591,0.000,305.642,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6731,2586.980,225.167,225.167,307.471,74.641,0.000,307.466,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6732,2587.285,257.198,257.198,309.303,74.692,0.000,309.298,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6733,2587.589,225.029,225.029,311.143,74.743,0.000,311.138,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6734,2587.894,207.170,207.170,312.990,74.793,0.000,312.985,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6735,2588.198,233.049,233.049,314.844,74.844,0.000,314.840,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6736,2588.502,225.572,225.572,316.706,74.894,0.000,316.701,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6737,2588.806,249.201,249.201,318.575,74.945,0.000,318.570,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6738,2589.110,258.453,258.453,320.452,74.995,0.000,320.447,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6739,2589.414,244.783,244.783,322.335,75.046,0.000,322.330,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6740,2589.718,245.298,245.298,324.225,75.096,0.000,324.220,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6741,2590.021,249.023,249.023,326.122,75.147,0.000,326.117,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6742,2590.325,261.265,261.265,328.026,75.198,0.000,328.020,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6743,2590.628,241.075,241.075,329.936,75.248,0.000,329.931,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6744,2590.932,212.241,212.241,331.853,75.299,0.000,331.848,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6745,2591.235,266.201,266.201,333.776,75.349,0.000,333.771,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6746,2591.538,249.407,249.407,335.705,75.400,0.000,335.700,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6747,2591.841,254.684,254.684,337.641,75.450,0.000,337.636,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6748,2592.144,251.386,251.386,339.583,75.501,0.000,339.578,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6749,2592.446,242.047,242.047,341.531,75.551,0.000,341.525,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6750,2592.749,280.962,280.962,343.484,75.602,0.000,343.479,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6751,2593.051,242.401,242.401,345.444,75.653,0.000,345.438,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6752,2593.354,269.656,269.656,347.409,75.703,0.000,347.403,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6753,2593.656,278.332,278.332,349.379,75.754,0.000,349.374,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6754,2593.958,315.462,315.462,351.355,75.804,0.000,351.350,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6755,2594.260,251.338,251.338,353.336,75.855,0.000,353.331,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6756,2594.562,273.444,273.444,355.323,75.905,0.000,355.317,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6757,2594.864,256.928,256.928,357.314,75.956,0.000,357.309,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6758,2595.165,282.413,282.413,359.311,76.006,0.000,359.305,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6759,2595.467,269.749,269.749,361.312,76.057,0.000,361.306,0.000,0.005,0.000,0.000,0.000,0.000,0.000
6760,2595.768,277.621,277.621,363.317,76.107,0.000,363.312,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6761,2596.070,302.722,302.722,365.328,76.158,0.000,365.322,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6762,2596.371,301.138,301.138,367.343,76.209,0.000,367.337,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6763,2596.672,288.147,288.147,369.362,76.259,0.000,369.356,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6764,2596.973,299.906,299.906,371.385,76.310,0.000,371.379,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6765,2597.274,309.100,309.100,373.412,76.360,0.000,373.406,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6766,2597.574,286.371,286.371,375.443,76.411,0.000,375.437,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6767,2597.875,292.228,292.228,377.478,76.461,0.000,377.472,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6768,2598.175,286.845,286.845,379.516,76.512,0.000,379.510,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6769,2598.476,318.845,318.845,381.558,76.562,0.000,381.552,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6770,2598.776,311.571,311.571,383.603,76.613,0.000,383.597,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6771,2599.076,326.397,326.397,385.651,76.664,0.000,385.645,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6772,2599.376,325.350,325.350,387.703,76.714,0.000,387.697,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6773,2599.676,285.070,285.070,389.757,76.765,0.000,389.751,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6774,2599.976,326.410,326.410,391.814,76.815,0.000,391.808,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6775,2600.275,323.971,323.971,393.873,76.866,0.000,393.867,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6776,2600.575,325.238,325.238,395.935,76.916,0.000,395.929,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6777,2600.874,298.158,298.158,398.000,76.967,0.000,397.994,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6778,2601.173,331.722,331.722,400.066,77.017,0.000,400.060,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6779,2601.473,314.168,314.168,402.134,77.068,0.000,402.129,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6780,2601.772,329.033,329.033,404.205,77.119,0.000,404.199,0.000,0.006,0.000,0.000,0.000,0.000,0.000
6781,2602.071,325.858,325.858,406.277,77.169,0.000,406.271,0.000,0.006,0.000,0.000,0.000,0.000,0.000
