ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Pb,Xray-Th,Xray-Ba
6016,2021.294,33.964,15.005,10.491,0.000,15.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6017,2021.663,17.519,15.013,10.489,0.000,15.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6018,2022.032,26.778,15.021,10.487,0.000,15.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6019,2022.401,26.594,15.029,10.485,0.000,15.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6020,2022.770,24.926,15.036,10.483,0.000,15.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6021,2023.139,41.852,15.044,10.481,0.000,15.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6022,2023.508,22.630,15.052,10.479,0.000,15.052,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6023,2023.878,25.149,15.061,10.477,0.000,15.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6024,2024.247,27.964,15.069,10.475,0.000,15.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6025,2024.616,25.519,15.077,10.473,0.000,15.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6026,2024.986,30.778,15.086,10.471,0.000,15.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6027,2025.355,24.704,15.094,10.468,0.000,15.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6028,2025.725,13.260,15.103,10.466,0.000,15.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6029,2026.095,19.038,15.112,10.464,0.000,15.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6030,2026.464,17.445,15.120,10.462,0.000,15.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6031,2026.834,39.704,15.129,10.460,0.000,15.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6032,2027.204,26.223,15.138,10.458,0.000,15.138,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6033,2027.574,32.186,15.148,10.456,0.000,15.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6034,2027.944,30.112,15.157,10.454,0.000,15.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6035,2028.313,27.890,15.166,10.452,0.000,15.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6036,2028.683,26.630,15.176,10.450,0.000,15.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6037,2029.054,29.260,15.185,10.448,0.000,15.185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6038,2029.424,25.186,15.195,10.446,0.000,15.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6039,2029.794,27.038,15.205,10.444,0.000,15.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6040,2030.164,31.778,15.215,10.442,0.000,15.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6041,2030.534,23.964,15.225,10.439,0.000,15.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6042,2030.905,26.964,15.235,10.437,0.000,15.235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6043,2031.275,26.704,15.246,10.435,0.000,15.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6044,2031.645,29.964,15.256,10.433,0.000,15.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6045,2032.016,21.964,15.267,10.431,0.000,15.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6046,2032.387,32.186,15.278,10.429,0.000,15.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6047,2032.757,25.778,15.288,10.427,0.000,15.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6048,2033.128,24.186,15.300,10.425,0.000,15.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6049,2033.498,21.112,15.311,10.423,0.000,15.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6050,2033.869,33.482,15.322,10.421,0.000,15.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6051,2034.240,28.556,15.333,10.419,0.000,15.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6052,2034.611,16.890,15.345,10.417,0.000,15.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6053,2034.982,21.852,15.357,10.415,0.000,15.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6054,2035.353,22.408,15.368,10.413,0.000,15.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6055,2035.724,25.223,15.380,10.410,0.000,15.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6056,2036.095,24.260,15.392,10.408,0.000,15.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6057,2036.466,32.297,15.405,10.406,0.000,15.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6058,2036.837,22.260,15.417,10.404,0.000,15.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6059,2037.209,28.778,15.429,10.402,0.000,15.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6060,2037.580,23.852,15.442,10.400,0.000,15.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6061,2037.951,31.445,15.454,10.398,0.000,15.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6062,2038.323,28.964,15.467,10.396,0.000,15.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6063,2038.694,25.852,15.480,10.394,0.000,15.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6064,2039.066,19.445,15.493,10.392,0.000,15.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6065,2039.437,24.445,15.506,10.390,0.000,15.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6066,2039.809,25.334,15.520,10.388,0.000,15.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6067,2040.181,36.778,15.533,10.386,0.000,15.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6068,2040.553,15.926,15.547,10.384,0.000,15.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6069,2040.924,21.371,15.560,10.382,0.000,15.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6070,2041.296,26.482,15.574,10.379,0.000,15.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6071,2041.668,28.297,15.588,10.377,0.000,15.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6072,2042.040,26.408,15.603,10.375,0.000,15.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6073,2042.412,32.038,15.617,10.373,0.000,15.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6074,2042.784,25.816,15.631,10.371,0.000,15.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6075,2043.156,33.778,15.646,10.369,0.000,15.646,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6076,2043.529,35.630,15.661,10.367,0.000,15.661,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6077,2043.901,25.408,15.676,10.365,0.000,15.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6078,2044.273,19.630,15.691,10.363,0.000,15.691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6079,2044.646,24.852,15.706,10.361,0.000,15.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6080,2045.018,23.186,15.721,10.359,0.000,15.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6081,2045.391,25.890,15.737,10.357,0.000,15.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6082,2045.763,33.334,15.753,10.355,0.000,15.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6083,2046.136,19.852,15.769,10.353,0.000,15.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6084,2046.508,25.556,15.785,10.350,0.000,15.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6085,2046.881,12.556,15.801,10.348,0.000,15.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6086,2047.254,29.594,15.817,10.346,0.000,15.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6087,2047.627,20.260,15.834,10.344,0.000,15.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6088,2048.000,29.001,15.851,10.342,0.000,15.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6089,2048.373,26.112,15.868,10.340,0.000,15.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6090,2048.746,31.371,15.885,10.338,0.000,15.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6091,2049.119,29.408,15.902,10.336,0.000,15.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6092,2049.492,30.630,15.920,10.334,0.000,15.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6093,2049.865,23.556,15.938,10.332,0.000,15.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6094,2050.238,9.816,15.956,10.330,0.000,15.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6095,2050.611,17.408,15.974,10.328,0.000,15.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6096,2050.985,21.186,15.992,10.326,0.000,15.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6097,2051.358,18.964,16.011,10.324,0.000,16.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6098,2051.732,27.630,16.029,10.321,0.000,16.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6099,2052.105,25.112,16.048,10.319,0.000,16.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6100,2052.479,19.260,16.067,10.317,0.000,16.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6101,2052.852,20.482,16.087,10.315,0.000,16.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6102,2053.226,16.926,16.106,10.313,0.000,16.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6103,2053.600,21.112,16.126,10.311,0.000,16.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6104,2053.974,28.482,16.146,10.309,0.000,16.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6105,2054.347,24.816,16.167,10.307,0.000,16.166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6106,2054.721,18.186,16.187,10.305,0.000,16.187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6107,2055.095,26.408,16.207,10.303,0.000,16.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6108,2055.469,35.001,16.228,10.301,0.000,16.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6109,2055.843,22.223,16.248,10.299,0.000,16.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6110,2056.218,25.926,16.269,10.297,0.000,16.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6111,2056.592,28.112,16.290,10.295,0.000,16.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6112,2056.966,34.408,16.310,10.292,0.000,16.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6113,2057.340,27.001,16.331,10.290,0.000,16.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6114,2057.715,27.926,16.352,10.288,0.000,16.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6115,2058.089,21.556,16.373,10.286,0.000,16.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6116,2058.464,19.778,16.393,10.284,0.000,16.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6117,2058.838,23.001,16.414,10.282,0.000,16.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6118,2059.213,31.223,16.435,10.280,0.000,16.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6119,2059.587,20.149,16.456,10.278,0.000,16.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6120,2059.962,23.630,16.477,10.276,0.000,16.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6121,2060.337,25.556,16.498,10.274,0.000,16.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6122,2060.712,21.408,16.519,10.272,0.000,16.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6123,2061.087,25.038,16.540,10.270,0.000,16.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6124,2061.462,27.852,16.561,10.268,0.000,16.561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6125,2061.837,16.926,16.582,10.266,0.000,16.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6126,2062.212,21.630,16.603,10.263,0.000,16.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6127,2062.587,22.926,16.624,10.261,0.000,16.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6128,2062.962,19.445,16.645,10.259,0.000,16.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6129,2063.337,20.852,16.666,10.257,0.000,16.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6130,2063.712,17.704,16.687,10.255,0.000,16.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6131,2064.088,19.112,16.708,10.253,0.000,16.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6132,2064.463,20.371,16.729,10.251,0.000,16.728,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6133,2064.839,18.556,16.750,10.249,0.000,16.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6134,2065.214,26.186,16.770,10.247,0.000,16.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6135,2065.590,18.667,16.791,10.245,0.000,16.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6136,2065.965,25.704,16.812,10.243,0.000,16.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6137,2066.341,18.704,16.833,10.241,0.000,16.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6138,2066.717,18.482,16.854,10.239,0.000,16.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6139,2067.093,21.075,16.875,10.237,0.000,16.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6140,2067.469,19.778,16.896,10.234,0.000,16.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6141,2067.844,21.630,16.916,10.232,0.000,16.916,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6142,2068.220,16.630,16.937,10.230,0.000,16.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6143,2068.597,28.926,16.958,10.228,0.000,16.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6144,2068.973,25.223,16.978,10.226,0.000,16.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6145,2069.349,23.630,16.999,10.224,0.000,16.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6146,2069.725,19.334,17.019,10.222,0.000,17.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6147,2070.101,16.186,17.040,10.220,0.000,17.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6148,2070.478,16.668,17.060,10.218,0.000,17.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6149,2070.854,28.778,17.081,10.216,0.000,17.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6150,2071.231,20.260,17.101,10.214,0.000,17.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6151,2071.607,16.186,17.121,10.212,0.000,17.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6152,2071.984,12.742,17.141,10.210,0.000,17.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6153,2072.360,21.186,17.161,10.208,0.000,17.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6154,2072.737,20.482,17.181,10.206,0.000,17.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6155,2073.114,21.630,17.201,10.203,0.000,17.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6156,2073.491,18.482,17.221,10.201,0.000,17.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6157,2073.867,23.668,17.241,10.199,0.000,17.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6158,2074.244,15.445,17.260,10.197,0.000,17.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6159,2074.621,19.297,17.280,10.195,0.000,17.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6160,2074.998,18.334,17.300,10.193,0.000,17.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6161,2075.376,17.778,17.319,10.191,0.000,17.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6162,2075.753,19.778,17.338,10.189,0.000,17.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6163,2076.130,21.852,17.357,10.187,0.000,17.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6164,2076.507,15.038,17.377,10.185,0.000,17.377,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6165,2076.885,19.445,17.396,10.183,0.000,17.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6166,2077.262,21.260,17.415,10.181,0.000,17.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6167,2077.639,19.630,17.433,10.179,0.000,17.433,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6168,2078.017,10.926,17.452,10.177,0.000,17.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6169,2078.395,12.408,17.471,10.174,0.000,17.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6170,2078.772,11.556,17.489,10.172,0.000,17.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6171,2079.150,21.890,17.508,10.170,0.000,17.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6172,2079.528,19.260,17.526,10.168,0.000,17.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6173,2079.906,24.334,17.544,10.166,0.000,17.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6174,2080.283,21.408,17.562,10.164,0.000,17.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6175,2080.661,20.482,17.580,10.162,0.000,17.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6176,2081.039,27.926,17.598,10.160,0.000,17.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6177,2081.417,18.704,17.615,10.158,0.000,17.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6178,2081.796,33.668,17.633,10.156,0.000,17.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6179,2082.174,27.852,17.650,10.154,0.000,17.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6180,2082.552,20.556,17.667,10.152,0.000,17.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6181,2082.930,19.778,17.684,10.150,0.000,17.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6182,2083.309,24.186,17.701,10.148,0.000,17.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6183,2083.687,13.482,17.717,10.145,0.000,17.717,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6184,2084.066,11.778,17.733,10.143,0.000,17.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6185,2084.444,28.778,17.750,10.141,0.000,17.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6186,2084.823,13.334,17.766,10.139,0.000,17.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6187,2085.201,19.852,17.781,10.137,0.000,17.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6188,2085.580,19.260,17.797,10.135,0.000,17.797,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6189,2085.959,25.112,17.812,10.133,0.000,17.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6190,2086.338,26.408,17.827,10.131,0.000,17.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6191,2086.717,14.964,17.842,10.129,0.000,17.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6192,2087.096,22.186,17.857,10.127,0.000,17.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6193,2087.475,20.778,17.871,10.125,0.000,17.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6194,2087.854,18.186,17.886,10.123,0.000,17.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6195,2088.233,27.890,17.900,10.121,0.000,17.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6196,2088.612,19.556,17.914,10.119,0.000,17.913,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6197,2088.991,10.260,17.927,10.116,0.000,17.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6198,2089.371,18.816,17.941,10.114,0.000,17.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6199,2089.750,18.630,17.954,10.112,0.000,17.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6200,2090.130,19.408,17.967,10.110,0.000,17.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6201,2090.509,12.630,17.979,10.108,0.000,17.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6202,2090.889,22.852,17.992,10.106,0.000,17.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203,2091.268,15.260,18.004,10.104,0.000,18.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6204,2091.648,20.778,18.016,10.102,0.000,18.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6205,2092.028,25.482,18.028,10.100,0.000,18.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6206,2092.408,16.964,18.039,10.098,0.000,18.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6207,2092.788,17.408,18.050,10.096,0.000,18.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6208,2093.168,22.964,18.061,10.094,0.000,18.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6209,2093.548,10.890,18.072,10.092,0.000,18.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6210,2093.928,21.408,18.082,10.090,0.000,18.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6211,2094.308,17.778,18.093,10.087,0.000,18.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6212,2094.688,14.630,18.103,10.085,0.000,18.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6213,2095.068,18.445,18.112,10.083,0.000,18.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6214,2095.448,15.890,18.122,10.081,0.000,18.122,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6215,2095.829,25.297,18.131,10.079,0.000,18.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6216,2096.209,29.334,18.140,10.077,0.000,18.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6217,2096.590,17.852,18.149,10.075,0.000,18.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6218,2096.970,19.186,18.157,10.073,0.000,18.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6219,2097.351,15.260,18.165,10.071,0.000,18.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6220,2097.732,16.630,18.173,10.069,0.000,18.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6221,2098.112,17.408,18.181,10.067,0.000,18.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6222,2098.493,19.816,18.188,10.065,0.000,18.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6223,2098.874,25.112,18.195,10.063,0.000,18.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6224,2099.255,20.556,18.202,10.061,0.000,18.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6225,2099.636,23.630,18.208,10.058,0.000,18.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6226,2100.017,24.482,18.215,10.056,0.000,18.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6227,2100.398,18.704,18.221,10.054,0.000,18.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6228,2100.779,25.778,18.226,10.052,0.000,18.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6229,2101.161,13.297,18.232,10.050,0.000,18.232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6230,2101.542,16.556,18.237,10.048,0.000,18.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6231,2101.923,12.001,18.242,10.046,0.000,18.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6232,2102.305,22.926,18.247,10.044,0.000,18.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6233,2102.686,8.630,18.251,10.042,0.000,18.251,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6234,2103.068,23.482,18.255,10.040,0.000,18.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6235,2103.449,19.852,18.259,10.038,0.000,18.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6236,2103.831,23.704,18.263,10.036,0.000,18.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6237,2104.213,14.630,18.266,10.034,0.000,18.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6238,2104.595,26.926,18.269,10.032,0.000,18.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6239,2104.976,21.075,18.272,10.030,0.000,18.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6240,2105.358,16.482,18.275,10.027,0.000,18.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6241,2105.740,13.001,18.277,10.025,0.000,18.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6242,2106.122,23.816,18.279,10.023,0.000,18.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6243,2106.504,13.630,18.281,10.021,0.000,18.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6244,2106.887,19.075,18.282,10.019,0.000,18.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6245,2107.269,13.038,18.283,10.017,0.000,18.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6246,2107.651,20.038,18.284,10.015,0.000,18.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
